Distance[um],dz[um],Mag_Ey
0.949495,1.6,264528
0.969697,1.6,504048
0.989899,1.6,458851
1.0101,1.6,429433
1.0303,1.6,416268
1.05051,1.6,418966
1.07071,1.6,436271
1.09091,1.6,466067
1.11111,1.6,505369
1.13131,1.6,550332
1.15152,1.6,596244
1.17172,1.6,607308
1.19192,1.6,571547
1.21212,1.6,533698
1.23232,1.6,495179
1.25253,1.6,457697
1.27273,1.6,423250
1.29293,1.6,412817
1.31313,1.6,365980
1.33333,1.6,340417
1.35354,1.6,332789
1.37374,1.6,340002
1.39394,1.6,359198
1.41414,1.6,257520
1.43434,1.6,281987
1.45455,1.6,343744
1.47475,1.6,437126
1.49495,1.6,553771
1.51515,1.6,682615
1.53535,1.6,809895
1.55556,1.6,919149
1.57576,1.6,1.00181e+06
1.59596,1.6,1.06115e+06
1.61616,1.6,1.1212e+06
1.63636,1.6,1.18194e+06
1.65657,1.6,1.24345e+06
1.67677,1.6,1.09713e+06
1.69697,1.6,1.09887e+06
1.71717,1.6,1.09469e+06
1.73737,1.6,1.08301e+06
1.75758,1.6,1.06272e+06
1.77778,1.6,1.03316e+06
1.79798,1.6,994102
1.81818,1.6,945777
1.83838,1.6,888860
1.85859,1.6,824478
1.87879,1.6,754204
1.89899,1.6,680057
1.91919,1.6,361890
1.93939,1.6,276449
1.9596,1.6,187659
1.9798,1.6,95512.8
2,1.6,0
0,1.62,0
0.020202,1.62,96679.5
0.040404,1.62,189649
0.0606061,1.62,278944
0.0808081,1.62,364599
0.10101,1.62,446646
0.121212,1.62,603126
0.141414,1.62,643960
0.161616,1.62,681636
0.181818,1.62,715220
0.20202,1.62,744085
0.222222,1.62,767912
0.242424,1.62,786692
0.262626,1.62,800723
0.282828,1.62,810613
0.30303,1.62,817277
0.323232,1.62,910330
0.343434,1.62,854760
0.363636,1.62,800878
0.383838,1.62,749562
0.40404,1.62,701054
0.424242,1.62,654961
0.444444,1.62,610253
0.464646,1.62,565267
0.484848,1.62,517702
0.505051,1.62,445790
0.525253,1.62,440220
0.545455,1.62,454289
0.565657,1.62,486726
0.585859,1.62,536075
0.606061,1.62,600699
0.626263,1.62,678781
0.646465,1.62,768319
0.666667,1.62,991991
0.686869,1.62,1.05781e+06
0.707071,1.62,1.12753e+06
0.727273,1.62,1.21545e+06
0.747475,1.62,1.24762e+06
0.767677,1.62,1.26941e+06
0.787879,1.62,1.28006e+06
0.808081,1.62,1.27897e+06
0.828283,1.62,1.26568e+06
0.848485,1.62,1.23985e+06
0.868687,1.62,1.20131e+06
0.888889,1.62,1.15e+06
0.909091,1.62,1.08602e+06
0.929293,1.62,1.0096e+06
0.949495,1.62,846423
0.969697,1.62,215651
0.989899,1.62,133515
1.0101,1.62,136239
1.0303,1.62,455537
1.05051,1.62,474726
1.07071,1.62,507942
1.09091,1.62,552242
1.11111,1.62,603819
1.13131,1.62,658001
1.15152,1.62,699577
1.17172,1.62,677462
1.19192,1.62,651552
1.21212,1.62,622259
1.23232,1.62,590290
1.25253,1.62,556639
1.27273,1.62,522591
1.29293,1.62,499910
1.31313,1.62,440398
1.33333,1.62,404104
1.35354,1.62,387410
1.37374,1.62,300692
1.39394,1.62,249710
1.41414,1.62,234116
1.43434,1.62,254853
1.45455,1.62,310167
1.47475,1.62,395603
1.49495,1.62,504007
1.51515,1.62,625524
1.53535,1.62,747603
1.55556,1.62,854990
1.57576,1.62,928455
1.59596,1.62,987647
1.61616,1.62,1.04756e+06
1.63636,1.62,1.10805e+06
1.65657,1.62,1.16912e+06
1.67677,1.62,1.04838e+06
1.69697,1.62,1.04945e+06
1.71717,1.62,1.04584e+06
1.73737,1.62,1.03572e+06
1.75758,1.62,1.01774e+06
1.77778,1.62,991001
1.79798,1.62,955024
1.81818,1.62,909799
1.83838,1.62,855760
1.85859,1.62,793789
1.87879,1.62,725214
1.89899,1.62,434714
1.91919,1.62,354440
1.93939,1.62,270844
1.9596,1.62,183912
1.9798,1.62,93634.3
2,1.62,0
0,1.64,0
0.020202,1.64,93163.2
0.040404,1.64,182658
0.0606061,1.64,268520
0.0808081,1.64,350783
0.10101,1.64,429478
0.121212,1.64,504636
0.141414,1.64,630525
0.161616,1.64,667034
0.181818,1.64,698958
0.20202,1.64,725856
0.222222,1.64,747596
0.242424,1.64,764353
0.262626,1.64,776612
0.282828,1.64,785166
0.30303,1.64,791115
0.323232,1.64,831000
0.343434,1.64,775619
0.363636,1.64,721061
0.383838,1.64,668411
0.40404,1.64,618115
0.424242,1.64,569986
0.444444,1.64,523201
0.464646,1.64,476302
0.484848,1.64,427194
0.505051,1.64,380460
0.525253,1.64,392071
0.545455,1.64,423538
0.565657,1.64,473441
0.585859,1.64,540174
0.606061,1.64,621954
0.626263,1.64,716812
0.646465,1.64,822599
0.666667,1.64,1.05069e+06
0.686869,1.64,1.14203e+06
0.707071,1.64,1.23208e+06
0.727273,1.64,1.31914e+06
0.747475,1.64,1.36587e+06
0.767677,1.64,1.38516e+06
0.787879,1.64,1.39104e+06
0.808081,1.64,1.38324e+06
0.828283,1.64,1.36161e+06
0.848485,1.64,1.32615e+06
0.868687,1.64,1.27701e+06
0.888889,1.64,1.21446e+06
0.909091,1.64,1.13891e+06
0.929293,1.64,1.05094e+06
0.949495,1.64,892525
0.969697,1.64,644532
0.989899,1.64,175082
1.0101,1.64,233470
1.0303,1.64,336096
1.05051,1.64,466790
1.07071,1.64,611613
1.09091,1.64,758852
1.11111,1.64,698240
1.13131,1.64,761070
1.15152,1.64,769508
1.17172,1.64,752158
1.19192,1.64,732163
1.21212,1.64,709224
1.23232,1.64,683336
1.25253,1.64,654779
1.27273,1.64,624127
1.29293,1.64,597000
1.31313,1.64,532480
1.33333,1.64,479845
1.35354,1.64,380864
1.37374,1.64,300915
1.39394,1.64,247549
1.41414,1.64,225620
1.43434,1.64,237283
1.45455,1.64,281992
1.47475,1.64,356501
1.49495,1.64,454866
1.51515,1.64,568442
1.53535,1.64,685887
1.55556,1.64,797347
1.57576,1.64,855181
1.59596,1.64,914178
1.61616,1.64,973953
1.63636,1.64,1.03427e+06
1.65657,1.64,1.09505e+06
1.67677,1.64,1.15634e+06
1.69697,1.64,1.00251e+06
1.71717,1.64,998705
1.73737,1.64,989512
1.75758,1.64,973330
1.77778,1.64,949005
1.79798,1.64,915829
1.81818,1.64,873545
1.83838,1.64,822343
1.85859,1.64,762860
1.87879,1.64,500652
1.89899,1.64,425490
1.91919,1.64,347033
1.93939,1.64,265269
1.9596,1.64,180184
1.9798,1.64,91764.4
2,1.64,0
0,1.66,0
0.020202,1.66,89687.9
0.040404,1.66,175757
0.0606061,1.66,258242
0.0808081,1.66,337176
0.10101,1.66,412590
0.121212,1.66,484514
0.141414,1.66,552979
0.161616,1.66,652926
0.181818,1.66,682955
0.20202,1.66,707755
0.222222,1.66,727379
0.242424,1.66,742187
0.262626,1.66,752851
0.282828,1.66,760348
0.30303,1.66,807494
0.323232,1.66,752530
0.343434,1.66,696124
0.363636,1.66,640201
0.383838,1.66,586049
0.40404,1.66,534323
0.424242,1.66,485041
0.444444,1.66,437585
0.464646,1.66,390703
0.484848,1.66,342506
0.505051,1.66,290470
0.525253,1.66,371275
0.545455,1.66,419574
0.565657,1.66,486281
0.585859,1.66,569642
0.606061,1.66,667724
0.626263,1.66,778409
0.646465,1.66,1.03079e+06
0.666667,1.66,1.14551e+06
0.686869,1.66,1.25586e+06
0.707071,1.66,1.36027e+06
0.727273,1.66,1.45718e+06
0.747475,1.66,1.57178e+06
0.767677,1.66,1.57993e+06
0.787879,1.66,1.57315e+06
0.808081,1.66,1.55148e+06
0.828283,1.66,1.51511e+06
0.848485,1.66,1.46435e+06
0.868687,1.66,1.39967e+06
0.888889,1.66,1.32168e+06
0.909091,1.66,1.23112e+06
0.929293,1.66,1.12887e+06
0.949495,1.66,936559
0.969697,1.66,646656
0.989899,1.66,230859
1.0101,1.66,341814
1.0303,1.66,480433
1.05051,1.66,634601
1.07071,1.66,794427
1.09091,1.66,952249
1.11111,1.66,1.10263e+06
1.13131,1.66,1.344e+06
1.15152,1.66,1.64825e+06
1.17172,1.66,1.69256e+06
1.19192,1.66,1.72481e+06
1.21212,1.66,1.74536e+06
1.23232,1.66,1.75505e+06
1.25253,1.66,1.75519e+06
1.27273,1.66,1.74756e+06
1.29293,1.66,1.73443e+06
1.31313,1.66,619261
1.33333,1.66,516981
1.35354,1.66,417083
1.37374,1.66,331030
1.39394,1.66,267583
1.41414,1.66,232807
1.43434,1.66,230063
1.45455,1.66,260017
1.47475,1.66,320633
1.49495,1.66,407176
1.51515,1.66,512210
1.53535,1.66,625603
1.55556,1.66,724749
1.57576,1.66,782067
1.59596,1.66,840767
1.61616,1.66,900371
1.63636,1.66,960549
1.65657,1.66,1.02112e+06
1.67677,1.66,1.08205e+06
1.69697,1.66,1.14344e+06
1.71717,1.66,953599
1.73737,1.66,944653
1.75758,1.66,929707
1.77778,1.66,907363
1.79798,1.66,876670
1.81818,1.66,837128
1.83838,1.66,788683
1.85859,1.66,559829
1.87879,1.66,489709
1.89899,1.66,416329
1.91919,1.66,339674
1.93939,1.66,259728
1.9596,1.66,176476
1.9798,1.66,89904.3
2,1.66,0
0,1.68,0
0.020202,1.68,86268.3
0.040404,1.68,168975
0.0606061,1.68,248153
0.0808081,1.68,323836
0.10101,1.68,396055
0.121212,1.68,464840
0.141414,1.68,530220
0.161616,1.68,592221
0.181818,1.68,667187
0.20202,1.68,689766
0.222222,1.68,707253
0.242424,1.68,720195
0.262626,1.68,729449
0.282828,1.68,782741
0.30303,1.68,730366
0.323232,1.68,673760
0.343434,1.68,615690
0.363636,1.68,558285
0.383838,1.68,503042
0.40404,1.68,450819
0.424242,1.68,401840
0.444444,1.68,355693
0.464646,1.68,311333
0.484848,1.68,267075
0.505051,1.68,220603
0.525253,1.68,168963
0.545455,1.68,443294
0.565657,1.68,525542
0.585859,1.68,624173
0.606061,1.68,737102
0.626263,1.68,862064
0.646465,1.68,1.13895e+06
0.666667,1.68,1.27109e+06
0.686869,1.68,1.39459e+06
0.707071,1.68,1.50806e+06
0.727273,1.68,1.61004e+06
0.747475,1.68,1.69906e+06
0.767677,1.68,1.83531e+06
0.787879,1.68,1.80935e+06
0.808081,1.68,1.76803e+06
0.828283,1.68,1.71187e+06
0.848485,1.68,1.6415e+06
0.868687,1.68,1.55773e+06
0.888889,1.68,1.46147e+06
0.909091,1.68,1.35381e+06
0.929293,1.68,1.20874e+06
0.949495,1.68,973815
0.969697,1.68,643912
0.989899,1.68,385762
1.0101,1.68,457978
1.0303,1.68,631020
1.05051,1.68,808696
1.07071,1.68,985168
1.09091,1.68,1.15682e+06
1.11111,1.68,1.32228e+06
1.13131,1.68,1.57074e+06
1.15152,1.68,1.8327e+06
1.17172,1.68,1.87855e+06
1.19192,1.68,1.91057e+06
1.21212,1.68,1.92863e+06
1.23232,1.68,1.93309e+06
1.25253,1.68,1.92475e+06
1.27273,1.68,1.90493e+06
1.29293,1.68,1.7023e+06
1.31313,1.68,1.55822e+06
1.33333,1.68,1.4115e+06
1.35354,1.68,492733
1.37374,1.68,391710
1.39394,1.68,310500
1.41414,1.68,256375
1.43434,1.68,233908
1.45455,1.68,244972
1.47475,1.68,288742
1.49495,1.68,361692
1.51515,1.68,457597
1.53535,1.68,567532
1.55556,1.68,652631
1.57576,1.68,709219
1.59596,1.68,767474
1.61616,1.68,826823
1.63636,1.68,886844
1.65657,1.68,947258
1.67677,1.68,1.00794e+06
1.69697,1.68,1.0689e+06
1.71717,1.68,1.13031e+06
1.73737,1.68,901407
1.75758,1.68,887101
1.77778,1.68,866261
1.79798,1.68,837695
1.81818,1.68,800657
1.83838,1.68,754850
1.85859,1.68,547228
1.87879,1.68,478853
1.89899,1.68,407239
1.91919,1.68,332368
1.93939,1.68,254225
1.9596,1.68,172792
1.9798,1.68,88055.1
2,1.68,0
0,1.7,0
0.020202,1.7,82919.1
0.040404,1.7,162341
0.0606061,1.7,238298
0.0808081,1.7,310824
0.10101,1.7,379949
0.121212,1.7,445702
0.141414,1.7,508111
0.161616,1.7,567204
0.181818,1.7,623006
0.20202,1.7,671849
0.222222,1.7,687188
0.242424,1.7,698356
0.262626,1.7,706394
0.282828,1.7,707775
0.30303,1.7,652874
0.323232,1.7,594038
0.343434,1.7,534239
0.363636,1.7,475813
0.383838,1.7,420461
0.40404,1.7,369248
0.424242,1.7,322604
0.444444,1.7,280322
0.464646,1.7,241563
0.484848,1.7,204849
0.505051,1.7,168067
0.525253,1.7,128471
0.545455,1.7,494160
0.565657,1.7,590087
0.585859,1.7,702027
0.606061,1.7,827748
0.626263,1.7,1.12351e+06
0.646465,1.7,1.27845e+06
0.666667,1.7,1.42229e+06
0.686869,1.7,1.5538e+06
0.707071,1.7,1.67169e+06
0.727273,1.7,1.77465e+06
0.747475,1.7,1.86132e+06
0.767677,1.7,1.93034e+06
0.787879,1.7,2.08471e+06
0.808081,1.7,2.01933e+06
0.828283,1.7,1.9397e+06
0.848485,1.7,1.8468e+06
0.868687,1.7,1.74173e+06
0.888889,1.7,1.62576e+06
0.909091,1.7,1.50028e+06
0.929293,1.7,1.31698e+06
0.949495,1.7,1.00174e+06
0.969697,1.7,635267
0.989899,1.7,369585
1.0101,1.7,579336
1.0303,1.7,785147
1.05051,1.7,986286
1.07071,1.7,1.18097e+06
1.09091,1.7,1.36963e+06
1.11111,1.7,1.55493e+06
1.13131,1.7,1.80984e+06
1.15152,1.7,1.92458e+06
1.17172,1.7,2.08253e+06
1.19192,1.7,2.1184e+06
1.21212,1.7,2.13879e+06
1.23232,1.7,2.14354e+06
1.25253,1.7,2.133e+06
1.27273,1.7,2.10798e+06
1.29293,1.7,1.84436e+06
1.31313,1.7,1.67084e+06
1.33333,1.7,1.51458e+06
1.35354,1.7,1.36306e+06
1.37374,1.7,1.20489e+06
1.39394,1.7,1.04031e+06
1.41414,1.7,296952
1.43434,1.7,249457
1.45455,1.7,237510
1.47475,1.7,261495
1.49495,1.7,319096
1.51515,1.7,405297
1.53535,1.7,512384
1.55556,1.7,581180
1.57576,1.7,636777
1.59596,1.7,694393
1.61616,1.7,753360
1.63636,1.7,813159
1.65657,1.7,873419
1.67677,1.7,933915
1.69697,1.7,994572
1.71717,1.7,1.05546e+06
1.73737,1.7,860033
1.75758,1.7,845732
1.77778,1.7,825883
1.79798,1.7,799047
1.81818,1.7,764236
1.83838,1.7,598200
1.85859,1.7,534744
1.87879,1.7,468092
1.89899,1.7,398224
1.91919,1.7,325120
1.93939,1.7,248762
1.9596,1.7,169134
1.9798,1.7,86218.1
2,1.7,0
0,1.72,0
0.020202,1.72,79655
0.040404,1.72,155884
0.0606061,1.72,228721
0.0808081,1.72,298197
0.10101,1.72,364343
0.121212,1.72,427187
0.141414,1.72,486756
0.161616,1.72,543079
0.181818,1.72,596179
0.20202,1.72,646080
0.222222,1.72,667135
0.242424,1.72,676629
0.262626,1.72,683301
0.282828,1.72,632265
0.30303,1.72,574301
0.323232,1.72,513221
0.343434,1.72,452204
0.363636,1.72,393790
0.383838,1.72,339888
0.40404,1.72,291767
0.424242,1.72,250063
0.444444,1.72,214777
0.464646,1.72,185272
0.484848,1.72,160279
0.505051,1.72,137891
0.525253,1.72,115565
0.545455,1.72,90125
0.565657,1.72,677344
0.585859,1.72,800033
0.606061,1.72,1.10058e+06
0.626263,1.72,1.27883e+06
0.646465,1.72,1.44376e+06
0.666667,1.72,1.5943e+06
0.686869,1.72,1.72932e+06
0.707071,1.72,1.84767e+06
0.727273,1.72,1.94818e+06
0.747475,1.72,2.02963e+06
0.767677,1.72,2.09077e+06
0.787879,1.72,2.3864e+06
0.808081,1.72,2.29393e+06
0.828283,1.72,2.18854e+06
0.848485,1.72,2.07153e+06
0.868687,1.72,1.94435e+06
0.888889,1.72,1.80858e+06
0.909091,1.72,1.62271e+06
0.929293,1.72,1.4068e+06
0.949495,1.72,1.01995e+06
0.969697,1.72,621849
0.989899,1.72,349825
1.0101,1.72,318876
1.0303,1.72,940771
1.05051,1.72,1.16525e+06
1.07071,1.72,1.37962e+06
1.09091,1.72,1.58837e+06
1.11111,1.72,1.79822e+06
1.13131,1.72,2.05799e+06
1.15152,1.72,2.18869e+06
1.17172,1.72,2.29998e+06
1.19192,1.72,2.34272e+06
1.21212,1.72,2.36917e+06
1.23232,1.72,2.3787e+06
1.25253,1.72,2.37115e+06
1.27273,1.72,2.34686e+06
1.29293,1.72,2.00213e+06
1.31313,1.72,1.8718e+06
1.33333,1.72,1.62397e+06
1.35354,1.72,1.46749e+06
1.37374,1.72,1.30663e+06
1.39394,1.72,1.13455e+06
1.41414,1.72,956004
1.43434,1.72,787314
1.45455,1.72,238213
1.47475,1.72,239488
1.49495,1.72,279997
1.51515,1.72,355935
1.53535,1.72,460796
1.55556,1.72,510615
1.57576,1.72,564917
1.59596,1.72,621652
1.61616,1.72,680061
1.63636,1.72,739528
1.65657,1.72,799589
1.67677,1.72,859925
1.69697,1.72,920364
1.71717,1.72,980884
1.73737,1.72,1.04161e+06
1.75758,1.72,805819
1.77778,1.72,786405
1.79798,1.72,760865
1.81818,1.72,642795
1.83838,1.72,584165
1.85859,1.72,522385
1.87879,1.72,457434
1.89899,1.72,389290
1.91919,1.72,317933
1.93939,1.72,243344
1.9596,1.72,165503
1.9798,1.72,84394.4
2,1.72,0
0,1.74,0
0.020202,1.74,76490.8
0.040404,1.74,149635
0.0606061,1.74,219467
0.0808081,1.74,286015
0.10101,1.74,349311
0.121212,1.74,409384
0.141414,1.74,466259
0.161616,1.74,519963
0.181818,1.74,570521
0.20202,1.74,617956
0.222222,1.74,662290
0.242424,1.74,654952
0.262626,1.74,610627
0.282828,1.74,555426
0.30303,1.74,494436
0.323232,1.74,431673
0.343434,1.74,370521
0.363636,1.74,313729
0.383838,1.74,263409
0.40404,1.74,221037
0.424242,1.74,187455
0.444444,1.74,162868
0.464646,1.74,146848
0.484848,1.74,138329
0.505051,1.74,135610
0.525253,1.74,136356
0.545455,1.74,137594
0.565657,1.74,135719
0.585859,1.74,913587
0.606061,1.74,1.27333e+06
0.626263,1.74,1.45961e+06
0.646465,1.74,1.62967e+06
0.666667,1.74,1.78255e+06
0.686869,1.74,1.91726e+06
0.707071,1.74,2.03279e+06
0.727273,1.74,2.1281e+06
0.747475,1.74,2.2021e+06
0.767677,1.74,2.25369e+06
0.787879,1.74,2.28172e+06
0.808081,1.74,2.58249e+06
0.828283,1.74,2.45041e+06
0.848485,1.74,2.30912e+06
0.868687,1.74,2.16037e+06
0.888889,1.74,2.00608e+06
0.909091,1.74,1.80674e+06
0.929293,1.74,1.47849e+06
0.949495,1.74,1.03023e+06
0.969697,1.74,606948
0.989899,1.74,331288
1.0101,1.74,303548
1.0303,1.74,1.09651e+06
1.05051,1.74,1.34412e+06
1.07071,1.74,1.57957e+06
1.09091,1.74,1.81142e+06
1.11111,1.74,2.13068e+06
1.13131,1.74,2.31252e+06
1.15152,1.74,2.46115e+06
1.17172,1.74,2.57679e+06
1.19192,1.74,2.57926e+06
1.21212,1.74,2.61445e+06
1.23232,1.74,2.63215e+06
1.25253,1.74,2.63172e+06
1.27273,1.74,2.30381e+06
1.29293,1.74,2.17257e+06
1.31313,1.74,2.03216e+06
1.33333,1.74,1.74136e+06
1.35354,1.74,1.57707e+06
1.37374,1.74,1.41483e+06
1.39394,1.74,1.24078e+06
1.41414,1.74,1.0526e+06
1.43434,1.74,859581
1.45455,1.74,682581
1.47475,1.74,554053
1.49495,1.74,518031
1.51515,1.74,310060
1.53535,1.74,413332
1.55556,1.74,441193
1.57576,1.74,493845
1.59596,1.74,549414
1.61616,1.74,607042
1.63636,1.74,666022
1.65657,1.74,725793
1.67677,1.74,785941
1.69697,1.74,846203
1.71717,1.74,906459
1.73737,1.74,966738
1.75758,1.74,1.02722e+06
1.77778,1.74,748003
1.79798,1.74,681203
1.81818,1.74,627293
1.83838,1.74,570287
1.85859,1.74,510158
1.87879,1.74,446885
1.89899,1.74,380444
1.91919,1.74,310814
1.93939,1.74,237973
1.9596,1.74,161904
1.9798,1.74,82585.1
2,1.74,0
0,1.76,0
0.020202,1.76,73441.1
0.040404,1.76,143623
0.0606061,1.76,210578
0.0808081,1.76,274337
0.10101,1.76,334928
0.121212,1.76,392381
0.141414,1.76,446721
0.161616,1.76,497975
0.181818,1.76,546166
0.20202,1.76,591317
0.222222,1.76,633450
0.242424,1.76,599055
0.262626,1.76,479805
0.282828,1.76,370934
0.30303,1.76,283538
0.323232,1.76,217601
0.343434,1.76,172610
0.363636,1.76,147553
0.383838,1.76,140923
0.40404,1.76,150714
0.424242,1.76,174425
0.444444,1.76,209057
0.464646,1.76,251113
0.484848,1.76,296600
0.505051,1.76,341028
0.525253,1.76,379409
0.545455,1.76,406259
0.565657,1.76,268318
0.585859,1.76,1.26327e+06
0.606061,1.76,1.47067e+06
0.626263,1.76,1.66024e+06
0.646465,1.76,1.83121e+06
0.666667,1.76,1.98275e+06
0.686869,1.76,2.11402e+06
0.707071,1.76,2.22412e+06
0.727273,1.76,2.31215e+06
0.747475,1.76,2.37716e+06
0.767677,1.76,2.41818e+06
0.787879,1.76,2.43421e+06
0.808081,1.76,2.4242e+06
0.828283,1.76,2.71949e+06
0.848485,1.76,2.55508e+06
0.868687,1.76,2.38669e+06
0.888889,1.76,2.21654e+06
0.909091,1.76,1.95957e+06
0.929293,1.76,1.53445e+06
0.949495,1.76,1.0365e+06
0.969697,1.76,596018
0.989899,1.76,320943
1.0101,1.76,296882
1.0303,1.76,587089
1.05051,1.76,1.52209e+06
1.07071,1.76,1.77996e+06
1.09091,1.76,2.03784e+06
1.11111,1.76,2.36922e+06
1.13131,1.76,2.57134e+06
1.15152,1.76,2.73954e+06
1.17172,1.76,2.87403e+06
1.19192,1.76,2.82506e+06
1.21212,1.76,2.87059e+06
1.23232,1.76,2.89879e+06
1.25253,1.76,2.90855e+06
1.27273,1.76,2.48768e+06
1.29293,1.76,2.35303e+06
1.31313,1.76,2.20606e+06
1.33333,1.76,2.04929e+06
1.35354,1.76,1.69238e+06
1.37374,1.76,1.52776e+06
1.39394,1.76,1.35491e+06
1.41414,1.76,1.16447e+06
1.43434,1.76,958688
1.45455,1.76,751364
1.47475,1.76,567903
1.49495,1.76,445287
1.51515,1.76,432083
1.53535,1.76,199544
1.55556,1.76,187928
1.57576,1.76,243558
1.59596,1.76,300536
1.61616,1.76,358902
1.63636,1.76,418694
1.65657,1.76,479947
1.67677,1.76,542697
1.69697,1.76,606977
1.71717,1.76,672818
1.73737,1.76,740251
1.75758,1.76,809304
1.77778,1.76,969253
1.79798,1.76,664331
1.81818,1.76,611987
1.83838,1.76,556576
1.85859,1.76,498073
1.87879,1.76,436452
1.89899,1.76,371691
1.91919,1.76,303766
1.93939,1.76,232655
1.9596,1.76,158337
1.9798,1.76,80791.6
2,1.76,0
0,1.78,0
0.020202,1.78,70520.7
0.040404,1.78,137877
0.0606061,1.78,202100
0.0808081,1.78,263220
0.10101,1.78,321267
0.121212,1.78,376267
0.141414,1.78,428247
0.161616,1.78,477232
0.181818,1.78,523246
0.20202,1.78,566310
0.222222,1.78,588363
0.242424,1.78,567298
0.262626,1.78,486116
0.282828,1.78,371311
0.30303,1.78,280708
0.323232,1.78,213783
0.343434,1.78,169516
0.363636,1.78,146389
0.383838,1.78,142387
0.40404,1.78,155000
0.424242,1.78,181218
0.444444,1.78,217536
0.464646,1.78,259950
0.484848,1.78,303960
0.505051,1.78,344569
0.525253,1.78,376284
0.545455,1.78,393113
0.565657,1.78,1.00386e+06
0.585859,1.78,1.1266e+06
0.606061,1.78,2.06685e+06
0.626263,1.78,2.33402e+06
0.646465,1.78,2.61316e+06
0.666667,1.78,2.19091e+06
0.686869,1.78,2.31625e+06
0.707071,1.78,2.41899e+06
0.727273,1.78,2.49834e+06
0.747475,1.78,2.55349e+06
0.767677,1.78,2.58361e+06
0.787879,1.78,2.58782e+06
0.808081,1.78,2.56522e+06
0.828283,1.78,2.99203e+06
0.848485,1.78,2.80706e+06
0.868687,1.78,2.62231e+06
0.888889,1.78,2.42193e+06
0.909091,1.78,2.08428e+06
0.929293,1.78,1.57928e+06
0.949495,1.78,1.04488e+06
0.969697,1.78,596676
0.989899,1.78,327921
1.0101,1.78,309523
1.0303,1.78,590043
1.05051,1.78,1.69905e+06
1.07071,1.78,1.98056e+06
1.09091,1.78,2.26731e+06
1.11111,1.78,2.60936e+06
1.13131,1.78,2.83293e+06
1.15152,1.78,3.02204e+06
1.17172,1.78,3.17685e+06
1.19192,1.78,3.2975e+06
1.21212,1.78,3.13487e+06
1.23232,1.78,3.17484e+06
1.25253,1.78,3.19677e+06
1.27273,1.78,2.67694e+06
1.29293,1.78,2.54136e+06
1.31313,1.78,2.3908e+06
1.33333,1.78,2.22739e+06
1.35354,1.78,1.81525e+06
1.37374,1.78,1.64489e+06
1.39394,1.78,1.47408e+06
1.41414,1.78,1.28642e+06
1.43434,1.78,1.0771e+06
1.45455,1.78,852877
1.47475,1.78,632099
1.49495,1.78,338388
1.51515,1.78,202622
1.53535,1.78,181718
1.55556,1.78,164794
1.57576,1.78,219953
1.59596,1.78,276353
1.61616,1.78,334037
1.63636,1.78,393046
1.65657,1.78,453416
1.67677,1.78,515187
1.69697,1.78,578393
1.71717,1.78,643068
1.73737,1.78,709245
1.75758,1.78,886716
1.77778,1.78,910605
1.79798,1.78,647695
1.81818,1.78,596885
1.83838,1.78,543042
1.85859,1.78,486136
1.87879,1.78,426143
1.89899,1.78,363037
1.91919,1.78,296794
1.93939,1.78,227391
1.9596,1.78,154805
1.9798,1.78,79015
2,1.78,0
0,1.8,0
0.020202,1.8,67744.3
0.040404,1.8,132426
0.0606061,1.8,194076
0.0808081,1.8,252725
0.10101,1.8,308401
0.121212,1.8,361130
0.141414,1.8,410939
0.161616,1.8,457852
0.181818,1.8,501892
0.20202,1.8,577637
0.222222,1.8,556229
0.242424,1.8,536446
0.262626,1.8,497782
0.282828,1.8,375578
0.30303,1.8,280454
0.323232,1.8,211379
0.343434,1.8,166828
0.363636,1.8,144774
0.383838,1.8,142697
0.40404,1.8,157578
0.424242,1.8,185903
0.444444,1.8,223658
0.464646,1.8,266333
0.484848,1.8,308922
0.505051,1.8,345921
0.525253,1.8,371330
0.545455,1.8,944889
0.565657,1.8,1.03904e+06
0.585859,1.8,1.17159e+06
0.606061,1.8,1.39221e+06
0.626263,1.8,2.36621e+06
0.646465,1.8,2.6672e+06
0.666667,1.8,2.96355e+06
0.686869,1.8,3.24851e+06
0.707071,1.8,3.51626e+06
0.727273,1.8,2.68496e+06
0.747475,1.8,2.73006e+06
0.767677,1.8,2.74962e+06
0.787879,1.8,2.74288e+06
0.808081,1.8,2.7091e+06
0.828283,1.8,2.64745e+06
0.848485,1.8,3.06483e+06
0.868687,1.8,2.86838e+06
0.888889,1.8,2.63951e+06
0.909091,1.8,2.18611e+06
0.929293,1.8,1.61973e+06
0.949495,1.8,1.06362e+06
0.969697,1.8,618701
0.989899,1.8,363516
1.0101,1.8,354281
1.0303,1.8,624862
1.05051,1.8,1.18678e+06
1.07071,1.8,2.18183e+06
1.09091,1.8,2.50021e+06
1.11111,1.8,2.85051e+06
1.13131,1.8,3.0964e+06
1.15152,1.8,3.30743e+06
1.17172,1.8,3.48371e+06
1.19192,1.8,3.62534e+06
1.21212,1.8,3.40589e+06
1.23232,1.8,3.45782e+06
1.25253,1.8,2.98641e+06
1.27273,1.8,2.87037e+06
1.29293,1.8,2.7358e+06
1.31313,1.8,2.58412e+06
1.33333,1.8,2.41706e+06
1.35354,1.8,1.94874e+06
1.37374,1.8,1.76693e+06
1.39394,1.8,1.59666e+06
1.41414,1.8,1.41448e+06
1.43434,1.8,1.20851e+06
1.45455,1.8,978468
