Distance[um],dz[um],Mag_Ex
1.87879,1.56,990358
1.89899,1.56,1.0808e+06
1.91919,1.56,1.17769e+06
1.93939,1.56,1.27933e+06
1.9596,1.56,831434
1.9798,1.56,865334
2,1.56,949779
0,1.58,312687
0.020202,1.58,355973
0.040404,1.58,402576
0.0606061,1.58,454435
0.0808081,1.58,344813
0.10101,1.58,366663
0.121212,1.58,397377
0.141414,1.58,436155
0.161616,1.58,482128
0.181818,1.58,534358
0.20202,1.58,591833
0.222222,1.58,653474
0.242424,1.58,718128
0.262626,1.58,784575
0.282828,1.58,851523
0.30303,1.58,917607
0.323232,1.58,981396
0.343434,1.58,830064
0.363636,1.58,821354
0.383838,1.58,812909
0.40404,1.58,804737
0.424242,1.58,796847
0.444444,1.58,789246
0.464646,1.58,1.73594e+06
0.484848,1.58,1.76555e+06
0.505051,1.58,1.80287e+06
0.525253,1.58,1.84747e+06
0.545455,1.58,1.8989e+06
0.565657,1.58,1.95669e+06
0.585859,1.58,2.02033e+06
0.606061,1.58,2.0893e+06
0.626263,1.58,2.16304e+06
0.646465,1.58,2.24099e+06
0.666667,1.58,2.32253e+06
0.686869,1.58,2.60096e+06
0.707071,1.58,2.6224e+06
0.727273,1.58,2.69031e+06
0.747475,1.58,2.75909e+06
0.767677,1.58,2.727e+06
0.787879,1.58,2.77404e+06
0.808081,1.58,2.8224e+06
0.828283,1.58,2.87199e+06
0.848485,1.58,2.92275e+06
0.868687,1.58,2.97461e+06
0.888889,1.58,3.02751e+06
0.909091,1.58,3.08138e+06
0.929293,1.58,3.13616e+06
0.949495,1.58,3.28672e+06
0.969697,1.58,2.68944e+06
0.989899,1.58,2.68957e+06
1.0101,1.58,2.84795e+06
1.0303,1.58,2.80919e+06
1.05051,1.58,2.77067e+06
1.07071,1.58,2.73238e+06
1.09091,1.58,2.69434e+06
1.11111,1.58,2.65657e+06
1.13131,1.58,2.61907e+06
1.15152,1.58,2.58185e+06
1.17172,1.58,2.54824e+06
1.19192,1.58,2.51754e+06
1.21212,1.58,2.48959e+06
1.23232,1.58,2.4645e+06
1.25253,1.58,2.44233e+06
1.27273,1.58,2.42316e+06
1.29293,1.58,1.97368e+06
1.31313,1.58,1.92792e+06
1.33333,1.58,1.88349e+06
1.35354,1.58,1.84046e+06
1.37374,1.58,1.79892e+06
1.39394,1.58,1.75898e+06
1.41414,1.58,1.72073e+06
1.43434,1.58,1.72221e+06
1.45455,1.58,1.7016e+06
1.47475,1.58,1.68538e+06
1.49495,1.58,1.67365e+06
1.51515,1.58,1.66647e+06
1.53535,1.58,1.6639e+06
1.55556,1.58,1.66595e+06
1.57576,1.58,904614
1.59596,1.58,908022
1.61616,1.58,912227
1.63636,1.58,917235
1.65657,1.58,857389
1.67677,1.58,761182
1.69697,1.58,688747
1.71717,1.58,639054
1.73737,1.58,611001
1.75758,1.58,603410
1.77778,1.58,615031
1.79798,1.58,644542
1.81818,1.58,690545
1.83838,1.58,751571
1.85859,1.58,826077
1.87879,1.58,912446
1.89899,1.58,1.00899e+06
1.91919,1.58,1.11394e+06
1.93939,1.58,675783
1.9596,1.58,685478
1.9798,1.58,729931
2,1.58,822780
0,1.6,306871
0.020202,1.6,350926
0.040404,1.6,396624
0.0606061,1.6,445637
0.0808081,1.6,499895
0.10101,1.6,346476
0.121212,1.6,386565
0.141414,1.6,434683
0.161616,1.6,489784
0.181818,1.6,550748
0.20202,1.6,616389
0.222222,1.6,685445
0.242424,1.6,756589
0.262626,1.6,828420
0.282828,1.6,899467
0.30303,1.6,968189
0.323232,1.6,1.03298e+06
0.343434,1.6,831756
0.363636,1.6,823735
0.383838,1.6,815984
0.40404,1.6,808512
0.424242,1.6,801327
0.444444,1.6,794435
0.464646,1.6,787844
0.484848,1.6,1.72621e+06
0.505051,1.6,1.76557e+06
0.525253,1.6,1.81193e+06
0.545455,1.6,1.86482e+06
0.565657,1.6,1.92377e+06
0.585859,1.6,1.98828e+06
0.606061,1.6,2.05781e+06
0.626263,1.6,2.13182e+06
0.646465,1.6,2.20974e+06
0.666667,1.6,2.29096e+06
0.686869,1.6,2.48963e+06
0.707071,1.6,2.52063e+06
0.727273,1.6,2.5508e+06
0.747475,1.6,2.61502e+06
0.767677,1.6,2.67981e+06
0.787879,1.6,2.74512e+06
0.808081,1.6,2.81093e+06
0.828283,1.6,2.87721e+06
0.848485,1.6,2.94395e+06
0.868687,1.6,3.01113e+06
0.888889,1.6,3.07876e+06
0.909091,1.6,3.03472e+06
0.929293,1.6,3.08745e+06
0.949495,1.6,3.25487e+06
0.969697,1.6,2.83243e+06
0.989899,1.6,2.79378e+06
1.0101,1.6,2.75534e+06
1.0303,1.6,2.71711e+06
1.05051,1.6,2.6791e+06
1.07071,1.6,2.64132e+06
1.09091,1.6,2.60378e+06
1.11111,1.6,2.56648e+06
1.13131,1.6,2.52944e+06
1.15152,1.6,2.49267e+06
1.17172,1.6,2.44118e+06
1.19192,1.6,2.41145e+06
1.21212,1.6,2.38466e+06
1.23232,1.6,2.36091e+06
1.25253,1.6,2.34028e+06
1.27273,1.6,2.32287e+06
1.29293,1.6,1.91802e+06
1.31313,1.6,1.87412e+06
1.33333,1.6,1.83156e+06
1.35354,1.6,1.7904e+06
1.37374,1.6,1.75073e+06
1.39394,1.6,1.71263e+06
1.41414,1.6,1.70346e+06
1.43434,1.6,1.68107e+06
1.45455,1.6,1.66296e+06
1.47475,1.6,1.64924e+06
1.49495,1.6,1.64001e+06
1.51515,1.6,1.63533e+06
1.53535,1.6,1.63526e+06
1.55556,1.6,1.63981e+06
1.57576,1.6,900214
1.59596,1.6,901277
1.61616,1.6,903133
1.63636,1.6,905787
1.65657,1.6,909244
1.67677,1.6,792015
1.69697,1.6,691786
1.71717,1.6,618410
1.73737,1.6,570623
1.75758,1.6,547092
1.77778,1.6,546408
1.79798,1.6,567088
1.81818,1.6,607579
1.83838,1.6,666252
1.85859,1.6,741406
1.87879,1.6,831266
1.89899,1.6,933983
1.91919,1.6,538834
1.93939,1.6,533254
1.9596,1.6,549527
1.9798,1.6,598922
2,1.6,694408
0,1.62,308262
0.020202,1.62,353986
0.040404,1.62,399968
0.0606061,1.62,447610
0.0808081,1.62,498577
0.10101,1.62,554794
0.121212,1.62,384621
0.141414,1.62,442067
0.161616,1.62,506080
0.181818,1.62,575364
0.20202,1.62,648551
0.222222,1.62,724205
0.242424,1.62,800816
0.262626,1.62,876807
0.282828,1.62,950528
0.30303,1.62,1.02026e+06
0.323232,1.62,840360
0.343434,1.62,832719
0.363636,1.62,825347
0.383838,1.62,818251
0.40404,1.62,811439
0.424242,1.62,804919
0.444444,1.62,798697
0.464646,1.62,792779
0.484848,1.62,787172
0.505051,1.62,1.7284e+06
0.525253,1.62,1.77661e+06
0.545455,1.62,1.83109e+06
0.565657,1.62,1.89135e+06
0.585859,1.62,1.95689e+06
0.606061,1.62,2.02718e+06
0.626263,1.62,2.10167e+06
0.646465,1.62,2.17979e+06
0.666667,1.62,2.35867e+06
0.686869,1.62,2.38467e+06
0.707071,1.62,2.41565e+06
0.727273,1.62,2.44512e+06
0.747475,1.62,2.50463e+06
0.767677,1.62,2.56451e+06
0.787879,1.62,2.62472e+06
0.808081,1.62,2.68523e+06
0.828283,1.62,2.74602e+06
0.848485,1.62,2.80709e+06
0.868687,1.62,2.86842e+06
0.888889,1.62,2.93001e+06
0.909091,1.62,2.99187e+06
0.929293,1.62,3.05401e+06
0.949495,1.62,3.47937e+06
0.969697,1.62,2.73432e+06
0.989899,1.62,2.70886e+06
1.0101,1.62,2.68831e+06
1.0303,1.62,2.62453e+06
1.05051,1.62,2.58687e+06
1.07071,1.62,2.54943e+06
1.09091,1.62,2.51222e+06
1.11111,1.62,2.47525e+06
1.13131,1.62,2.43851e+06
1.15152,1.62,2.36531e+06
1.17172,1.62,2.33282e+06
1.19192,1.62,2.30335e+06
1.21212,1.62,2.27702e+06
1.23232,1.62,2.25396e+06
1.25253,1.62,2.23426e+06
1.27273,1.62,2.21802e+06
1.29293,1.62,1.8607e+06
1.31313,1.62,1.81834e+06
1.33333,1.62,1.77735e+06
1.35354,1.62,1.7378e+06
1.37374,1.62,1.7084e+06
1.39394,1.62,1.68007e+06
1.41414,1.62,1.65575e+06
1.43434,1.62,1.63563e+06
1.45455,1.62,1.61984e+06
1.47475,1.62,1.60849e+06
1.49495,1.62,1.60169e+06
1.51515,1.62,1.59949e+06
1.53535,1.62,1.60194e+06
1.55556,1.62,1.60904e+06
1.57576,1.62,897439
1.59596,1.62,896239
1.61616,1.62,895818
1.63636,1.62,896182
1.65657,1.62,897341
1.67677,1.62,856032
1.69697,1.62,721689
1.71717,1.62,618859
1.73737,1.62,546123
1.75758,1.62,501986
1.77778,1.62,484881
1.79798,1.62,493170
1.81818,1.62,525138
1.83838,1.62,578999
1.85859,1.62,652893
1.87879,1.62,744887
1.89899,1.62,426455
1.91919,1.62,412019
1.93939,1.62,409413
1.9596,1.62,427541
1.9798,1.62,477002
2,1.62,570093
0,1.64,313644
0.020202,1.64,361729
0.040404,1.64,408974
0.0606061,1.64,456513
0.0808081,1.64,505744
0.10101,1.64,558325
0.121212,1.64,616174
0.141414,1.64,457098
0.161616,1.64,529649
0.181818,1.64,606676
0.20202,1.64,686632
0.222222,1.64,767901
0.242424,1.64,848798
0.262626,1.64,927566
0.282828,1.64,1.00238e+06
0.30303,1.64,1.07133e+06
0.323232,1.64,839635
0.343434,1.64,832603
0.363636,1.64,825847
0.383838,1.64,819373
0.40404,1.64,813188
0.424242,1.64,807300
0.444444,1.64,801714
0.464646,1.64,796437
0.484848,1.64,791474
0.505051,1.64,1.69212e+06
0.525253,1.64,1.7424e+06
0.545455,1.64,1.79868e+06
0.565657,1.64,1.86048e+06
0.585859,1.64,1.9273e+06
0.606061,1.64,1.99862e+06
0.626263,1.64,2.07387e+06
0.646465,1.64,2.1525e+06
0.666667,1.64,2.26144e+06
0.686869,1.64,2.2881e+06
0.707071,1.64,2.3203e+06
0.727273,1.64,2.3578e+06
0.747475,1.64,2.42795e+06
0.767677,1.64,2.48312e+06
0.787879,1.64,2.53849e+06
0.808081,1.64,2.59404e+06
0.828283,1.64,2.64975e+06
0.848485,1.64,2.70561e+06
0.868687,1.64,2.76163e+06
0.888889,1.64,2.8178e+06
0.909091,1.64,2.87413e+06
0.929293,1.64,2.93064e+06
0.949495,1.64,3.3141e+06
0.969697,1.64,3.34933e+06
0.989899,1.64,2.54896e+06
1.0101,1.64,2.50797e+06
1.0303,1.64,2.47052e+06
1.05051,1.64,2.43705e+06
1.07071,1.64,2.40806e+06
1.09091,1.64,2.38403e+06
1.11111,1.64,2.38464e+06
1.13131,1.64,2.34804e+06
1.15152,1.64,2.25788e+06
1.17172,1.64,2.22458e+06
1.19192,1.64,2.19452e+06
1.21212,1.64,2.16786e+06
1.23232,1.64,2.14472e+06
1.25253,1.64,2.12523e+06
1.27273,1.64,2.10948e+06
1.29293,1.64,1.80303e+06
1.31313,1.64,1.76181e+06
1.33333,1.64,1.71794e+06
1.35354,1.64,1.68372e+06
1.37374,1.64,1.65323e+06
1.39394,1.64,1.62667e+06
1.41414,1.64,1.60425e+06
1.43434,1.64,1.58613e+06
1.45455,1.64,1.57245e+06
1.47475,1.64,1.56331e+06
1.49495,1.64,1.55881e+06
1.51515,1.64,1.55901e+06
1.53535,1.64,1.56393e+06
1.55556,1.64,900014
1.57576,1.64,895890
1.59596,1.64,892511
1.61616,1.64,889889
1.63636,1.64,888033
1.65657,1.64,886952
1.67677,1.64,886659
1.69697,1.64,785576
1.71717,1.64,646642
1.73737,1.64,542857
1.75758,1.64,472567
1.77778,1.64,434048
1.79798,1.64,425500
1.81818,1.64,445054
1.83838,1.64,490763
1.85859,1.64,560609
1.87879,1.64,344248
1.89899,1.64,324864
1.91919,1.64,310173
1.93939,1.64,306709
1.9596,1.64,322704
1.9798,1.64,368087
2,1.64,454483
0,1.66,320270
0.020202,1.66,371199
0.040404,1.66,420477
0.0606061,1.66,468971
0.0808081,1.66,517813
0.10101,1.66,568392
0.121212,1.66,622360
0.141414,1.66,681627
0.161616,1.66,559177
0.181818,1.66,643210
0.20202,1.66,728996
0.222222,1.66,814742
0.242424,1.66,898583
0.262626,1.66,978583
0.282828,1.66,1.05274e+06
0.30303,1.66,844300
0.323232,1.66,837576
0.343434,1.66,831126
0.363636,1.66,824959
0.383838,1.66,819080
0.40404,1.66,813497
0.424242,1.66,808214
0.444444,1.66,803239
0.464646,1.66,798577
0.484848,1.66,794231
0.505051,1.66,790208
0.525253,1.66,1.71038e+06
0.545455,1.66,1.76875e+06
0.565657,1.66,1.83241e+06
0.585859,1.66,1.90085e+06
0.606061,1.66,1.97354e+06
0.626263,1.66,2.04993e+06
0.646465,1.66,2.15112e+06
0.666667,1.66,2.1734e+06
0.686869,1.66,2.20204e+06
0.707071,1.66,2.23666e+06
0.727273,1.66,2.27698e+06
0.747475,1.66,2.38466e+06
0.767677,1.66,2.43559e+06
0.787879,1.66,2.48667e+06
0.808081,1.66,2.53786e+06
0.828283,1.66,2.58916e+06
0.848485,1.66,2.64057e+06
0.868687,1.66,2.69208e+06
0.888889,1.66,2.7437e+06
0.909091,1.66,2.79545e+06
0.929293,1.66,2.84734e+06
0.949495,1.66,3.23053e+06
0.969697,1.66,3.26705e+06
0.989899,1.66,2.47502e+06
1.0101,1.66,2.41935e+06
1.0303,1.66,2.36571e+06
1.05051,1.66,2.31443e+06
1.07071,1.66,2.26589e+06
1.09091,1.66,2.22045e+06
1.11111,1.66,2.17851e+06
1.13131,1.66,2.72942e+06
1.15152,1.66,2.04917e+06
1.17172,1.66,2.01462e+06
1.19192,1.66,1.98468e+06
1.21212,1.66,1.95958e+06
1.23232,1.66,1.93952e+06
1.25253,1.66,1.92468e+06
1.27273,1.66,1.91522e+06
1.29293,1.66,1.91126e+06
1.31313,1.66,1.69462e+06
1.33333,1.66,1.6578e+06
1.35354,1.66,1.62463e+06
1.37374,1.66,1.59536e+06
1.39394,1.66,1.57019e+06
1.41414,1.66,1.54931e+06
1.43434,1.66,1.53288e+06
1.45455,1.66,1.52103e+06
1.47475,1.66,1.51388e+06
1.49495,1.66,1.51151e+06
1.51515,1.66,1.51397e+06
1.53535,1.66,1.52129e+06
1.55556,1.66,901450
1.57576,1.66,895268
1.59596,1.66,889799
1.61616,1.66,885056
1.63636,1.66,881051
1.65657,1.66,877796
1.67677,1.66,875304
1.69697,1.66,873589
1.71717,1.66,709117
1.73737,1.66,567303
1.75758,1.66,464432
1.77778,1.66,398622
1.79798,1.66,367914
1.81818,1.66,370280
1.83838,1.66,403616
1.85859,1.66,297551
1.87879,1.66,274618
1.89899,1.66,252123
1.91919,1.66,234233
1.93939,1.66,226811
1.9596,1.66,237419
1.9798,1.66,275314
2,1.66,351451
0,1.68,325862
0.020202,1.68,379909
0.040404,1.68,431781
0.0606061,1.68,482079
0.0808081,1.68,531668
0.10101,1.68,581670
0.121212,1.68,633469
0.141414,1.68,688710
0.161616,1.68,749295
0.181818,1.68,683549
0.20202,1.68,774068
0.222222,1.68,862990
0.242424,1.68,948272
0.262626,1.68,1.0278e+06
0.282828,1.68,846573
0.30303,1.68,840130
0.323232,1.68,833962
0.343434,1.68,828075
0.363636,1.68,822477
0.383838,1.68,817175
0.40404,1.68,812173
0.424242,1.68,807477
0.444444,1.68,803093
0.464646,1.68,799026
0.484848,1.68,795280
0.505051,1.68,791858
0.525253,1.68,788766
0.545455,1.68,1.74274e+06
0.565657,1.68,1.80864e+06
0.585859,1.68,1.8791e+06
0.606061,1.68,1.9536e+06
0.626263,1.68,2.03158e+06
0.646465,1.68,2.07161e+06
0.666667,1.68,2.09677e+06
0.686869,1.68,2.12867e+06
0.707071,1.68,2.16689e+06
0.727273,1.68,2.21109e+06
0.747475,1.68,2.26103e+06
0.767677,1.68,2.42154e+06
0.787879,1.68,2.46913e+06
0.808081,1.68,2.51684e+06
0.828283,1.68,2.56468e+06
0.848485,1.68,2.61265e+06
0.868687,1.68,2.66074e+06
0.888889,1.68,2.70896e+06
0.909091,1.68,2.75734e+06
0.929293,1.68,3.17556e+06
0.949495,1.68,3.21264e+06
0.969697,1.68,3.24979e+06
0.989899,1.68,3.287e+06
1.0101,1.68,2.40939e+06
1.0303,1.68,2.34475e+06
1.05051,1.68,2.2813e+06
1.07071,1.68,2.21927e+06
1.09091,1.68,2.15893e+06
1.11111,1.68,2.10054e+06
1.13131,1.68,2.62441e+06
1.15152,1.68,1.93039e+06
1.17172,1.68,1.88465e+06
1.19192,1.68,1.84319e+06
1.21212,1.68,1.80634e+06
1.23232,1.68,1.77438e+06
1.25253,1.68,1.74756e+06
1.27273,1.68,1.72613e+06
1.29293,1.68,1.46372e+06
1.31313,1.68,1.30282e+06
1.33333,1.68,1.31603e+06
1.35354,1.68,1.56382e+06
1.37374,1.68,1.53527e+06
1.39394,1.68,1.51103e+06
1.41414,1.68,1.49128e+06
1.43434,1.68,1.47618e+06
1.45455,1.68,1.46586e+06
1.47475,1.68,1.46043e+06
1.49495,1.68,1.45996e+06
1.51515,1.68,1.4645e+06
1.53535,1.68,1.47409e+06
1.55556,1.68,903517
1.57576,1.68,895376
1.59596,1.68,887909
1.61616,1.68,881129
1.63636,1.68,875051
1.65657,1.68,869690
1.67677,1.68,865060
1.69697,1.68,861177
1.71717,1.68,858057
1.73737,1.68,627059
1.75758,1.68,484298
1.77778,1.68,384439
1.79798,1.68,325366
1.81818,1.68,304890
1.83838,1.68,320750
1.85859,1.68,263840
1.87879,1.68,235314
1.89899,1.68,207653
1.91919,1.68,184355
1.93939,1.68,170612
1.9596,1.68,173312
1.9798,1.68,201044
2,1.68,264090
0,1.7,328610
0.020202,1.7,385839
0.040404,1.7,440657
0.0606061,1.7,493400
0.0808081,1.7,544664
0.10101,1.7,595304
0.121212,1.7,646438
0.141414,1.7,699443
0.161616,1.7,755956
0.181818,1.7,817874
0.20202,1.7,820324
0.222222,1.7,910961
0.242424,1.7,996023
0.262626,1.7,1.07322e+06
0.282828,1.7,840179
0.30303,1.7,834270
0.323232,1.7,828644
0.343434,1.7,823307
0.363636,1.7,818266
0.383838,1.7,813527
0.40404,1.7,809094
0.424242,1.7,804972
0.444444,1.7,801167
0.464646,1.7,797683
0.484848,1.7,794523
0.505051,1.7,791691
0.525253,1.7,789190
0.545455,1.7,1.72227e+06
0.565657,1.7,1.79089e+06
0.585859,1.7,1.86387e+06
0.606061,1.7,1.94069e+06
0.626263,1.7,1.98262e+06
0.646465,1.7,2.00442e+06
0.666667,1.7,2.03382e+06
0.686869,1.7,2.07023e+06
0.707071,1.7,2.1132e+06
0.727273,1.7,2.16232e+06
0.747475,1.7,2.21731e+06
0.767677,1.7,2.27793e+06
0.787879,1.7,2.48539e+06
0.808081,1.7,2.53079e+06
0.828283,1.7,2.57638e+06
0.848485,1.7,2.62219e+06
0.868687,1.7,2.66821e+06
0.888889,1.7,2.71446e+06
0.909091,1.7,2.76097e+06
0.929293,1.7,3.20931e+06
0.949495,1.7,3.24652e+06
0.969697,1.7,3.2838e+06
0.989899,1.7,3.32115e+06
1.0101,1.7,2.46635e+06
1.0303,1.7,2.39487e+06
1.05051,1.7,2.32385e+06
1.07071,1.7,2.2534e+06
1.09091,1.7,2.18366e+06
1.11111,1.7,2.11477e+06
1.13131,1.7,2.59503e+06
1.15152,1.7,2.43454e+06
1.17172,1.7,1.83971e+06
1.19192,1.7,1.78662e+06
1.21212,1.7,1.73771e+06
1.23232,1.7,1.69335e+06
1.25253,1.7,1.65388e+06
1.27273,1.7,1.61961e+06
1.29293,1.7,1.34323e+06
1.31313,1.7,1.15395e+06
1.33333,1.7,1.15817e+06
1.35354,1.7,1.17198e+06
1.37374,1.7,1.19473e+06
1.39394,1.7,1.22492e+06
1.41414,1.7,1.43057e+06
1.43434,1.7,1.41639e+06
1.45455,1.7,1.40724e+06
1.47475,1.7,1.4032e+06
1.49495,1.7,1.40436e+06
1.51515,1.7,1.41076e+06
1.53535,1.7,1.42243e+06
1.55556,1.7,906112
1.57576,1.7,896117
1.59596,1.7,886747
1.61616,1.7,878019
1.63636,1.7,869948
1.65657,1.7,862552
1.67677,1.7,855848
1.69697,1.7,849854
1.71717,1.7,844587
1.73737,1.7,730842
1.75758,1.7,540001
1.77778,1.7,398455
1.79798,1.7,303929
1.81818,1.7,254076
1.83838,1.7,294828
1.85859,1.7,259532
1.87879,1.7,224247
1.89899,1.7,190102
1.91919,1.7,159920
1.93939,1.7,138222
1.9596,1.7,131229
1.9798,1.7,146854
2,1.7,194712
0,1.72,327173
0.020202,1.72,387439
0.040404,1.72,445347
0.0606061,1.72,500965
0.0808081,1.72,554622
0.10101,1.72,606907
0.121212,1.72,658671
0.141414,1.72,711022
0.161616,1.72,765332
0.181818,1.72,823229
0.20202,1.72,886607
0.222222,1.72,957031
0.242424,1.72,1.04005e+06
0.262626,1.72,837677
0.282828,1.72,832012
0.30303,1.72,826632
0.323232,1.72,821542
0.343434,1.72,816749
0.363636,1.72,812259
0.383838,1.72,808076
0.40404,1.72,804206
0.424242,1.72,800653
0.444444,1.72,797421
0.464646,1.72,794513
0.484848,1.72,791934
0.505051,1.72,789686
0.525253,1.72,787772
0.545455,1.72,786194
0.565657,1.72,1.7811e+06
0.585859,1.72,1.85718e+06
0.606061,1.72,1.90614e+06
0.626263,1.72,1.92479e+06
0.646465,1.72,1.95195e+06
0.666667,1.72,1.98691e+06
0.686869,1.72,2.02907e+06
0.707071,1.72,2.07789e+06
0.727273,1.72,2.13294e+06
0.747475,1.72,2.19386e+06
0.767677,1.72,2.26038e+06
0.787879,1.72,2.53464e+06
0.808081,1.72,2.57913e+06
0.828283,1.72,2.62398e+06
0.848485,1.72,2.66918e+06
0.868687,1.72,2.71476e+06
0.888889,1.72,2.76074e+06
0.909091,1.72,3.24639e+06
0.929293,1.72,3.28335e+06
0.949495,1.72,3.32038e+06
0.969697,1.72,3.35748e+06
0.989899,1.72,3.39464e+06
1.0101,1.72,3.43187e+06
1.0303,1.72,2.50458e+06
1.05051,1.72,2.42959e+06
1.07071,1.72,2.35476e+06
1.09091,1.72,2.2801e+06
1.11111,1.72,2.20564e+06
1.13131,1.72,2.62941e+06
1.15152,1.72,2.45338e+06
1.17172,1.72,1.8725e+06
1.19192,1.72,1.80811e+06
1.21212,1.72,1.74729e+06
1.23232,1.72,1.69049e+06
1.25253,1.72,1.63814e+06
1.27273,1.72,1.59062e+06
1.29293,1.72,1.2504e+06
1.31313,1.72,1.20169e+06
1.33333,1.72,1.03772e+06
1.35354,1.72,1.0372e+06
1.37374,1.72,1.04864e+06
1.39394,1.72,1.07172e+06
1.41414,1.72,1.10528e+06
1.43434,1.72,1.14734e+06
1.45455,1.72,1.3455e+06
1.47475,1.72,1.34249e+06
1.49495,1.72,1.34495e+06
1.51515,1.72,1.35293e+06
1.53535,1.72,1.36644e+06
1.55556,1.72,909237
1.57576,1.72,897496
1.59596,1.72,886323
1.61616,1.72,875737
1.63636,1.72,865757
1.65657,1.72,856402
1.67677,1.72,847691
1.69697,1.72,839645
1.71717,1.72,832283
1.73737,1.72,825626
1.75758,1.72,640497
1.77778,1.72,448744
1.79798,1.72,310797
1.81818,1.72,369612
1.83838,1.72,324298
1.85859,1.72,281025
1.87879,1.72,238552
1.89899,1.72,197334
1.91919,1.72,159526
1.93939,1.72,128978
1.9596,1.72,111237
1.9798,1.72,113548
2,1.72,144853
0,1.74,320678
0.020202,1.74,383627
0.040404,1.74,444558
0.0606061,1.74,503273
0.0808081,1.74,559833
0.10101,1.74,614561
0.121212,1.74,668039
0.141414,1.74,721110
0.161616,1.74,774877
0.181818,1.74,830703
0.20202,1.74,890213
0.222222,1.74,955290
0.242424,1.74,1.07862e+06
0.262626,1.74,827195
0.282828,1.74,822049
0.30303,1.74,817198
0.323232,1.74,812645
0.343434,1.74,808396
0.363636,1.74,804457
0.383838,1.74,800832
0.40404,1.74,797526
0.424242,1.74,794542
0.444444,1.74,791884
0.464646,1.74,789555
0.484848,1.74,787558
0.505051,1.74,785895
0.525253,1.74,784569
0.545455,1.74,783581
0.565657,1.74,782932
0.585859,1.74,1.86127e+06
0.606061,1.74,1.85748e+06
0.626263,1.74,1.88272e+06
0.646465,1.74,1.91664e+06
0.666667,1.74,1.95848e+06
0.686869,1.74,2.00757e+06
0.707071,1.74,2.06333e+06
0.727273,1.74,2.12527e+06
0.747475,1.74,2.19299e+06
0.767677,1.74,2.26616e+06
0.787879,1.74,2.34456e+06
0.808081,1.74,2.66097e+06
0.828283,1.74,2.70683e+06
0.848485,1.74,2.75327e+06
0.868687,1.74,2.80031e+06
0.888889,1.74,2.84797e+06
0.909091,1.74,3.35122e+06
0.929293,1.74,3.38785e+06
0.949495,1.74,3.42455e+06
0.969697,1.74,3.46131e+06
0.989899,1.74,3.49814e+06
1.0101,1.74,3.53503e+06
1.0303,1.74,2.66368e+06
1.05051,1.74,2.58729e+06
1.07071,1.74,2.5111e+06
1.09091,1.74,2.43499e+06
1.11111,1.74,2.90585e+06
1.13131,1.74,2.71651e+06
1.15152,1.74,2.53091e+06
1.17172,1.74,2.34936e+06
1.19192,1.74,1.89932e+06
1.21212,1.74,1.82719e+06
1.23232,1.74,1.75837e+06
1.25253,1.74,1.69336e+06
1.27273,1.74,1.25757e+06
1.29293,1.74,1.19131e+06
1.31313,1.74,1.1312e+06
1.33333,1.74,969310
1.35354,1.74,948538
1.37374,1.74,941097
1.39394,1.74,947798
1.41414,1.74,968624
1.43434,1.74,1.00274e+06
1.45455,1.74,1.04849e+06
1.47475,1.74,1.1034e+06
1.49495,1.74,1.16416e+06
1.51515,1.74,1.29123e+06
1.53535,1.74,1.3063e+06
1.55556,1.74,912992
1.57576,1.74,899616
1.59596,1.74,886744
1.61616,1.74,874396
1.63636,1.74,862594
1.65657,1.74,851360
1.67677,1.74,840715
1.69697,1.74,830681
1.71717,1.74,821279
1.73737,1.74,812533
1.75758,1.74,804465
1.77778,1.74,544501
1.79798,1.74,489958
1.81818,1.74,428868
1.83838,1.74,374732
1.85859,1.74,323940
1.87879,1.74,274580
1.89899,1.74,226438
1.91919,1.74,180995
1.93939,1.74,141432
1.9596,1.74,112624
1.9798,1.74,101146
2,1.74,115268
0,1.76,308720
0.020202,1.76,373789
0.040404,1.76,437468
0.0606061,1.76,499293
0.0808081,1.76,559057
0.10101,1.76,616815
0.121212,1.76,672884
0.141414,1.76,727839
0.161616,1.76,782515
0.181818,1.76,838009
0.20202,1.76,895678
0.222222,1.76,957139
0.242424,1.76,786099
0.262626,1.76,814004
0.282828,1.76,810596
0.30303,1.76,807527
0.323232,1.76,804800
0.343434,1.76,802416
0.363636,1.76,800376
0.383838,1.76,798680
0.40404,1.76,797330
0.424242,1.76,796325
0.444444,1.76,795667
0.464646,1.76,795354
0.484848,1.76,795387
0.505051,1.76,795766
0.525253,1.76,796489
0.545455,1.76,797557
0.565657,1.76,779268
0.585859,1.76,1.80192e+06
0.606061,1.76,1.82564e+06
0.626263,1.76,1.85897e+06
0.646465,1.76,1.90104e+06
0.666667,1.76,1.95102e+06
0.686869,1.76,2.00821e+06
0.707071,1.76,2.07196e+06
0.727273,1.76,2.14174e+06
0.747475,1.76,2.21709e+06
0.767677,1.76,2.29763e+06
0.787879,1.76,2.38309e+06
0.808081,1.76,2.47326e+06
0.828283,1.76,2.82396e+06
0.848485,1.76,2.87373e+06
0.868687,1.76,2.9244e+06
0.888889,1.76,2.97599e+06
0.909091,1.76,3.47877e+06
0.929293,1.76,3.5151e+06
0.949495,1.76,3.5515e+06
0.969697,1.76,3.58795e+06
0.989899,1.76,3.62445e+06
1.0101,1.76,3.66102e+06
1.0303,1.76,3.69764e+06
1.05051,1.76,2.78701e+06
1.07071,1.76,2.71147e+06
