Distance[um],dz[um],Mag_Ez
0.666667,1.6,635410
0.686869,1.6,1.55648e+06
0.707071,1.6,1.3578e+06
0.727273,1.6,972931
0.747475,1.6,835003
0.767677,1.6,701957
0.787879,1.6,582905
0.808081,1.6,484917
0.828283,1.6,413022
0.848485,1.6,370210
0.868687,1.6,357428
0.888889,1.6,373581
0.909091,1.6,421371
0.929293,1.6,469699
0.949495,1.6,670937
0.969697,1.6,849201
0.989899,1.6,837785
1.0101,1.6,824550
1.0303,1.6,809291
1.05051,1.6,791833
1.07071,1.6,772035
1.09091,1.6,749785
1.11111,1.6,725001
1.13131,1.6,697636
1.15152,1.6,667669
1.17172,1.6,652888
1.19192,1.6,635716
1.21212,1.6,616918
1.23232,1.6,598623
1.25253,1.6,583552
1.27273,1.6,575024
1.29293,1.6,979587
1.31313,1.6,968899
1.33333,1.6,965049
1.35354,1.6,965643
1.37374,1.6,968587
1.39394,1.6,972082
1.41414,1.6,1.14159e+06
1.43434,1.6,1.13705e+06
1.45455,1.6,1.12927e+06
1.47475,1.6,1.11815e+06
1.49495,1.6,1.10359e+06
1.51515,1.6,1.08556e+06
1.53535,1.6,1.06406e+06
1.55556,1.6,1.03914e+06
1.57576,1.6,1.08422e+06
1.59596,1.6,1.07384e+06
1.61616,1.6,1.06179e+06
1.63636,1.6,1.04846e+06
1.65657,1.6,1.03436e+06
1.67677,1.6,1.02307e+06
1.69697,1.6,1.00421e+06
1.71717,1.6,983928
1.73737,1.6,960816
1.75758,1.6,933737
1.77778,1.6,901830
1.79798,1.6,864509
1.81818,1.6,821460
1.83838,1.6,772646
1.85859,1.6,718305
1.87879,1.6,658947
1.89899,1.6,595358
1.91919,1.6,569748
1.93939,1.6,489695
1.9596,1.6,414077
1.9798,1.6,344614
2,1.6,283491
0,1.62,732270
0.020202,1.62,614295
0.040404,1.62,526656
0.0606061,1.62,470677
0.0808081,1.62,446830
0.10101,1.62,454744
0.121212,1.62,544659
0.141414,1.62,611427
0.161616,1.62,686823
0.181818,1.62,768187
0.20202,1.62,853268
0.222222,1.62,940230
0.242424,1.62,1.02765e+06
0.262626,1.62,1.11451e+06
0.282828,1.62,1.20021e+06
0.30303,1.62,1.28456e+06
0.323232,1.62,1.39044e+06
0.343434,1.62,1.35983e+06
0.363636,1.62,1.33127e+06
0.383838,1.62,1.30463e+06
0.40404,1.62,1.27986e+06
0.424242,1.62,1.25701e+06
0.444444,1.62,1.23622e+06
0.464646,1.62,1.21772e+06
0.484848,1.62,1.20181e+06
0.505051,1.62,745001
0.525253,1.62,729742
0.545455,1.62,713849
0.565657,1.62,697089
0.585859,1.62,679264
0.606061,1.62,660207
0.626263,1.62,639782
0.646465,1.62,617886
0.666667,1.62,1.59099e+06
0.686869,1.62,1.32183e+06
0.707071,1.62,1.14795e+06
0.727273,1.62,816591
0.747475,1.62,697794
0.767677,1.62,567055
0.787879,1.62,437868
0.808081,1.62,321686
0.828283,1.62,227921
0.848485,1.62,163944
0.868687,1.62,135086
0.888889,1.62,144636
0.909091,1.62,193841
0.929293,1.62,281910
0.949495,1.62,413309
0.969697,1.62,1.09868e+06
0.989899,1.62,1.05229e+06
1.0101,1.62,1.04085e+06
1.0303,1.62,841837
1.05051,1.62,822824
1.07071,1.62,801497
1.09091,1.62,777795
1.11111,1.62,751684
1.13131,1.62,723165
1.15152,1.62,701335
1.17172,1.62,683293
1.19192,1.62,661101
1.21212,1.62,635907
1.23232,1.62,609456
1.25253,1.62,584087
1.27273,1.62,562735
1.29293,1.62,1.06427e+06
1.31313,1.62,1.05014e+06
1.33333,1.62,1.04143e+06
1.35354,1.62,1.03576e+06
1.37374,1.62,1.17398e+06
1.39394,1.62,1.17228e+06
1.41414,1.62,1.16802e+06
1.43434,1.62,1.16094e+06
1.45455,1.62,1.15086e+06
1.47475,1.62,1.1376e+06
1.49495,1.62,1.12105e+06
1.51515,1.62,1.10113e+06
1.53535,1.62,1.0778e+06
1.55556,1.62,1.05108e+06
1.57576,1.62,1.07932e+06
1.59596,1.62,1.06524e+06
1.61616,1.62,1.04916e+06
1.63636,1.62,1.03137e+06
1.65657,1.62,1.01226e+06
1.67677,1.62,999803
1.69697,1.62,976518
1.71717,1.62,953251
1.73737,1.62,928386
1.75758,1.62,900577
1.77778,1.62,868757
1.79798,1.62,832132
1.81818,1.62,790182
1.83838,1.62,742662
1.85859,1.62,689601
1.87879,1.62,631304
1.89899,1.62,629908
1.91919,1.62,557557
1.93939,1.62,488765
1.9596,1.62,424514
1.9798,1.62,366255
2,1.62,315911
0,1.64,687124
0.020202,1.64,574624
0.040404,1.64,491227
0.0606061,1.64,438250
0.0808081,1.64,416164
0.10101,1.64,424587
0.121212,1.64,462291
0.141414,1.64,581948
0.161616,1.64,659909
0.181818,1.64,743322
0.20202,1.64,829962
0.222222,1.64,918019
0.242424,1.64,1.00609e+06
0.262626,1.64,1.0932e+06
0.282828,1.64,1.17875e+06
0.30303,1.64,1.2626e+06
0.323232,1.64,1.31692e+06
0.343434,1.64,1.28952e+06
0.363636,1.64,1.26454e+06
0.383838,1.64,1.24185e+06
0.40404,1.64,1.2214e+06
0.424242,1.64,1.20324e+06
0.444444,1.64,1.18749e+06
0.464646,1.64,1.17438e+06
0.484848,1.64,1.16422e+06
0.505051,1.64,717596
0.525253,1.64,701394
0.545455,1.64,685095
0.565657,1.64,668409
0.585859,1.64,651080
0.606061,1.64,632884
0.626263,1.64,613630
0.646465,1.64,593156
0.666667,1.64,1.33251e+06
0.686869,1.64,1.10798e+06
0.707071,1.64,967467
0.727273,1.64,877206
0.747475,1.64,609040
0.767677,1.64,503242
0.787879,1.64,382692
0.808081,1.64,263226
0.828283,1.64,158638
0.848485,1.64,80683.6
0.868687,1.64,39074.4
0.888889,1.64,41482.8
0.909091,1.64,93539.7
0.929293,1.64,198835
0.949495,1.64,323057
0.969697,1.64,519693
0.989899,1.64,1.05714e+06
1.0101,1.64,1.02475e+06
1.0303,1.64,1.02092e+06
1.05051,1.64,1.05066e+06
1.07071,1.64,1.11723e+06
1.09091,1.64,1.22214e+06
1.11111,1.64,779476
1.13131,1.64,750887
1.15152,1.64,737364
1.17172,1.64,716497
1.19192,1.64,690316
1.21212,1.64,659589
1.23232,1.64,625676
1.25253,1.64,590534
1.27273,1.64,556717
1.29293,1.64,1.14856e+06
1.31313,1.64,1.13196e+06
1.33333,1.64,1.21319e+06
1.35354,1.64,1.21166e+06
1.37374,1.64,1.20859e+06
1.39394,1.64,1.20363e+06
1.41414,1.64,1.19644e+06
1.43434,1.64,1.18674e+06
1.45455,1.64,1.17429e+06
1.47475,1.64,1.15888e+06
1.49495,1.64,1.14036e+06
1.51515,1.64,1.11861e+06
1.53535,1.64,1.09357e+06
1.55556,1.64,1.09159e+06
1.57576,1.64,1.07658e+06
1.59596,1.64,1.05928e+06
1.61616,1.64,1.03974e+06
1.63636,1.64,1.01814e+06
1.65657,1.64,994766
1.67677,1.64,970005
1.69697,1.64,952164
1.71717,1.64,924821
1.73737,1.64,897266
1.75758,1.64,867950
1.77778,1.64,835596
1.79798,1.64,799203
1.81818,1.64,758044
1.83838,1.64,711667
1.85859,1.64,659894
1.87879,1.64,671375
1.89899,1.64,606547
1.91919,1.64,545273
1.93939,1.64,487798
1.9596,1.64,434839
1.9798,1.64,387583
2,1.64,347686
0,1.66,641660
0.020202,1.66,535432
0.040404,1.66,457019
0.0606061,1.66,407732
0.0808081,1.66,388034
0.10101,1.66,397538
0.121212,1.66,435012
0.141414,1.66,498373
0.161616,1.66,632994
0.181818,1.66,718206
0.20202,1.66,806107
0.222222,1.66,894910
0.242424,1.66,983243
0.262626,1.66,1.07014e+06
0.282828,1.66,1.15506e+06
0.30303,1.66,1.27066e+06
0.323232,1.66,1.24335e+06
0.343434,1.66,1.21913e+06
0.363636,1.66,1.19779e+06
0.383838,1.66,1.17918e+06
0.40404,1.66,1.16324e+06
0.424242,1.66,1.15002e+06
0.444444,1.66,1.13964e+06
0.464646,1.66,1.13232e+06
0.484848,1.66,1.12836e+06
0.505051,1.66,1.12815e+06
0.525253,1.66,691734
0.545455,1.66,675621
0.565657,1.66,659665
0.585859,1.66,643552
0.606061,1.66,627000
0.626263,1.66,609761
0.646465,1.66,1.38586e+06
0.666667,1.66,1.10597e+06
0.686869,1.66,931987
0.707071,1.66,830888
0.727273,1.66,772062
0.747475,1.66,553633
0.767677,1.66,494308
0.787879,1.66,400064
0.808081,1.66,291120
0.828283,1.66,185655
0.848485,1.66,99805.3
0.868687,1.66,47666
0.888889,1.66,41292.1
0.909091,1.66,90697.2
0.929293,1.66,203854
0.949495,1.66,232718
0.969697,1.66,349393
0.989899,1.66,1.06768e+06
1.0101,1.66,1.02537e+06
1.0303,1.66,1.00008e+06
1.05051,1.66,997589
1.07071,1.66,1.0219e+06
1.09091,1.66,1.07528e+06
1.11111,1.66,1.15824e+06
1.13131,1.66,1.4208e+06
1.15152,1.66,739111
1.17172,1.66,820474
1.19192,1.66,914787
1.21212,1.66,1.02265e+06
1.23232,1.66,1.14424e+06
1.25253,1.66,1.27935e+06
1.27273,1.66,1.42736e+06
1.29293,1.66,1.58723e+06
1.31313,1.66,1.263e+06
1.33333,1.66,1.25772e+06
1.35354,1.66,1.25181e+06
1.37374,1.66,1.24483e+06
1.39394,1.66,1.23637e+06
1.41414,1.66,1.22605e+06
1.43434,1.66,1.21357e+06
1.45455,1.66,1.19862e+06
1.47475,1.66,1.18099e+06
1.49495,1.66,1.16046e+06
1.51515,1.66,1.13689e+06
1.53535,1.66,1.11017e+06
1.55556,1.66,1.09297e+06
1.57576,1.66,1.07514e+06
1.59596,1.66,1.05498e+06
1.61616,1.66,1.03245e+06
1.63636,1.66,1.0076e+06
1.65657,1.66,980603
1.67677,1.66,951747
1.69697,1.66,921437
1.71717,1.66,898988
1.73737,1.66,867689
1.75758,1.66,835967
1.77778,1.66,802337
1.79798,1.66,765592
1.81818,1.66,724798
1.83838,1.66,679293
1.85859,1.66,695466
1.87879,1.66,637070
1.89899,1.66,583094
1.91919,1.66,533049
1.93939,1.66,486915
1.9596,1.66,445144
1.9798,1.66,408657
2,1.66,378846
0,1.68,596043
0.020202,1.68,496792
0.040404,1.68,424011
0.0606061,1.68,379005
0.0808081,1.68,362230
0.10101,1.68,373295
0.121212,1.68,410960
0.141414,1.68,473138
0.161616,1.68,556890
0.181818,1.68,692424
0.20202,1.68,781250
0.222222,1.68,870416
0.242424,1.68,958574
0.262626,1.68,1.04479e+06
0.282828,1.68,1.22234e+06
0.30303,1.68,1.19381e+06
0.323232,1.68,1.16922e+06
0.343434,1.68,1.14825e+06
0.363636,1.68,1.13066e+06
0.383838,1.68,1.11631e+06
0.40404,1.68,1.10514e+06
0.424242,1.68,1.09718e+06
0.444444,1.68,1.09256e+06
0.464646,1.68,1.09149e+06
0.484848,1.68,1.09426e+06
0.505051,1.68,1.10127e+06
0.525253,1.68,1.113e+06
0.545455,1.68,687703
0.565657,1.68,673668
0.585859,1.68,660025
0.606061,1.68,646434
0.626263,1.68,632590
0.646465,1.68,1.13911e+06
0.666667,1.68,927283
0.686869,1.68,807221
0.707071,1.68,749054
0.727273,1.68,725319
0.747475,1.68,710958
0.767677,1.68,525640
0.787879,1.68,474268
0.808081,1.68,388551
0.828283,1.68,291050
0.848485,1.68,202284
0.868687,1.68,140732
0.888889,1.68,122832
0.909091,1.68,162979
0.929293,1.68,296223
0.949495,1.68,163646
0.969697,1.68,207480
0.989899,1.68,516860
1.0101,1.68,1.04464e+06
1.0303,1.68,1.00888e+06
1.05051,1.68,985997
1.07071,1.68,980758
1.09091,1.68,996178
1.11111,1.68,1.03352e+06
1.13131,1.68,1.20124e+06
1.15152,1.68,632785
1.17172,1.68,689455
1.19192,1.68,759500
1.21212,1.68,844993
1.23232,1.68,947600
1.25253,1.68,1.06858e+06
1.27273,1.68,1.20879e+06
1.29293,1.68,1.46193e+06
1.31313,1.68,574381
1.33333,1.68,570870
1.35354,1.68,1.29361e+06
1.37374,1.68,1.28237e+06
1.39394,1.68,1.2701e+06
1.41414,1.68,1.25639e+06
1.43434,1.68,1.24089e+06
1.45455,1.68,1.22328e+06
1.47475,1.68,1.20328e+06
1.49495,1.68,1.18064e+06
1.51515,1.68,1.15519e+06
1.53535,1.68,1.12677e+06
1.55556,1.68,1.09485e+06
1.57576,1.68,1.07436e+06
1.59596,1.68,1.05162e+06
1.61616,1.68,1.02645e+06
1.63636,1.68,998790
1.65657,1.68,968714
1.67677,1.68,936395
1.69697,1.68,902125
1.71717,1.68,866313
1.73737,1.68,840056
1.75758,1.68,804909
1.77778,1.68,769142
1.79798,1.68,731340
1.81818,1.68,690362
1.83838,1.68,645340
1.85859,1.68,650418
1.87879,1.68,602610
1.89899,1.68,559736
1.91919,1.68,521042
1.93939,1.68,486243
1.9596,1.68,455524
1.9798,1.68,429543
2,1.68,409425
0,1.7,550562
0.020202,1.7,458900
0.040404,1.7,392305
0.0606061,1.7,352076
0.0808081,1.7,338666
0.10101,1.7,351677
0.121212,1.7,389862
0.141414,1.7,451128
0.161616,1.7,532531
0.181818,1.7,630282
0.20202,1.7,754932
0.222222,1.7,844038
0.242424,1.7,931550
0.262626,1.7,1.01656e+06
0.282828,1.7,1.1423e+06
0.30303,1.7,1.11595e+06
0.323232,1.7,1.09414e+06
0.343434,1.7,1.07653e+06
0.363636,1.7,1.06288e+06
0.383838,1.7,1.05304e+06
0.40404,1.7,1.04696e+06
0.424242,1.7,1.04465e+06
0.444444,1.7,1.04625e+06
0.464646,1.7,1.05195e+06
0.484848,1.7,1.06205e+06
0.505051,1.7,1.07694e+06
0.525253,1.7,1.09709e+06
0.545455,1.7,722786
0.565657,1.7,712400
0.585859,1.7,703016
0.606061,1.7,694239
0.626263,1.7,1.20169e+06
0.646465,1.7,951723
0.666667,1.7,808661
0.686869,1.7,743369
0.707071,1.7,729124
0.727273,1.7,741606
0.747475,1.7,758906
0.767677,1.7,761523
0.787879,1.7,591189
0.808081,1.7,540298
0.828283,1.7,458499
0.848485,1.7,370694
0.868687,1.7,299745
0.888889,1.7,266470
0.909091,1.7,289649
0.929293,1.7,290148
0.949495,1.7,130832
0.969697,1.7,109092
0.989899,1.7,307676
1.0101,1.7,1.08321e+06
1.0303,1.7,1.04706e+06
1.05051,1.7,1.01473e+06
1.07071,1.7,991747
1.09091,1.7,981874
1.11111,1.7,987128
1.13131,1.7,1.017e+06
1.15152,1.7,1.14125e+06
1.17172,1.7,623166
1.19192,1.7,659226
1.21212,1.7,708684
1.23232,1.7,774683
1.25253,1.7,859960
1.27273,1.7,966847
1.29293,1.7,1.1941e+06
1.31313,1.7,582729
1.33333,1.7,537881
1.35354,1.7,522797
1.37374,1.7,539866
1.39394,1.7,590034
1.41414,1.7,1.28734e+06
1.43434,1.7,1.26855e+06
1.45455,1.7,1.24802e+06
1.47475,1.7,1.22545e+06
1.49495,1.7,1.20055e+06
1.51515,1.7,1.17309e+06
1.53535,1.7,1.1429e+06
1.55556,1.7,1.09692e+06
1.57576,1.7,1.07385e+06
1.59596,1.7,1.04868e+06
1.61616,1.7,1.02111e+06
1.63636,1.7,990994
1.65657,1.7,958274
1.67677,1.7,923018
1.69697,1.7,885408
1.71717,1.7,845740
1.73737,1.7,814937
1.75758,1.7,775226
1.77778,1.7,736340
1.79798,1.7,696657
1.81818,1.7,654827
1.83838,1.7,648768
1.85859,1.7,605086
1.87879,1.7,568214
1.89899,1.7,536662
1.91919,1.7,509409
1.93939,1.7,485906
1.9596,1.7,466074
1.9798,1.7,450303
2,1.7,439455
0,1.72,505630
0.020202,1.72,422073
0.040404,1.72,362125
0.0606061,1.72,327079
0.0808081,1.72,317381
0.10101,1.72,332627
0.121212,1.72,371566
0.141414,1.72,432098
0.161616,1.72,511275
0.181818,1.72,605299
0.20202,1.72,709524
0.222222,1.72,815275
0.242424,1.72,901633
0.262626,1.72,1.09054e+06
0.282828,1.72,1.06082e+06
0.30303,1.72,1.0367e+06
0.323232,1.72,1.01777e+06
0.343434,1.72,1.0037e+06
0.363636,1.72,994243
0.383838,1.72,989241
0.40404,1.72,988631
0.424242,1.72,992438
0.444444,1.72,1.00077e+06
0.464646,1.72,1.01384e+06
0.484848,1.72,1.03193e+06
0.505051,1.72,1.05543e+06
0.525253,1.72,1.0848e+06
0.545455,1.72,1.1206e+06
0.565657,1.72,777015
0.585859,1.72,774215
0.606061,1.72,1.28506e+06
0.626263,1.72,1.00075e+06
0.646465,1.72,834741
0.666667,1.72,758631
0.686869,1.72,746434
0.707071,1.72,774571
0.727273,1.72,821870
0.747475,1.72,869569
0.767677,1.72,901312
0.787879,1.72,738310
0.808081,1.72,732743
0.828283,1.72,673281
0.848485,1.72,589210
0.868687,1.72,507773
0.888889,1.72,454172
0.909091,1.72,538271
0.929293,1.72,328596
0.949495,1.72,142904
0.969697,1.72,63002.3
0.989899,1.72,165251
1.0101,1.72,520562
1.0303,1.72,1.11312e+06
1.05051,1.72,1.08138e+06
1.07071,1.72,1.05155e+06
1.09091,1.72,1.02815e+06
1.11111,1.72,1.01395e+06
1.13131,1.72,908385
1.15152,1.72,982645
1.17172,1.72,641982
1.19192,1.72,643531
1.21212,1.72,652473
1.23232,1.72,673432
1.25253,1.72,710620
1.27273,1.72,767846
1.29293,1.72,953988
1.31313,1.72,1.17722e+06
1.33333,1.72,566125
1.35354,1.72,513348
1.37374,1.72,487147
1.39394,1.72,490101
1.41414,1.72,523342
1.43434,1.72,586561
1.45455,1.72,1.27297e+06
1.47475,1.72,1.24756e+06
1.49495,1.72,1.22017e+06
1.51515,1.72,1.19053e+06
1.53535,1.72,1.15842e+06
1.55556,1.72,1.09912e+06
1.57576,1.72,1.07343e+06
1.59596,1.72,1.04588e+06
1.61616,1.72,1.01607e+06
1.63636,1.72,983725
1.65657,1.72,948690
1.67677,1.72,910919
1.69697,1.72,870481
1.71717,1.72,827561
1.73737,1.72,782461
1.75758,1.72,747537
1.77778,1.72,704430
1.79798,1.72,661920
1.81818,1.72,635181
1.83838,1.72,592673
1.85859,1.72,559723
1.87879,1.72,534104
1.89899,1.72,514062
1.91919,1.72,498311
1.93939,1.72,486035
1.9596,1.72,476892
1.9798,1.72,471005
2,1.72,468972
0,1.74,461785
0.020202,1.74,386756
0.040404,1.74,333821
0.0606061,1.74,304267
0.0808081,1.74,298535
0.10101,1.74,316214
0.121212,1.74,356048
0.141414,1.74,415930
0.161616,1.74,492907
0.181818,1.74,583175
0.20202,1.74,682083
0.222222,1.74,784131
0.242424,1.74,868274
0.262626,1.74,1.00564e+06
0.282828,1.74,977529
0.30303,1.74,955754
0.323232,1.74,939894
0.343434,1.74,929611
0.363636,1.74,924657
0.383838,1.74,924874
0.40404,1.74,930192
0.424242,1.74,940630
0.444444,1.74,956297
0.464646,1.74,977390
0.484848,1.74,1.0042e+06
0.505051,1.74,1.0371e+06
0.525253,1.74,1.07655e+06
0.545455,1.74,1.12311e+06
0.565657,1.74,1.17743e+06
0.585859,1.74,874485
0.606061,1.74,1.06689e+06
0.626263,1.74,882071
0.646465,1.74,795537
0.666667,1.74,782037
0.686869,1.74,818729
0.707071,1.74,885182
0.727273,1.74,963372
0.747475,1.74,1.03768e+06
0.767677,1.74,1.0949e+06
0.787879,1.74,1.12423e+06
0.808081,1.74,953865
0.828283,1.74,922271
0.848485,1.74,843603
0.868687,1.74,749486
0.888889,1.74,669506
0.909091,1.74,630879
0.929293,1.74,413687
0.949495,1.74,202128
0.969697,1.74,71621.6
0.989899,1.74,92139.9
1.0101,1.74,328209
1.0303,1.74,1.20426e+06
1.05051,1.74,1.18226e+06
1.07071,1.74,1.15559e+06
1.09091,1.74,1.12953e+06
1.11111,1.74,855183
1.13131,1.74,900937
1.15152,1.74,938813
1.17172,1.74,971905
1.19192,1.74,724431
1.21212,1.74,697569
1.23232,1.74,674244
1.25253,1.74,660147
1.27273,1.74,726572
1.29293,1.74,776102
1.31313,1.74,921480
1.33333,1.74,641817
1.35354,1.74,561439
1.37374,1.74,500754
1.39394,1.74,463970
1.41414,1.74,453852
1.43434,1.74,471720
1.45455,1.74,517453
1.47475,1.74,589485
1.49495,1.74,684807
1.51515,1.74,1.20778e+06
1.53535,1.74,1.17355e+06
1.55556,1.74,1.10161e+06
1.57576,1.74,1.07316e+06
1.59596,1.74,1.04318e+06
1.61616,1.74,1.01116e+06
1.63636,1.74,976725
1.65657,1.74,939599
1.67677,1.74,899627
1.69697,1.74,856768
1.71717,1.74,811098
1.73737,1.74,762804
1.75758,1.74,712193
1.77778,1.74,674080
1.79798,1.74,613605
1.81818,1.74,568407
1.83838,1.74,536386
1.85859,1.74,514582
1.87879,1.74,500503
1.89899,1.74,492128
1.91919,1.74,487907
1.93939,1.74,486760
1.9596,1.74,488077
1.9798,1.74,491718
2,1.74,498014
0,1.76,419688
0.020202,1.76,353516
0.040404,1.76,307867
0.0606061,1.76,284021
0.0808081,1.76,282414
0.10101,1.76,302629
0.121212,1.76,343405
0.141414,1.76,402627
0.161616,1.76,477338
0.181818,1.76,563727
0.20202,1.76,657138
0.222222,1.76,752064
0.242424,1.76,867388
0.262626,1.76,903894
0.282828,1.76,879268
0.30303,1.76,860203
0.323232,1.76,846367
0.343434,1.76,837535
0.363636,1.76,833594
0.383838,1.76,834539
0.40404,1.76,840477
0.424242,1.76,851623
0.444444,1.76,868304
0.464646,1.76,890955
0.484848,1.76,920123
0.505051,1.76,956462
0.525253,1.76,1.00074e+06
0.545455,1.76,1.05383e+06
0.565657,1.76,1.19799e+06
0.585859,1.76,1.13973e+06
0.606061,1.76,944339
0.626263,1.76,851865
0.646465,1.76,837798
0.666667,1.76,880036
0.686869,1.76,958886
0.707071,1.76,1.05706e+06
0.727273,1.76,1.15968e+06
0.747475,1.76,1.25428e+06
0.767677,1.76,1.3308e+06
0.787879,1.76,1.38157e+06
0.808081,1.76,1.40136e+06
0.828283,1.76,1.19394e+06
0.848485,1.76,1.12125e+06
0.868687,1.76,1.01115e+06
0.888889,1.76,897635
0.909091,1.76,772284
0.929293,1.76,541181
0.949495,1.76,304408
0.969697,1.76,130999
0.989899,1.76,84537.2
1.0101,1.76,223163
1.0303,1.76,599566
1.05051,1.76,1.31241e+06
1.07071,1.76,1.298e+06
1.09091,1.76,1.27924e+06
1.11111,1.76,963393
1.13131,1.76,1.00538e+06
1.15152,1.76,1.01989e+06
1.17172,1.76,1.00923e+06
1.19192,1.76,896394
1.21212,1.76,847628
1.23232,1.76,789967
1.25253,1.76,730580
1.27273,1.76,736989
1.29293,1.76,683823
1.31313,1.76,726233
1.33333,1.76,976500
1.35354,1.76,654033
1.37374,1.76,568197
1.39394,1.76,499701
1.41414,1.76,452942
1.43434,1.76,430871
1.45455,1.76,434997
1.47475,1.76,465384
1.49495,1.76,520655
1.51515,1.76,597989
1.53535,1.76,1.09522e+06
1.55556,1.76,1.19708e+06
1.57576,1.76,1.1315e+06
1.59596,1.76,1.07248e+06
1.61616,1.76,1.01936e+06
1.63636,1.76,971460
1.65657,1.76,928071
1.67677,1.76,888437
1.69697,1.76,851766
1.71717,1.76,817229
1.73737,1.76,783960
1.75758,1.76,751055
1.77778,1.76,730090
1.79798,1.76,536208
1.81818,1.76,501214
1.83838,1.76,480193
1.85859,1.76,469919
1.87879,1.76,467634
1.89899,1.76,471054
1.91919,1.76,478361
1.93939,1.76,488212
1.9596,1.76,499730
1.9798,1.76,512511
2,1.76,526620
0,1.78,380123
0.020202,1.78,323044
0.040404,1.78,284859
0.0606061,1.78,266844
0.0808081,1.78,269428
0.10101,1.78,292189
0.121212,1.78,333858
0.141414,1.78,392317
0.161616,1.78,464601
0.181818,1.78,546895
0.20202,1.78,634535
0.222222,1.78,757060
0.242424,1.78,782484
0.262626,1.78,815054
0.282828,1.78,791245
0.30303,1.78,774011
0.323232,1.78,762991
0.343434,1.78,757934
0.363636,1.78,758700
0.383838,1.78,765257
0.40404,1.78,777683
0.424242,1.78,796167
0.444444,1.78,821009
0.464646,1.78,852616
0.484848,1.78,891507
0.505051,1.78,938310
0.525253,1.78,993765
0.545455,1.78,1.05872e+06
0.565657,1.78,995834
0.585859,1.78,918446
0.606061,1.78,670102
0.626263,1.78,796040
0.646465,1.78,922692
0.666667,1.78,1.0501e+06
0.686869,1.78,1.16185e+06
0.707071,1.78,1.28262e+06
0.727273,1.78,1.4007e+06
0.747475,1.78,1.50674e+06
0.767677,1.78,1.59385e+06
0.787879,1.78,1.6575e+06
0.808081,1.78,1.69561e+06
0.828283,1.78,1.47838e+06
0.848485,1.78,1.41111e+06
0.868687,1.78,1.28064e+06
0.888889,1.78,1.12498e+06
0.909091,1.78,951735
0.929293,1.78,700472
0.949495,1.78,439285
0.969697,1.78,230819
0.989899,1.78,132274
1.0101,1.78,195400
1.0303,1.78,466502
1.05051,1.78,1.4656e+06
1.07071,1.78,1.47165e+06
1.09091,1.78,1.46925e+06
1.11111,1.78,1.17184e+06
1.13131,1.78,1.21762e+06
1.15152,1.78,1.22121e+06
1.17172,1.78,1.18408e+06
1.19192,1.78,1.1081e+06
1.21212,1.78,1.08876e+06
1.23232,1.78,1.0159e+06
1.25253,1.78,926409
1.27273,1.78,847293
1.29293,1.78,689411
1.31313,1.78,617918
1.33333,1.78,730934
1.35354,1.78,778297
1.37374,1.78,677189
1.39394,1.78,585555
1.41414,1.78,509421
1.43434,1.78,453370
1.45455,1.78,420541
1.47475,1.78,412629
1.49495,1.78,637185
1.51515,1.78,763816
1.53535,1.78,904642
1.55556,1.78,1.09056e+06
1.57576,1.78,1.02614e+06
1.59596,1.78,968636
1.61616,1.78,917375
1.63636,1.78,871649
1.65657,1.78,830712
1.67677,1.78,793783
1.69697,1.78,760042
1.71717,1.78,728630
1.73737,1.78,698654
1.75758,1.78,681126
1.77778,1.78,631747
1.79798,1.78,458103
1.81818,1.78,433923
1.83838,1.78,424384
1.85859,1.78,425992
1.87879,1.78,435726
1.89899,1.78,451035
1.91919,1.78,469838
1.93939,1.78,490524
1.9596,1.78,511953
1.9798,1.78,533456
2,1.78,554831
0,1.8,343999
0.020202,1.8,296154
0.040404,1.8,265518
0.0606061,1.8,253363
0.0808081,1.8,260109
0.10101,1.8,285331
0.121212,1.8,327753
0.141414,1.8,385251
0.161616,1.8,454855
0.181818,1.8,532742
0.20202,1.8,664784
0.222222,1.8,678153
0.242424,1.8,702699
0.262626,1.8,732616
0.282828,1.8,709944
0.30303,1.8,694886
0.323232,1.8,687052
0.343434,1.8,686165
0.363636,1.8,692056
0.383838,1.8,704665
0.40404,1.8,724046
0.424242,1.8,750359
0.444444,1.8,783875
0.464646,1.8,824976
0.484848,1.8,874153
0.505051,1.8,932008
0.525253,1.8,999251
0.545455,1.8,944940
0.565657,1.8,1.04373e+06
0.585859,1.8,846209
0.606061,1.8,681012
0.626263,1.8,840781
0.646465,1.8,1.01726e+06
0.666667,1.8,1.17763e+06
0.686869,1.8,1.31929e+06
0.707071,1.8,1.44021e+06
0.727273,1.8,1.67261e+06
0.747475,1.8,1.77874e+06
0.767677,1.8,1.86519e+06
0.787879,1.8,1.93063e+06
0.808081,1.8,1.97609e+06
0.828283,1.8,2.00503e+06
0.848485,1.8,1.70376e+06
0.868687,1.8,1.54742e+06
0.888889,1.8,1.36081e+06
0.909091,1.8,1.15212e+06
0.929293,1.8,874593
0.949495,1.8,589935
0.969697,1.8,354406
0.989899,1.8,218818
1.0101,1.8,228534
1.0303,1.8,423472
1.05051,1.8,838101
1.07071,1.8,1.66814e+06
1.09091,1.8,1.69027e+06
1.11111,1.8,1.46224e+06
1.13131,1.8,1.5188e+06
1.15152,1.8,1.52331e+06
1.17172,1.8,1.47642e+06
1.19192,1.8,1.3792e+06
1.21212,1.8,1.38953e+06
1.23232,1.8,1.3298e+06
1.25253,1.8,1.31575e+06
