Distance[um],dz[um],Mag_E[V_per_meter]
0,1.4,860614
0.020202,1.4,838638
0.040404,1.4,864282
0.0606061,1.4,927108
0.0808081,1.4,984072
0.10101,1.4,1.02167e+06
0.121212,1.4,1.07325e+06
0.141414,1.4,1.13566e+06
0.161616,1.4,1.20603e+06
0.181818,1.4,1.28173e+06
0.20202,1.4,1.3604e+06
0.222222,1.4,1.43995e+06
0.242424,1.4,1.51852e+06
0.262626,1.4,1.59454e+06
0.282828,1.4,1.66668e+06
0.30303,1.4,1.73387e+06
0.323232,1.4,1.79531e+06
0.343434,1.4,1.85045e+06
0.363636,1.4,1.87613e+06
0.383838,1.4,1.91096e+06
0.40404,1.4,1.95259e+06
0.424242,1.4,1.94294e+06
0.444444,1.4,1.90152e+06
0.464646,1.4,1.85791e+06
0.484848,1.4,1.81228e+06
0.505051,1.4,1.76476e+06
0.525253,1.4,1.71547e+06
0.545455,1.4,1.66449e+06
0.565657,1.4,1.57857e+06
0.585859,1.4,1.48846e+06
0.606061,1.4,1.40563e+06
0.626263,1.4,1.3326e+06
0.646465,1.4,1.27185e+06
0.666667,1.4,1.22586e+06
0.686869,1.4,1.19707e+06
0.707071,1.4,1.18791e+06
0.727273,1.4,1.20079e+06
0.747475,1.4,1.17964e+06
0.767677,1.4,1.16109e+06
0.787879,1.4,1.16668e+06
0.808081,1.4,1.19343e+06
0.828283,1.4,1.23144e+06
0.848485,1.4,1.25469e+06
0.868687,1.4,1.27869e+06
0.888889,1.4,1.30419e+06
0.909091,1.4,1.33184e+06
0.929293,1.4,1.36212e+06
0.949495,1.4,1.39537e+06
0.969697,1.4,1.43178e+06
0.989899,1.4,1.47142e+06
1.0101,1.4,1.5142e+06
1.0303,1.4,1.55987e+06
1.05051,1.4,1.57412e+06
1.07071,1.4,1.55618e+06
1.09091,1.4,1.53316e+06
1.11111,1.4,1.50644e+06
1.13131,1.4,1.47755e+06
1.15152,1.4,1.44813e+06
1.17172,1.4,1.41996e+06
1.19192,1.4,1.39495e+06
1.21212,1.4,1.37512e+06
1.23232,1.4,1.29155e+06
1.25253,1.4,1.22916e+06
1.27273,1.4,1.22396e+06
1.29293,1.4,1.22114e+06
1.31313,1.4,1.22856e+06
1.33333,1.4,1.24487e+06
1.35354,1.4,1.26878e+06
1.37374,1.4,1.29906e+06
1.39394,1.4,1.33453e+06
1.41414,1.4,1.37408e+06
1.43434,1.4,1.41665e+06
1.45455,1.4,1.46124e+06
1.47475,1.4,1.50692e+06
1.49495,1.4,1.5528e+06
1.51515,1.4,1.59806e+06
1.53535,1.4,1.64195e+06
1.55556,1.4,1.68375e+06
1.57576,1.4,1.7145e+06
1.59596,1.4,1.73026e+06
1.61616,1.4,1.73961e+06
1.63636,1.4,1.74261e+06
1.65657,1.4,1.73938e+06
1.67677,1.4,1.70914e+06
1.69697,1.4,1.66112e+06
1.71717,1.4,1.60658e+06
1.73737,1.4,1.54601e+06
1.75758,1.4,1.48018e+06
1.77778,1.4,1.41015e+06
1.79798,1.4,1.33726e+06
1.81818,1.4,1.26316e+06
1.83838,1.4,1.18979e+06
1.85859,1.4,1.11936e+06
1.87879,1.4,1.05439e+06
1.89899,1.4,997674
1.91919,1.4,938560
1.93939,1.4,866680
1.9596,1.4,826840
1.9798,1.4,818040
2,1.4,839216
0,1.42,882072
0.020202,1.42,902689
0.040404,1.42,975653
0.0606061,1.42,1.07063e+06
0.0808081,1.42,1.1003e+06
0.10101,1.42,1.14533e+06
0.121212,1.42,1.20252e+06
0.141414,1.42,1.2689e+06
0.161616,1.42,1.34176e+06
0.181818,1.42,1.41867e+06
0.20202,1.42,1.49744e+06
0.222222,1.42,1.57616e+06
0.242424,1.42,1.65314e+06
0.262626,1.42,1.727e+06
0.282828,1.42,1.79659e+06
0.30303,1.42,1.86101e+06
0.323232,1.42,1.91965e+06
0.343434,1.42,1.97213e+06
0.363636,1.42,2.01173e+06
0.383838,1.42,2.04567e+06
0.40404,1.42,2.08813e+06
0.424242,1.42,2.05145e+06
0.444444,1.42,2.00387e+06
0.464646,1.42,1.95508e+06
0.484848,1.42,1.9052e+06
0.505051,1.42,1.85436e+06
0.525253,1.42,1.7642e+06
0.545455,1.42,1.66859e+06
0.565657,1.42,1.57831e+06
0.585859,1.42,1.49575e+06
0.606061,1.42,1.42325e+06
0.626263,1.42,1.36314e+06
0.646465,1.42,1.31773e+06
0.666667,1.42,1.2893e+06
0.686869,1.42,1.28012e+06
0.707071,1.42,1.29242e+06
0.727273,1.42,1.32843e+06
0.747475,1.42,1.30891e+06
0.767677,1.42,1.30984e+06
0.787879,1.42,1.33193e+06
0.808081,1.42,1.37243e+06
0.828283,1.42,1.42879e+06
0.848485,1.42,1.47243e+06
0.868687,1.42,1.5024e+06
0.888889,1.42,1.53245e+06
0.909091,1.42,1.56335e+06
0.929293,1.42,1.59574e+06
0.949495,1.42,1.63011e+06
0.969697,1.42,1.66682e+06
0.989899,1.42,1.70607e+06
1.0101,1.42,1.74792e+06
1.0303,1.42,1.7923e+06
1.05051,1.42,1.77388e+06
1.07071,1.42,1.74848e+06
1.09091,1.42,1.71938e+06
1.11111,1.42,1.6878e+06
1.13131,1.42,1.65505e+06
1.15152,1.42,1.62259e+06
1.17172,1.42,1.59198e+06
1.19192,1.42,1.56494e+06
1.21212,1.42,1.5433e+06
1.23232,1.42,1.50325e+06
1.25253,1.42,1.43e+06
1.27273,1.42,1.40122e+06
1.29293,1.42,1.38435e+06
1.31313,1.42,1.37927e+06
1.33333,1.42,1.38453e+06
1.35354,1.42,1.39878e+06
1.37374,1.42,1.4207e+06
1.39394,1.42,1.44905e+06
1.41414,1.42,1.48262e+06
1.43434,1.42,1.5203e+06
1.45455,1.42,1.561e+06
1.47475,1.42,1.60371e+06
1.49495,1.42,1.64747e+06
1.51515,1.42,1.69139e+06
1.53535,1.42,1.73463e+06
1.55556,1.42,1.7764e+06
1.57576,1.42,1.80906e+06
1.59596,1.42,1.82341e+06
1.61616,1.42,1.83117e+06
1.63636,1.42,1.83251e+06
1.65657,1.42,1.81133e+06
1.67677,1.42,1.7713e+06
1.69697,1.42,1.72502e+06
1.71717,1.42,1.67256e+06
1.73737,1.42,1.61429e+06
1.75758,1.42,1.55087e+06
1.77778,1.42,1.48324e+06
1.79798,1.42,1.41265e+06
1.81818,1.42,1.34062e+06
1.83838,1.42,1.26897e+06
1.85859,1.42,1.19983e+06
1.87879,1.42,1.13558e+06
1.89899,1.42,1.07892e+06
1.91919,1.42,1.03283e+06
1.93939,1.42,974348
1.9596,1.42,907896
1.9798,1.42,876103
2,1.42,877977
0,1.44,946665
0.020202,1.44,1.01948e+06
0.040404,1.44,1.14944e+06
0.0606061,1.44,1.18689e+06
0.0808081,1.44,1.22403e+06
0.10101,1.44,1.27476e+06
0.121212,1.44,1.33604e+06
0.141414,1.44,1.40509e+06
0.161616,1.44,1.47939e+06
0.181818,1.44,1.55668e+06
0.20202,1.44,1.63494e+06
0.222222,1.44,1.71244e+06
0.242424,1.44,1.7877e+06
0.262626,1.44,1.85948e+06
0.282828,1.44,1.92682e+06
0.30303,1.44,1.98902e+06
0.323232,1.44,2.04562e+06
0.343434,1.44,2.09643e+06
0.363636,1.44,2.14154e+06
0.383838,1.44,2.18024e+06
0.40404,1.44,2.21198e+06
0.424242,1.44,2.15892e+06
0.444444,1.44,2.10562e+06
0.464646,1.44,2.05222e+06
0.484848,1.44,1.95581e+06
0.505051,1.44,1.85345e+06
0.525253,1.44,1.75491e+06
0.545455,1.44,1.66245e+06
0.565657,1.44,1.57826e+06
0.585859,1.44,1.50454e+06
0.606061,1.44,1.44345e+06
0.626263,1.44,1.39714e+06
0.646465,1.44,1.36774e+06
0.666667,1.44,1.35733e+06
0.686869,1.44,1.36801e+06
0.707071,1.44,1.40182e+06
0.727273,1.44,1.44282e+06
0.747475,1.44,1.43915e+06
0.767677,1.44,1.45655e+06
0.787879,1.44,1.49229e+06
0.808081,1.44,1.54385e+06
0.828283,1.44,1.60896e+06
0.848485,1.44,1.68511e+06
0.868687,1.44,1.71953e+06
0.888889,1.44,1.7526e+06
0.909091,1.44,1.78526e+06
0.929293,1.44,1.81829e+06
0.949495,1.44,1.85234e+06
0.969697,1.44,1.88791e+06
0.989899,1.44,1.92536e+06
1.0101,1.44,1.9649e+06
1.0303,1.44,1.98062e+06
1.05051,1.44,1.95226e+06
1.07071,1.44,1.92089e+06
1.09091,1.44,1.88737e+06
1.11111,1.44,1.8527e+06
1.13131,1.44,1.818e+06
1.15152,1.44,1.78452e+06
1.17172,1.44,1.75364e+06
1.19192,1.44,1.72688e+06
1.21212,1.44,1.70586e+06
1.23232,1.44,1.69235e+06
1.25253,1.44,1.64081e+06
1.27273,1.44,1.59344e+06
1.29293,1.44,1.56102e+06
1.31313,1.44,1.54201e+06
1.33333,1.44,1.53489e+06
1.35354,1.44,1.53822e+06
1.37374,1.44,1.55061e+06
1.39394,1.44,1.57074e+06
1.41414,1.44,1.59735e+06
1.43434,1.44,1.62921e+06
1.45455,1.44,1.66518e+06
1.47475,1.44,1.70417e+06
1.49495,1.44,1.74515e+06
1.51515,1.44,1.78714e+06
1.53535,1.44,1.82922e+06
1.55556,1.44,1.87055e+06
1.57576,1.44,1.90496e+06
1.59596,1.44,1.91641e+06
1.61616,1.44,1.92126e+06
1.63636,1.44,1.9074e+06
1.65657,1.44,1.8743e+06
1.67677,1.44,1.83571e+06
1.69697,1.44,1.79131e+06
1.71717,1.44,1.74107e+06
1.73737,1.44,1.68523e+06
1.75758,1.44,1.62434e+06
1.77778,1.44,1.55925e+06
1.79798,1.44,1.49108e+06
1.81818,1.44,1.42125e+06
1.83838,1.44,1.35147e+06
1.85859,1.44,1.28373e+06
1.87879,1.44,1.22033e+06
1.89899,1.44,1.16385e+06
1.91919,1.44,1.11715e+06
1.93939,1.44,1.0834e+06
1.9596,1.44,1.02358e+06
1.9798,1.44,963998
2,1.44,941918
0,1.46,1.06178e+06
0.020202,1.46,1.19712e+06
0.040404,1.46,1.27978e+06
0.0606061,1.46,1.30786e+06
0.0808081,1.46,1.3511e+06
0.10101,1.46,1.40639e+06
0.121212,1.46,1.47086e+06
0.141414,1.46,1.54191e+06
0.161616,1.46,1.61719e+06
0.181818,1.46,1.69463e+06
0.20202,1.46,1.77239e+06
0.222222,1.46,1.84891e+06
0.242424,1.46,1.92289e+06
0.262626,1.46,1.99328e+06
0.282828,1.46,2.05929e+06
0.30303,1.46,2.1204e+06
0.323232,1.46,2.17634e+06
0.343434,1.46,2.22709e+06
0.363636,1.46,2.27291e+06
0.383838,1.46,2.31556e+06
0.40404,1.46,2.32389e+06
0.424242,1.46,2.2644e+06
0.444444,1.46,2.15895e+06
0.464646,1.46,2.04773e+06
0.484848,1.46,1.93928e+06
0.505051,1.46,1.83568e+06
0.525253,1.46,1.73903e+06
0.545455,1.46,1.65135e+06
0.565657,1.46,1.57469e+06
0.585859,1.46,1.51105e+06
0.606061,1.46,1.4624e+06
0.626263,1.46,1.43071e+06
0.646465,1.46,1.41792e+06
0.666667,1.46,1.42594e+06
0.686869,1.46,1.45666e+06
0.707071,1.46,1.51195e+06
0.727273,1.46,1.55212e+06
0.747475,1.46,1.565e+06
0.767677,1.46,1.59606e+06
0.787879,1.46,1.64282e+06
0.808081,1.46,1.703e+06
0.828283,1.46,1.77458e+06
0.848485,1.46,1.85572e+06
0.868687,1.46,1.92354e+06
0.888889,1.46,1.95829e+06
0.909091,1.46,1.99136e+06
0.929293,1.46,2.02372e+06
0.949495,1.46,2.05614e+06
0.969697,1.46,2.08929e+06
0.989899,1.46,2.12368e+06
1.0101,1.46,2.15968e+06
1.0303,1.46,2.14168e+06
1.05051,1.46,2.10817e+06
1.07071,1.46,2.07351e+06
1.09091,1.46,2.03837e+06
1.11111,1.46,2.00354e+06
1.13131,1.46,1.96995e+06
1.15152,1.46,1.93867e+06
1.17172,1.46,1.91086e+06
1.19192,1.46,1.88784e+06
1.21212,1.46,1.86796e+06
1.23232,1.46,1.83039e+06
1.25253,1.46,1.79158e+06
1.27273,1.46,1.74553e+06
1.29293,1.46,1.71283e+06
1.31313,1.46,1.69265e+06
1.33333,1.46,1.68416e+06
1.35354,1.46,1.6861e+06
1.37374,1.46,1.68783e+06
1.39394,1.46,1.6987e+06
1.41414,1.46,1.71736e+06
1.43434,1.46,1.74252e+06
1.45455,1.46,1.77296e+06
1.47475,1.46,1.80752e+06
1.49495,1.46,1.84508e+06
1.51515,1.46,1.88459e+06
1.53535,1.46,1.92507e+06
1.55556,1.46,1.96557e+06
1.57576,1.46,2.00206e+06
1.59596,1.46,2.00891e+06
1.61616,1.46,2.00014e+06
1.63636,1.46,1.97209e+06
1.65657,1.46,1.93983e+06
1.67677,1.46,1.90263e+06
1.69697,1.46,1.86007e+06
1.71717,1.46,1.81199e+06
1.73737,1.46,1.75853e+06
1.75758,1.46,1.70014e+06
1.77778,1.46,1.63753e+06
1.79798,1.46,1.57173e+06
1.81818,1.46,1.50404e+06
1.83838,1.46,1.43606e+06
1.85859,1.46,1.36968e+06
1.87879,1.46,1.30706e+06
1.89899,1.46,1.2507e+06
1.91919,1.46,1.20333e+06
1.93939,1.46,1.16801e+06
1.9596,1.46,1.14809e+06
1.9798,1.46,1.08473e+06
2,1.46,1.03364e+06
0,1.48,1.23533e+06
0.020202,1.48,1.37689e+06
0.040404,1.48,1.39496e+06
0.0606061,1.48,1.42989e+06
0.0808081,1.48,1.47848e+06
0.10101,1.48,1.53779e+06
0.121212,1.48,1.60515e+06
0.141414,1.48,1.67812e+06
0.161616,1.48,1.75454e+06
0.181818,1.48,1.8325e+06
0.20202,1.48,1.91037e+06
0.222222,1.48,1.98676e+06
0.242424,1.48,2.06053e+06
0.262626,1.48,2.13082e+06
0.282828,1.48,2.19703e+06
0.30303,1.48,2.2588e+06
0.323232,1.48,2.31604e+06
0.343434,1.48,2.36861e+06
0.363636,1.48,2.41198e+06
0.383838,1.48,2.45136e+06
0.40404,1.48,2.38208e+06
0.424242,1.48,2.25905e+06
0.444444,1.48,2.13816e+06
0.464646,1.48,2.02137e+06
0.484848,1.48,1.91062e+06
0.505051,1.48,1.8078e+06
0.525253,1.48,1.71482e+06
0.545455,1.48,1.63353e+06
0.565657,1.48,1.56577e+06
0.585859,1.48,1.51337e+06
0.606061,1.48,1.47813e+06
0.626263,1.48,1.46181e+06
0.646465,1.48,1.46617e+06
0.666667,1.48,1.49294e+06
0.686869,1.48,1.54383e+06
0.707071,1.48,1.62052e+06
0.727273,1.48,1.65643e+06
0.747475,1.48,1.68311e+06
0.767677,1.48,1.72526e+06
0.787879,1.48,1.78063e+06
0.808081,1.48,1.8472e+06
0.828283,1.48,1.92319e+06
0.848485,1.48,2.007e+06
0.868687,1.48,2.09731e+06
0.888889,1.48,2.14583e+06
0.909091,1.48,2.17814e+06
0.929293,1.48,2.20865e+06
0.949495,1.48,2.23831e+06
0.969697,1.48,2.26792e+06
0.989899,1.48,2.29815e+06
1.0101,1.48,2.31511e+06
1.0303,1.48,2.27965e+06
1.05051,1.48,2.24469e+06
1.07071,1.48,2.21058e+06
1.09091,1.48,2.17778e+06
1.11111,1.48,2.14691e+06
1.13131,1.48,2.11868e+06
1.15152,1.48,2.09396e+06
1.17172,1.48,2.07372e+06
1.19192,1.48,2.03105e+06
1.21212,1.48,1.99091e+06
1.23232,1.48,1.93445e+06
1.25253,1.48,1.89662e+06
1.27273,1.48,1.84297e+06
1.29293,1.48,1.80272e+06
1.31313,1.48,1.77506e+06
1.33333,1.48,1.75914e+06
1.35354,1.48,1.75414e+06
1.37374,1.48,1.75921e+06
1.39394,1.48,1.77349e+06
1.41414,1.48,1.79612e+06
1.43434,1.48,1.82623e+06
1.45455,1.48,1.86292e+06
1.47475,1.48,1.90532e+06
1.49495,1.48,1.94654e+06
1.51515,1.48,1.98306e+06
1.53535,1.48,2.0215e+06
1.55556,1.48,2.06083e+06
1.57576,1.48,2.10012e+06
1.59596,1.48,2.09407e+06
1.61616,1.48,2.06838e+06
1.63636,1.48,2.04028e+06
1.65657,1.48,2.00863e+06
1.67677,1.48,1.9726e+06
1.69697,1.48,1.93164e+06
1.71717,1.48,1.88549e+06
1.73737,1.48,1.83418e+06
1.75758,1.48,1.77805e+06
1.77778,1.48,1.71769e+06
1.79798,1.48,1.65402e+06
1.81818,1.48,1.58823e+06
1.83838,1.48,1.52181e+06
1.85859,1.48,1.45654e+06
1.87879,1.48,1.39447e+06
1.89899,1.48,1.33797e+06
1.91919,1.48,1.28969e+06
1.93939,1.48,1.25255e+06
1.9596,1.48,1.2298e+06
1.9798,1.48,1.22495e+06
2,1.48,1.15587e+06
0,1.5,1.47574e+06
0.020202,1.5,1.48103e+06
0.040404,1.5,1.50456e+06
0.0606061,1.5,1.54311e+06
0.0808081,1.5,1.59367e+06
0.10101,1.5,1.65348e+06
0.121212,1.5,1.72005e+06
0.141414,1.5,1.79111e+06
0.161616,1.5,1.86465e+06
0.181818,1.5,1.9389e+06
0.20202,1.5,2.01233e+06
0.222222,1.5,2.08367e+06
0.242424,1.5,2.1519e+06
0.262626,1.5,2.21622e+06
0.282828,1.5,2.27609e+06
0.30303,1.5,2.33123e+06
0.323232,1.5,2.38159e+06
0.343434,1.5,2.42736e+06
0.363636,1.5,2.469e+06
0.383838,1.5,2.4747e+06
0.40404,1.5,2.32574e+06
0.424242,1.5,2.18678e+06
0.444444,1.5,2.07452e+06
0.464646,1.5,1.98103e+06
0.484848,1.5,1.87012e+06
0.505051,1.5,1.77003e+06
0.525253,1.5,1.68245e+06
0.545455,1.5,1.60907e+06
0.565657,1.5,1.55153e+06
0.585859,1.5,1.51148e+06
0.606061,1.5,1.49053e+06
0.626263,1.5,1.49027e+06
0.646465,1.5,1.51226e+06
0.666667,1.5,1.55805e+06
0.686869,1.5,1.62917e+06
0.707071,1.5,1.7271e+06
0.727273,1.5,1.75425e+06
0.747475,1.5,1.79219e+06
0.767677,1.5,1.84306e+06
0.787879,1.5,1.90486e+06
0.808081,1.5,1.97582e+06
0.828283,1.5,2.05438e+06
0.848485,1.5,2.13921e+06
0.868687,1.5,2.22921e+06
0.888889,1.5,2.31426e+06
0.909091,1.5,2.34478e+06
0.929293,1.5,2.37244e+06
0.949495,1.5,2.39834e+06
0.969697,1.5,2.42345e+06
0.989899,1.5,2.44856e+06
1.0101,1.5,2.43495e+06
1.0303,1.5,2.40059e+06
1.05051,1.5,2.36906e+06
1.07071,1.5,2.34051e+06
1.09091,1.5,2.31521e+06
1.11111,1.5,2.29357e+06
1.13131,1.5,2.27611e+06
1.15152,1.5,2.23752e+06
1.17172,1.5,2.18825e+06
1.19192,1.5,2.14674e+06
1.21212,1.5,2.10008e+06
1.23232,1.5,2.01457e+06
1.25253,1.5,1.97024e+06
1.27273,1.5,1.9126e+06
1.29293,1.5,1.86436e+06
1.31313,1.5,1.82905e+06
1.33333,1.5,1.80587e+06
1.35354,1.5,1.79395e+06
1.37374,1.5,1.79247e+06
1.39394,1.5,1.80055e+06
1.41414,1.5,1.81735e+06
1.43434,1.5,1.84197e+06
1.45455,1.5,1.87355e+06
1.47475,1.5,1.91118e+06
1.49495,1.5,1.95397e+06
1.51515,1.5,2.00101e+06
1.53535,1.5,2.05138e+06
1.55556,1.5,2.10414e+06
1.57576,1.5,2.15075e+06
1.59596,1.5,2.1475e+06
1.61616,1.5,2.12176e+06
1.63636,1.5,2.09443e+06
1.65657,1.5,2.06424e+06
1.67677,1.5,2.03024e+06
1.69697,1.5,1.99178e+06
1.71717,1.5,1.94846e+06
1.73737,1.5,1.90021e+06
1.75758,1.5,1.84722e+06
1.77778,1.5,1.79e+06
1.79798,1.5,1.72931e+06
1.81818,1.5,1.66623e+06
1.83838,1.5,1.60213e+06
1.85859,1.5,1.53866e+06
1.87879,1.5,1.47775e+06
1.89899,1.5,1.42164e+06
1.91919,1.5,1.37285e+06
1.93939,1.5,1.33419e+06
1.9596,1.5,1.30876e+06
1.9798,1.5,1.29995e+06
2,1.5,1.31143e+06
0,1.52,1.49364e+06
0.020202,1.52,1.55098e+06
0.040404,1.52,1.57824e+06
0.0606061,1.52,1.61935e+06
0.0808081,1.52,1.67145e+06
0.10101,1.52,1.73189e+06
0.121212,1.52,1.79827e+06
0.141414,1.52,1.86844e+06
0.161616,1.52,1.9405e+06
0.181818,1.52,2.0128e+06
0.20202,1.52,2.08391e+06
0.222222,1.52,2.15268e+06
0.242424,1.52,2.21818e+06
0.262626,1.52,2.27974e+06
0.282828,1.52,2.33693e+06
0.30303,1.52,2.38958e+06
0.323232,1.52,2.43774e+06
0.343434,1.52,2.48172e+06
0.363636,1.52,2.52209e+06
0.383838,1.52,2.43817e+06
0.40404,1.52,2.26055e+06
0.424242,1.52,2.06266e+06
0.444444,1.52,1.93358e+06
0.464646,1.52,1.82837e+06
0.484848,1.52,1.74535e+06
0.505051,1.52,1.68303e+06
0.525253,1.52,1.64015e+06
0.545455,1.52,1.57992e+06
0.565657,1.52,1.53386e+06
0.585859,1.52,1.5072e+06
0.606061,1.52,1.50138e+06
0.626263,1.52,1.51779e+06
0.646465,1.52,1.55782e+06
0.666667,1.52,1.62284e+06
0.686869,1.52,1.71417e+06
0.707071,1.52,1.81173e+06
0.727273,1.52,1.84608e+06
0.747475,1.52,1.89297e+06
0.767677,1.52,1.95043e+06
0.787879,1.52,2.0167e+06
0.808081,1.52,2.09025e+06
0.828283,1.52,2.16977e+06
0.848485,1.52,2.25418e+06
0.868687,1.52,2.34262e+06
0.888889,1.52,2.43445e+06
0.909091,1.52,2.49319e+06
0.929293,1.52,2.51714e+06
0.949495,1.52,2.53845e+06
0.969697,1.52,2.55822e+06
0.989899,1.52,2.57493e+06
1.0101,1.52,2.54211e+06
1.0303,1.52,2.51476e+06
1.05051,1.52,2.49271e+06
1.07071,1.52,2.4759e+06
1.09091,1.52,2.46441e+06
1.11111,1.52,2.43895e+06
1.13131,1.52,2.38143e+06
1.15152,1.52,2.33211e+06
1.17172,1.52,2.29116e+06
1.19192,1.52,2.2586e+06
1.21212,1.52,2.1675e+06
1.23232,1.52,2.07262e+06
1.25253,1.52,2.01178e+06
1.27273,1.52,1.95514e+06
1.29293,1.52,1.89782e+06
1.31313,1.52,1.85411e+06
1.33333,1.52,1.82316e+06
1.35354,1.52,1.80415e+06
1.37374,1.52,1.79623e+06
1.39394,1.52,1.79854e+06
1.41414,1.52,1.81022e+06
1.43434,1.52,1.83039e+06
1.45455,1.52,1.85818e+06
1.47475,1.52,1.89268e+06
1.49495,1.52,1.93299e+06
1.51515,1.52,1.97821e+06
1.53535,1.52,2.0259e+06
1.55556,1.52,2.06606e+06
1.57576,1.52,2.10435e+06
1.59596,1.52,2.14932e+06
1.61616,1.52,2.12726e+06
1.63636,1.52,2.0997e+06
1.65657,1.52,2.07019e+06
1.67677,1.52,2.03768e+06
1.69697,1.52,2.00139e+06
1.71717,1.52,1.96086e+06
1.73737,1.52,1.91589e+06
1.75758,1.52,1.86658e+06
1.77778,1.52,1.81333e+06
1.79798,1.52,1.75682e+06
1.81818,1.52,1.69802e+06
1.83838,1.52,1.63819e+06
1.85859,1.52,1.57887e+06
1.87879,1.52,1.52193e+06
1.89899,1.52,1.46947e+06
1.91919,1.52,1.42392e+06
1.93939,1.52,1.388e+06
1.9596,1.52,1.3647e+06
1.9798,1.52,1.35731e+06
2,1.52,1.31313e+06
0,1.54,1.51081e+06
0.020202,1.54,1.57095e+06
0.040404,1.54,1.64836e+06
0.0606061,1.54,1.69143e+06
0.0808081,1.54,1.74452e+06
0.10101,1.54,1.80511e+06
0.121212,1.54,1.87091e+06
0.141414,1.54,1.93987e+06
0.161616,1.54,2.01021e+06
0.181818,1.54,2.08038e+06
0.20202,1.54,2.14907e+06
0.222222,1.54,2.21524e+06
0.242424,1.54,2.27807e+06
0.262626,1.54,2.33701e+06
0.282828,1.54,2.39172e+06
0.30303,1.54,2.44215e+06
0.323232,1.54,2.48847e+06
0.343434,1.54,2.5311e+06
0.363636,1.54,2.52978e+06
0.383838,1.54,2.38121e+06
0.40404,1.54,2.17879e+06
0.424242,1.54,1.9514e+06
0.444444,1.54,1.77477e+06
0.464646,1.54,1.66536e+06
0.484848,1.54,1.58169e+06
0.505051,1.54,1.52205e+06
0.525253,1.54,1.48494e+06
0.545455,1.54,1.46904e+06
0.565657,1.54,1.47324e+06
0.585859,1.54,1.49665e+06
0.606061,1.54,1.51429e+06
0.626263,1.54,1.54793e+06
0.646465,1.54,1.60636e+06
0.666667,1.54,1.69074e+06
0.686869,1.54,1.80222e+06
0.707071,1.54,1.89081e+06
0.727273,1.54,1.93446e+06
0.747475,1.54,1.98822e+06
0.767677,1.54,2.05035e+06
0.787879,1.54,2.11935e+06
0.808081,1.54,2.19393e+06
0.828283,1.54,2.27302e+06
0.848485,1.54,2.35579e+06
0.868687,1.54,2.44163e+06
0.888889,1.54,2.53013e+06
0.909091,1.54,2.62114e+06
0.929293,1.54,2.6475e+06
0.949495,1.54,2.66354e+06
0.969697,1.54,2.67732e+06
0.989899,1.54,2.67135e+06
1.0101,1.54,2.64984e+06
1.0303,1.54,2.63659e+06
1.05051,1.54,2.63123e+06
1.07071,1.54,2.6281e+06
1.09091,1.54,2.56219e+06
1.11111,1.54,2.50497e+06
1.13131,1.54,2.45681e+06
1.15152,1.54,2.41792e+06
1.17172,1.54,2.38836e+06
1.19192,1.54,2.33918e+06
1.21212,1.54,2.21594e+06
1.23232,1.54,2.11199e+06
1.25253,1.54,2.03482e+06
1.27273,1.54,1.9738e+06
1.29293,1.54,1.90567e+06
1.31313,1.54,1.85212e+06
1.33333,1.54,1.81229e+06
1.35354,1.54,1.78537e+06
1.37374,1.54,1.7705e+06
1.39394,1.54,1.76682e+06
1.41414,1.54,1.77347e+06
1.43434,1.54,1.78957e+06
1.45455,1.54,1.81425e+06
1.47475,1.54,1.84661e+06
1.49495,1.54,1.88574e+06
1.51515,1.54,1.92214e+06
1.53535,1.54,1.96516e+06
1.55556,1.54,2.01019e+06
1.57576,1.54,2.05361e+06
1.59596,1.54,2.10141e+06
1.61616,1.54,2.13169e+06
1.63636,1.54,2.10342e+06
1.65657,1.54,2.07416e+06
1.67677,1.54,2.04276e+06
1.69697,1.54,2.00834e+06
1.71717,1.54,1.97034e+06
1.73737,1.54,1.92846e+06
1.75758,1.54,1.8827e+06
1.77778,1.54,1.83336e+06
1.79798,1.54,1.78101e+06
1.81818,1.54,1.72653e+06
1.83838,1.54,1.67107e+06
1.85859,1.54,1.61609e+06
1.87879,1.54,1.56333e+06
1.89899,1.54,1.51482e+06
1.91919,1.54,1.47287e+06
1.93939,1.54,1.44009e+06
1.9596,1.54,1.41939e+06
1.9798,1.54,1.37106e+06
2,1.54,1.31802e+06
0,1.56,1.526e+06
0.020202,1.56,1.58827e+06
0.040404,1.56,1.66783e+06
0.0606061,1.56,1.75833e+06
0.0808081,1.56,1.81191e+06
0.10101,1.56,1.87221e+06
0.121212,1.56,1.93706e+06
0.141414,1.56,2.00453e+06
0.161616,1.56,2.07294e+06
0.181818,1.56,2.14085e+06
0.20202,1.56,2.20707e+06
0.222222,1.56,2.27065e+06
0.242424,1.56,2.33091e+06
0.262626,1.56,2.38738e+06
0.282828,1.56,2.43986e+06
0.30303,1.56,2.48839e+06
0.323232,1.56,2.53325e+06
0.343434,1.56,2.57499e+06
0.363636,1.56,2.48512e+06
0.383838,1.56,2.30393e+06
0.40404,1.56,2.08078e+06
0.424242,1.56,1.84294e+06
0.444444,1.56,1.61287e+06
0.464646,1.56,1.4952e+06
0.484848,1.56,1.4183e+06
0.505051,1.56,1.36847e+06
0.525253,1.56,1.34395e+06
0.545455,1.56,1.34321e+06
0.565657,1.56,1.36491e+06
0.585859,1.56,1.4079e+06
