Distance[um],dz[um],Mag_Ez
0.606061,1.76,4.34849e+06
0.626263,1.76,4.76222e+06
0.646465,1.76,5.22499e+06
0.666667,1.76,5.72881e+06
0.686869,1.76,6.2658e+06
0.707071,1.76,6.82818e+06
0.727273,1.76,7.40825e+06
0.747475,1.76,7.99841e+06
0.767677,1.76,8.59114e+06
0.787879,1.76,9.17904e+06
0.808081,1.76,9.75477e+06
0.828283,1.76,9.57981e+06
0.848485,1.76,9.88503e+06
0.868687,1.76,1.01671e+07
0.888889,1.76,1.04232e+07
0.909091,1.76,1.02704e+07
0.929293,1.76,1.04146e+07
0.949495,1.76,1.05432e+07
0.969697,1.76,1.06551e+07
0.989899,1.76,1.07494e+07
1.0101,1.76,1.08254e+07
1.0303,1.76,1.08825e+07
1.05051,1.76,1.07538e+07
1.07071,1.76,1.05576e+07
1.09091,1.76,1.03375e+07
1.11111,1.76,9.62869e+06
1.13131,1.76,9.13727e+06
1.15152,1.76,8.64406e+06
1.17172,1.76,8.15417e+06
1.19192,1.76,8.04245e+06
1.21212,1.76,7.78132e+06
1.23232,1.76,7.51853e+06
1.25253,1.76,7.25666e+06
1.27273,1.76,7.00022e+06
1.29293,1.76,6.48491e+06
1.31313,1.76,6.05086e+06
1.33333,1.76,5.71745e+06
1.35354,1.76,5.09061e+06
1.37374,1.76,4.56203e+06
1.39394,1.76,4.04923e+06
1.41414,1.76,3.54984e+06
1.43434,1.76,3.06795e+06
1.45455,1.76,2.61405e+06
1.47475,1.76,2.20508e+06
1.49495,1.76,1.86442e+06
1.51515,1.76,1.62188e+06
1.53535,1.76,2.15185e+06
1.55556,1.76,1.58502e+06
1.57576,1.76,1.49017e+06
1.59596,1.76,1.42159e+06
1.61616,1.76,1.37385e+06
1.63636,1.76,1.34194e+06
1.65657,1.76,1.32125e+06
1.67677,1.76,1.30756e+06
1.69697,1.76,1.29707e+06
1.71717,1.76,1.28634e+06
1.73737,1.76,1.27237e+06
1.75758,1.76,1.25253e+06
1.77778,1.76,1.38642e+06
1.79798,1.76,1.32416e+06
1.81818,1.76,1.36421e+06
1.83838,1.76,1.41399e+06
1.85859,1.76,1.4693e+06
1.87879,1.76,1.52669e+06
1.89899,1.76,1.58345e+06
1.91919,1.76,1.6376e+06
1.93939,1.76,1.68793e+06
1.9596,1.76,1.73394e+06
1.9798,1.76,1.77589e+06
2,1.76,1.81476e+06
0,1.78,1.57001e+06
0.020202,1.78,1.59847e+06
0.040404,1.78,1.62468e+06
0.0606061,1.78,1.64919e+06
0.0808081,1.78,1.6727e+06
0.10101,1.78,1.69611e+06
0.121212,1.78,1.72045e+06
0.141414,1.78,1.74698e+06
0.161616,1.78,1.7771e+06
0.181818,1.78,1.81238e+06
0.20202,1.78,1.85459e+06
0.222222,1.78,1.60321e+06
0.242424,1.78,1.57063e+06
0.262626,1.78,1.57318e+06
0.282828,1.78,1.46993e+06
0.30303,1.78,1.39223e+06
0.323232,1.78,1.34512e+06
0.343434,1.78,1.3327e+06
0.363636,1.78,1.35805e+06
0.383838,1.78,1.42332e+06
0.40404,1.78,1.52966e+06
0.424242,1.78,1.67727e+06
0.444444,1.78,1.86534e+06
0.464646,1.78,2.09214e+06
0.484848,1.78,2.35492e+06
0.505051,1.78,2.64999e+06
0.525253,1.78,2.97267e+06
0.545455,1.78,3.31731e+06
0.565657,1.78,3.54716e+06
0.585859,1.78,4.44396e+06
0.606061,1.78,4.3076e+06
0.626263,1.78,4.92722e+06
0.646465,1.78,5.54437e+06
0.666667,1.78,6.2593e+06
0.686869,1.78,6.85643e+06
0.707071,1.78,7.47092e+06
0.727273,1.78,8.0968e+06
0.747475,1.78,8.72821e+06
0.767677,1.78,9.35938e+06
0.787879,1.78,9.98462e+06
0.808081,1.78,1.05983e+07
0.828283,1.78,1.04698e+07
0.848485,1.78,1.07913e+07
0.868687,1.78,1.1085e+07
0.888889,1.78,1.11554e+07
0.909091,1.78,1.13336e+07
0.929293,1.78,1.14929e+07
0.949495,1.78,1.16321e+07
0.969697,1.78,1.17502e+07
0.989899,1.78,1.18463e+07
1.0101,1.78,1.19198e+07
1.0303,1.78,1.19702e+07
1.05051,1.78,1.18727e+07
1.07071,1.78,1.16517e+07
1.09091,1.78,1.14051e+07
1.11111,1.78,1.05348e+07
1.13131,1.78,1.00079e+07
1.15152,1.78,9.46938e+06
1.17172,1.78,8.92358e+06
1.19192,1.78,8.37513e+06
1.21212,1.78,8.33829e+06
1.23232,1.78,8.02135e+06
1.25253,1.78,7.70281e+06
1.27273,1.78,7.26607e+06
1.29293,1.78,6.65122e+06
1.31313,1.78,6.10614e+06
1.33333,1.78,5.64794e+06
1.35354,1.78,5.37061e+06
1.37374,1.78,4.81968e+06
1.39394,1.78,4.28579e+06
1.41414,1.78,3.76221e+06
1.43434,1.78,3.24866e+06
1.45455,1.78,2.75129e+06
1.47475,1.78,2.28269e+06
1.49495,1.78,2.40931e+06
1.51515,1.78,2.12128e+06
1.53535,1.78,1.95187e+06
1.55556,1.78,1.43429e+06
1.57576,1.78,1.3556e+06
1.59596,1.78,1.3047e+06
1.61616,1.78,1.27549e+06
1.63636,1.78,1.2623e+06
1.65657,1.78,1.25983e+06
1.67677,1.78,1.2632e+06
1.69697,1.78,1.26792e+06
1.71717,1.78,1.26989e+06
1.73737,1.78,1.26542e+06
1.75758,1.78,1.39385e+06
1.77778,1.78,1.45294e+06
1.79798,1.78,1.37708e+06
1.81818,1.78,1.40092e+06
1.83838,1.78,1.43526e+06
1.85859,1.78,1.47584e+06
1.87879,1.78,1.51915e+06
1.89899,1.78,1.56243e+06
1.91919,1.78,1.60365e+06
1.93939,1.78,1.64152e+06
1.9596,1.78,1.67551e+06
1.9798,1.78,1.7058e+06
2,1.78,1.73334e+06
0,1.8,1.58709e+06
0.020202,1.8,1.62628e+06
0.040404,1.8,1.66292e+06
0.0606061,1.8,1.69727e+06
0.0808081,1.8,1.72981e+06
0.10101,1.8,1.76115e+06
0.121212,1.8,1.79211e+06
0.141414,1.8,1.82366e+06
0.161616,1.8,1.85697e+06
0.181818,1.8,1.89334e+06
0.20202,1.8,1.63282e+06
0.222222,1.8,1.597e+06
0.242424,1.8,1.56294e+06
0.262626,1.8,1.54472e+06
0.282828,1.8,1.42188e+06
0.30303,1.8,1.32775e+06
0.323232,1.8,1.26716e+06
0.343434,1.8,1.24403e+06
0.363636,1.8,1.26125e+06
0.383838,1.8,1.32078e+06
0.40404,1.8,1.42359e+06
0.424242,1.8,1.56967e+06
0.444444,1.8,1.75805e+06
0.464646,1.8,1.98679e+06
0.484848,1.8,2.25296e+06
0.505051,1.8,2.55268e+06
0.525253,1.8,2.88109e+06
0.545455,1.8,3.11781e+06
0.565657,1.8,3.50458e+06
0.585859,1.8,4.09235e+06
0.606061,1.8,4.46752e+06
0.626263,1.8,5.42457e+06
0.646465,1.8,6.08151e+06
0.666667,1.8,6.72834e+06
0.686869,1.8,7.36367e+06
0.707071,1.8,7.98632e+06
0.727273,1.8,8.78476e+06
0.747475,1.8,9.44898e+06
0.767677,1.8,1.01129e+07
0.787879,1.8,1.07725e+07
0.808081,1.8,1.14239e+07
0.828283,1.8,1.20635e+07
0.848485,1.8,1.17057e+07
0.868687,1.8,1.20044e+07
0.888889,1.8,1.22681e+07
0.909091,1.8,1.24629e+07
0.929293,1.8,1.26349e+07
0.949495,1.8,1.27831e+07
0.969697,1.8,1.29066e+07
0.989899,1.8,1.30046e+07
1.0101,1.8,1.30764e+07
1.0303,1.8,1.31217e+07
1.05051,1.8,1.31402e+07
1.07071,1.8,1.28359e+07
1.09091,1.8,1.2565e+07
1.11111,1.8,1.16123e+07
1.13131,1.8,1.10588e+07
1.15152,1.8,1.04865e+07
1.17172,1.8,9.89854e+06
1.19192,1.8,9.29883e+06
1.21212,1.8,8.98911e+06
1.23232,1.8,8.62566e+06
1.25253,1.8,8.38392e+06
1.27273,1.8,7.63345e+06
1.29293,1.8,6.93032e+06
1.31313,1.8,6.28599e+06
1.33333,1.8,5.7153e+06
1.35354,1.8,5.6498e+06
1.37374,1.8,5.07775e+06
1.39394,1.8,4.52739e+06
1.41414,1.8,3.98766e+06
1.43434,1.8,3.45393e+06
1.45455,1.8,2.92798e+06
1.47475,1.8,2.69233e+06
1.49495,1.8,2.2746e+06
1.51515,1.8,1.93948e+06
1.53535,1.8,1.74182e+06
1.55556,1.8,1.2764e+06
1.57576,1.8,1.22088e+06
1.59596,1.8,1.19345e+06
1.61616,1.8,1.18734e+06
1.63636,1.8,1.19619e+06
1.65657,1.8,1.21402e+06
1.67677,1.8,1.23529e+06
1.69697,1.8,1.25482e+06
1.71717,1.8,1.26786e+06
1.73737,1.8,1.27002e+06
1.75758,1.8,1.46235e+06
1.77778,1.8,1.51852e+06
1.79798,1.8,1.56902e+06
1.81818,1.8,1.44888e+06
1.83838,1.8,1.46901e+06
1.85859,1.8,1.49608e+06
1.87879,1.8,1.52652e+06
1.89899,1.8,1.55751e+06
1.91919,1.8,1.58696e+06
1.93939,1.8,1.61353e+06
1.9596,1.8,1.63663e+06
1.9798,1.8,1.65639e+06
2,1.8,1.6737e+06
0,1.82,1.62412e+06
0.020202,1.82,1.67219e+06
0.040404,1.82,1.71721e+06
0.0606061,1.82,1.7592e+06
0.0808081,1.82,1.79838e+06
0.10101,1.82,1.83511e+06
0.121212,1.82,1.86996e+06
0.141414,1.82,1.90365e+06
0.161616,1.82,1.93707e+06
0.181818,1.82,1.66463e+06
0.20202,1.82,1.62859e+06
0.222222,1.82,1.59227e+06
0.242424,1.82,1.5565e+06
0.262626,1.82,1.52208e+06
0.282828,1.82,1.38707e+06
0.30303,1.82,1.27201e+06
0.323232,1.82,1.19419e+06
0.343434,1.82,1.15732e+06
0.363636,1.82,1.16414e+06
0.383838,1.82,1.21638e+06
0.40404,1.82,1.31484e+06
0.424242,1.82,1.45933e+06
0.444444,1.82,1.64868e+06
0.464646,1.82,1.88076e+06
0.484848,1.82,2.15247e+06
0.505051,1.82,2.45972e+06
0.525253,1.82,2.7031e+06
0.545455,1.82,3.06132e+06
0.565657,1.82,3.46189e+06
0.585859,1.82,3.82426e+06
0.606061,1.82,4.34267e+06
0.626263,1.82,5.07334e+06
0.646465,1.82,6.80972e+06
0.666667,1.82,7.47507e+06
0.686869,1.82,8.12626e+06
0.707071,1.82,8.76276e+06
0.727273,1.82,9.3843e+06
0.747475,1.82,9.9908e+06
0.767677,1.82,1.05825e+07
0.787879,1.82,1.11597e+07
0.808081,1.82,1.21852e+07
0.828283,1.82,1.28702e+07
0.848485,1.82,1.26238e+07
0.868687,1.82,1.31727e+07
0.888889,1.82,1.34062e+07
0.909091,1.82,1.36153e+07
0.929293,1.82,1.37988e+07
0.949495,1.82,1.39556e+07
0.969697,1.82,1.40848e+07
0.989899,1.82,1.41857e+07
1.0101,1.82,1.42578e+07
1.0303,1.82,1.43007e+07
1.05051,1.82,1.43142e+07
1.07071,1.82,1.40732e+07
1.09091,1.82,1.33402e+07
1.11111,1.82,1.27921e+07
1.13131,1.82,1.22181e+07
1.15152,1.82,1.16203e+07
1.17172,1.82,1.10011e+07
1.19192,1.82,1.03633e+07
1.21212,1.82,9.71037e+06
1.23232,1.82,9.29652e+06
1.25253,1.82,8.89199e+06
1.27273,1.82,8.07459e+06
1.29293,1.82,7.29637e+06
1.31313,1.82,6.56652e+06
1.33333,1.82,5.89759e+06
1.35354,1.82,5.30552e+06
1.37374,1.82,5.32699e+06
1.39394,1.82,4.76143e+06
1.41414,1.82,4.21023e+06
1.43434,1.82,3.61048e+06
1.45455,1.82,3.07357e+06
1.47475,1.82,2.55814e+06
1.49495,1.82,2.09743e+06
1.51515,1.82,1.73524e+06
1.53535,1.82,1.52593e+06
1.55556,1.82,1.12342e+06
1.57576,1.82,1.09644e+06
1.59596,1.82,1.09661e+06
1.61616,1.82,1.11647e+06
1.63636,1.82,1.14899e+06
1.65657,1.82,1.18754e+06
1.67677,1.82,1.22587e+06
1.69697,1.82,1.25815e+06
1.71717,1.82,1.27893e+06
1.73737,1.82,1.47107e+06
1.75758,1.82,1.53031e+06
1.77778,1.82,1.58336e+06
1.79798,1.82,1.63004e+06
1.81818,1.82,1.6702e+06
1.83838,1.82,1.51623e+06
1.85859,1.82,1.53107e+06
1.87879,1.82,1.54991e+06
1.89899,1.82,1.56985e+06
1.91919,1.82,1.58877e+06
1.93939,1.82,1.60526e+06
1.9596,1.82,1.61867e+06
1.9798,1.82,1.62908e+06
2,1.82,1.63733e+06
0,1.84,1.68019e+06
0.020202,1.84,1.73504e+06
0.040404,1.84,1.78618e+06
0.0606061,1.84,1.83338e+06
0.0808081,1.84,1.8766e+06
0.10101,1.84,1.91596e+06
0.121212,1.84,1.95175e+06
0.141414,1.84,1.98445e+06
0.161616,1.84,1.69561e+06
0.181818,1.84,1.66196e+06
0.20202,1.84,1.62628e+06
0.222222,1.84,1.58929e+06
0.242424,1.84,1.5517e+06
0.262626,1.84,1.51425e+06
0.282828,1.84,1.36909e+06
0.30303,1.84,1.22776e+06
0.323232,1.84,1.12811e+06
0.343434,1.84,1.07365e+06
0.363636,1.84,1.06692e+06
0.383838,1.84,1.10949e+06
0.40404,1.84,1.20195e+06
0.424242,1.84,1.34393e+06
0.444444,1.84,1.53407e+06
0.464646,1.84,1.77006e+06
0.484848,1.84,2.04859e+06
0.505051,1.84,2.29085e+06
0.525253,1.84,2.62235e+06
0.545455,1.84,3.00372e+06
0.565657,1.84,3.41246e+06
0.585859,1.84,3.62708e+06
0.606061,1.84,4.2732e+06
0.626263,1.84,5.10322e+06
0.646465,1.84,6.06965e+06
0.666667,1.84,8.30672e+06
0.686869,1.84,8.96661e+06
0.707071,1.84,9.61186e+06
0.727273,1.84,1.02428e+07
0.747475,1.84,1.08601e+07
0.767677,1.84,1.14646e+07
0.787879,1.84,1.20572e+07
0.808081,1.84,1.26393e+07
0.828283,1.84,1.32124e+07
0.848485,1.84,1.37782e+07
0.868687,1.84,1.70053e+07
0.888889,1.84,1.70916e+07
0.909091,1.84,1.47503e+07
0.929293,1.84,1.4945e+07
0.949495,1.84,1.51108e+07
0.969697,1.84,1.52471e+07
0.989899,1.84,1.53531e+07
1.0101,1.84,1.54284e+07
1.0303,1.84,1.54727e+07
1.05051,1.84,1.54858e+07
1.07071,1.84,1.54678e+07
1.09091,1.84,1.45598e+07
1.11111,1.84,1.39959e+07
1.13131,1.84,1.34045e+07
1.15152,1.84,1.27867e+07
1.17172,1.84,1.21439e+07
1.19192,1.84,1.14783e+07
1.21212,1.84,1.07922e+07
1.23232,1.84,9.99711e+06
1.25253,1.84,9.42656e+06
1.27273,1.84,8.55685e+06
1.29293,1.84,7.71868e+06
1.31313,1.84,6.91895e+06
1.33333,1.84,6.16795e+06
1.35354,1.84,5.47935e+06
1.37374,1.84,5.56279e+06
1.39394,1.84,4.97989e+06
1.41414,1.84,4.11298e+06
1.43434,1.84,3.51361e+06
1.45455,1.84,2.92696e+06
1.47475,1.84,2.37523e+06
1.49495,1.84,1.89117e+06
1.51515,1.84,1.51811e+06
1.53535,1.84,1.30997e+06
1.55556,1.84,1.3312e+06
1.57576,1.84,990860
1.59596,1.84,1.02106e+06
1.61616,1.84,1.0681e+06
1.63636,1.84,1.12426e+06
1.65657,1.84,1.18224e+06
1.67677,1.84,1.23513e+06
1.69697,1.84,1.27641e+06
1.71717,1.84,1.47813e+06
1.73737,1.84,1.54136e+06
1.75758,1.84,1.59791e+06
1.77778,1.84,1.64763e+06
1.79798,1.84,1.69036e+06
1.81818,1.84,1.72597e+06
1.83838,1.84,1.75433e+06
1.85859,1.84,1.58174e+06
1.87879,1.84,1.5903e+06
1.89899,1.84,1.60052e+06
1.91919,1.84,1.6102e+06
1.93939,1.84,1.61788e+06
1.9596,1.84,1.62287e+06
1.9798,1.84,1.62518e+06
2,1.84,1.62558e+06
0,1.86,1.754e+06
0.020202,1.86,1.81333e+06
0.040404,1.86,1.86812e+06
0.0606061,1.86,1.91788e+06
0.0808081,1.86,1.96231e+06
0.10101,1.86,2.00129e+06
0.121212,1.86,2.03486e+06
0.141414,1.86,1.72316e+06
0.161616,1.86,1.69413e+06
0.181818,1.86,1.66158e+06
0.20202,1.86,1.62612e+06
0.222222,1.86,1.58838e+06
0.242424,1.86,1.54898e+06
0.262626,1.86,1.50861e+06
0.282828,1.86,1.3724e+06
0.30303,1.86,1.19863e+06
0.323232,1.86,1.0717e+06
0.343434,1.86,994939
0.363636,1.86,970702
0.383838,1.86,1.00036e+06
0.40404,1.86,1.08433e+06
0.424242,1.86,1.22204e+06
0.444444,1.86,1.41195e+06
0.464646,1.86,1.65156e+06
0.484848,1.86,1.87915e+06
0.505051,1.86,2.18219e+06
0.525253,1.86,2.53983e+06
0.545455,1.86,2.93853e+06
0.565657,1.86,3.35048e+06
0.585859,1.86,3.4881e+06
0.606061,1.86,4.24638e+06
0.626263,1.86,5.16186e+06
0.646465,1.86,6.19232e+06
0.666667,1.86,7.30615e+06
0.686869,1.86,9.82948e+06
0.707071,1.86,1.04851e+07
0.727273,1.86,1.11292e+07
0.747475,1.86,1.1763e+07
0.767677,1.86,1.23879e+07
0.787879,1.86,1.30058e+07
0.808081,1.86,1.44155e+07
0.828283,1.86,1.50614e+07
0.848485,1.86,1.59909e+07
0.868687,1.86,1.63392e+07
0.888889,1.86,1.6149e+07
0.909091,1.86,1.6397e+07
0.929293,1.86,1.66251e+07
0.949495,1.86,1.68299e+07
0.969697,1.86,1.70089e+07
0.989899,1.86,1.71604e+07
1.0101,1.86,1.72831e+07
1.0303,1.86,1.73766e+07
1.05051,1.86,1.74413e+07
1.07071,1.86,1.7478e+07
1.09091,1.86,2.22066e+07
1.11111,1.86,1.54846e+07
1.13131,1.86,1.49214e+07
1.15152,1.86,1.43286e+07
1.17172,1.86,1.3707e+07
1.19192,1.86,1.30577e+07
1.21212,1.86,1.23823e+07
1.23232,1.86,1.06999e+07
1.25253,1.86,9.95617e+06
1.27273,1.86,8.97803e+06
1.29293,1.86,8.032e+06
1.31313,1.86,7.12358e+06
1.33333,1.86,6.26324e+06
1.35354,1.86,5.46636e+06
1.37374,1.86,4.23964e+06
1.39394,1.86,4.63078e+06
1.41414,1.86,3.98178e+06
1.43434,1.86,3.34483e+06
1.45455,1.86,2.73109e+06
1.47475,1.86,2.16228e+06
1.49495,1.86,1.6707e+06
1.51515,1.86,1.29921e+06
1.53535,1.86,1.10124e+06
1.55556,1.86,1.1408e+06
1.57576,1.86,910866
1.59596,1.86,971864
1.61616,1.86,1.04561e+06
1.63636,1.86,1.12371e+06
1.65657,1.86,1.19818e+06
1.67677,1.86,1.26143e+06
1.69697,1.86,1.30628e+06
1.71717,1.86,1.55093e+06
1.73737,1.86,1.61174e+06
1.75758,1.86,1.66529e+06
1.77778,1.86,1.71145e+06
1.79798,1.86,1.75009e+06
1.81818,1.86,1.78109e+06
1.83838,1.86,1.80435e+06
1.85859,1.86,1.81973e+06
1.87879,1.86,1.64856e+06
1.89899,1.86,1.65043e+06
1.91919,1.86,1.65223e+06
1.93939,1.86,1.65246e+06
1.9596,1.86,1.65034e+06
1.9798,1.86,1.64586e+06
2,1.86,1.63971e+06
0,1.88,1.84395e+06
0.020202,1.88,1.90522e+06
0.040404,1.88,1.96094e+06
0.0606061,1.88,2.01038e+06
0.0808081,1.88,2.05298e+06
0.10101,1.88,2.08836e+06
0.121212,1.88,1.74516e+06
0.141414,1.88,1.72257e+06
0.161616,1.88,1.69524e+06
0.181818,1.88,1.66367e+06
0.20202,1.88,1.6284e+06
0.222222,1.88,1.58995e+06
0.242424,1.88,1.54889e+06
0.262626,1.88,1.50581e+06
0.282828,1.88,1.46131e+06
0.30303,1.88,1.1891e+06
0.323232,1.88,1.0286e+06
0.343434,1.88,923997
0.363636,1.88,877438
0.383838,1.88,890117
0.40404,1.88,962253
0.424242,1.88,1.09309e+06
0.444444,1.88,1.2809e+06
0.464646,1.88,1.47634e+06
0.484848,1.88,1.74561e+06
0.505051,1.88,2.07144e+06
0.525253,1.88,2.44921e+06
0.545455,1.88,2.86007e+06
0.565657,1.88,3.2709e+06
0.585859,1.88,3.3946e+06
0.606061,1.88,4.24944e+06
0.626263,1.88,5.23643e+06
0.646465,1.88,6.31864e+06
0.666667,1.88,7.46973e+06
0.686869,1.88,1.06879e+07
0.707071,1.88,1.13622e+07
0.727273,1.88,1.20297e+07
0.747475,1.88,1.26924e+07
0.767677,1.88,1.17598e+07
0.787879,1.88,1.28286e+07
0.808081,1.88,1.41461e+07
0.828283,1.88,1.56535e+07
0.848485,1.88,1.66826e+07
0.868687,1.88,1.74282e+07
0.888889,1.88,1.72963e+07
0.909091,1.88,1.81559e+07
0.929293,1.88,1.8477e+07
0.949495,1.88,1.87548e+07
0.969697,1.88,1.89871e+07
0.989899,1.88,1.91724e+07
1.0101,1.88,1.93101e+07
1.0303,1.88,1.93999e+07
1.05051,1.88,1.94425e+07
1.07071,1.88,1.94328e+07
1.09091,1.88,1.9923e+07
1.11111,1.88,1.75924e+07
1.13131,1.88,1.7003e+07
1.15152,1.88,1.63822e+07
1.17172,1.88,1.573e+07
1.19192,1.88,1.50469e+07
1.21212,1.88,1.3102e+07
1.23232,1.88,1.18053e+07
1.25253,1.88,1.06242e+07
1.27273,1.88,9.56275e+06
1.29293,1.88,8.52453e+06
1.31313,1.88,7.50839e+06
1.33333,1.88,6.51813e+06
1.35354,1.88,5.06028e+06
1.37374,1.88,3.97478e+06
1.39394,1.88,4.24644e+06
1.41414,1.88,3.78423e+06
1.43434,1.88,3.13196e+06
1.45455,1.88,2.50998e+06
1.47475,1.88,1.93955e+06
1.49495,1.88,1.45249e+06
1.51515,1.88,1.09119e+06
1.53535,1.88,908621
1.55556,1.88,968315
1.57576,1.88,861356
1.59596,1.88,952243
1.61616,1.88,1.05054e+06
1.63636,1.88,1.14718e+06
1.65657,1.88,1.23352e+06
1.67677,1.88,1.30127e+06
1.69697,1.88,1.55873e+06
1.71717,1.88,1.62435e+06
1.73737,1.88,1.68233e+06
1.75758,1.88,1.73255e+06
1.77778,1.88,1.77492e+06
1.79798,1.88,1.80931e+06
1.81818,1.88,1.83563e+06
1.83838,1.88,1.85378e+06
1.85859,1.88,1.86367e+06
1.87879,1.88,1.86521e+06
1.89899,1.88,1.72039e+06
1.91919,1.88,1.71574e+06
1.93939,1.88,1.70992e+06
1.9596,1.88,1.70209e+06
1.9798,1.88,1.69218e+06
2,1.88,1.68085e+06
0,1.9,1.94803e+06
0.020202,1.9,2.00849e+06
0.040404,1.9,2.06222e+06
0.0606061,1.9,2.10824e+06
0.0808081,1.9,2.14574e+06
0.10101,1.9,1.7599e+06
0.121212,1.9,1.74517e+06
0.141414,1.9,1.72476e+06
0.161616,1.9,1.69905e+06
0.181818,1.9,1.66846e+06
0.20202,1.9,1.63346e+06
0.222222,1.9,1.59448e+06
0.242424,1.9,1.55203e+06
0.262626,1.9,1.50659e+06
0.282828,1.9,1.4587e+06
0.30303,1.9,1.20454e+06
0.323232,1.9,1.00335e+06
0.343434,1.9,864500
0.363636,1.9,789961
0.383838,1.9,780737
0.40404,1.9,836856
0.424242,1.9,957377
0.444444,1.9,1.10109e+06
0.464646,1.9,1.3277e+06
0.484848,1.9,1.61003e+06
0.505051,1.9,1.95242e+06
0.525253,1.9,2.34494e+06
0.545455,1.9,2.76344e+06
0.565657,1.9,3.1695e+06
0.585859,1.9,3.3338e+06
0.606061,1.9,4.26954e+06
0.626263,1.9,5.31406e+06
0.646465,1.9,6.4357e+06
0.666667,1.9,7.6134e+06
0.686869,1.9,8.8367e+06
0.707071,1.9,8.18923e+06
0.727273,1.9,9.36043e+06
0.747475,1.9,1.08139e+07
0.767677,1.9,1.24838e+07
0.787879,1.9,1.43137e+07
0.808081,1.9,1.62559e+07
0.828283,1.9,1.82723e+07
0.848485,1.9,1.87883e+07
0.868687,1.9,1.99827e+07
0.888889,1.9,2.07495e+07
0.909091,1.9,2.16618e+07
0.929293,1.9,2.20484e+07
0.949495,1.9,2.23789e+07
0.969697,1.9,2.26513e+07
0.989899,1.9,2.28645e+07
1.0101,1.9,2.30182e+07
1.0303,1.9,2.31126e+07
1.05051,1.9,2.2022e+07
1.07071,1.9,2.16932e+07
1.09091,1.9,2.11887e+07
1.11111,1.9,2.10708e+07
1.13131,1.9,1.92605e+07
1.15152,1.9,1.86103e+07
1.17172,1.9,1.79284e+07
1.19192,1.9,1.60122e+07
1.21212,1.9,1.45788e+07
1.23232,1.9,1.31526e+07
1.25253,1.9,1.17331e+07
1.27273,1.9,1.03156e+07
1.29293,1.9,9.21788e+06
1.31313,1.9,8.13645e+06
1.33333,1.9,6.25177e+06
1.35354,1.9,4.8766e+06
1.37374,1.9,3.71465e+06
1.39394,1.9,3.97663e+06
1.41414,1.9,3.35079e+06
1.43434,1.9,2.61229e+06
1.45455,1.9,2.28923e+06
1.47475,1.9,1.72882e+06
1.49495,1.9,1.25452e+06
1.51515,1.9,908246
1.53535,1.9,742500
1.55556,1.9,820344
1.57576,1.9,845381
1.59596,1.9,963569
1.61616,1.9,1.08259e+06
1.63636,1.9,1.19272e+06
1.65657,1.9,1.28461e+06
1.67677,1.9,1.56488e+06
1.69697,1.9,1.63566e+06
1.71717,1.9,1.69848e+06
1.73737,1.9,1.75321e+06
1.75758,1.9,1.79978e+06
1.77778,1.9,1.8381e+06
1.79798,1.9,1.86806e+06
1.81818,1.9,1.88961e+06
1.83838,1.9,1.90265e+06
1.85859,1.9,1.90712e+06
1.87879,1.9,1.90294e+06
1.89899,1.9,1.89006e+06
1.91919,1.9,1.80148e+06
1.93939,1.9,1.79107e+06
1.9596,1.9,1.77899e+06
1.9798,1.9,1.76509e+06
2,1.9,1.74998e+06
0,1.92,2.06391e+06
0.020202,1.92,2.12057e+06
0.040404,1.92,2.16916e+06
0.0606061,1.92,2.20844e+06
0.0808081,1.92,1.76613e+06
0.10101,1.92,1.7603e+06
0.121212,1.92,1.74809e+06
0.141414,1.92,1.7298e+06
0.161616,1.92,1.70574e+06
0.181818,1.92,1.67627e+06
0.20202,1.92,1.64174e+06
0.222222,1.92,1.60253e+06
0.242424,1.92,1.55906e+06
0.262626,1.92,1.51174e+06
0.282828,1.92,1.46102e+06
0.30303,1.92,1.25118e+06
0.323232,1.92,1.00133e+06
0.343434,1.92,820995
0.363636,1.92,711977
0.383838,1.92,675085
0.40404,1.92,710160
0.424242,1.92,782302
0.444444,1.92,953808
0.464646,1.92,1.1774e+06
0.484848,1.92,1.46637e+06
0.505051,1.92,1.81974e+06
0.525253,1.92,2.22229e+06
0.545455,1.92,2.64457e+06
0.565657,1.92,3.04283e+06
0.585859,1.92,3.29288e+06
0.606061,1.92,4.29382e+06
0.626263,1.92,5.38183e+06
0.646465,1.92,6.53053e+06
0.666667,1.92,7.72413e+06
0.686869,1.92,9.05879e+06
0.707071,1.92,1.08614e+07
0.727273,1.92,1.09378e+07
0.747475,1.92,1.30513e+07
0.767677,1.92,1.52524e+07
0.787879,1.92,1.7505e+07
0.808081,1.92,1.97822e+07
0.828283,1.92,2.20662e+07
0.848485,1.92,2.21534e+07
0.868687,1.92,2.39044e+07
0.888889,1.92,2.52422e+07
0.909091,1.92,2.63015e+07
0.929293,1.92,2.67076e+07
0.949495,1.92,2.70721e+07
0.969697,1.92,2.73733e+07
0.989899,1.92,2.76102e+07
1.0101,1.92,2.77829e+07
1.0303,1.92,2.78921e+07
1.05051,1.92,2.70622e+07
1.07071,1.92,2.64465e+07
1.09091,1.92,2.51131e+07
1.11111,1.92,2.40631e+07
1.13131,1.92,2.32644e+07
1.15152,1.92,2.09224e+07
1.17172,1.92,1.92286e+07
1.19192,1.92,1.76951e+07
1.21212,1.92,1.61665e+07
1.23232,1.92,1.46406e+07
1.25253,1.92,1.31155e+07
