Distance[um],dz[um],Mag_Ex
0.808081,1.62,955227
0.828283,1.62,894117
0.848485,1.62,834003
0.868687,1.62,775168
0.888889,1.62,717969
0.909091,1.62,662835
0.929293,1.62,610264
0.949495,1.62,937928
0.969697,1.62,214526
0.989899,1.62,131373
1.0101,1.62,115408
1.0303,1.62,360330
1.05051,1.62,344638
1.07071,1.62,357650
1.09091,1.62,397509
1.11111,1.62,459053
1.13131,1.62,533807
1.15152,1.62,399531
1.17172,1.62,448285
1.19192,1.62,499036
1.21212,1.62,551363
1.23232,1.62,604925
1.25253,1.62,659460
1.27273,1.62,714785
1.29293,1.62,791902
1.31313,1.62,786424
1.33333,1.62,781436
1.35354,1.62,776960
1.37374,1.62,733343
1.39394,1.62,727697
1.41414,1.62,722627
1.43434,1.62,718137
1.45455,1.62,714229
1.47475,1.62,710906
1.49495,1.62,708168
1.51515,1.62,706016
1.53535,1.62,704448
1.55556,1.62,703463
1.57576,1.62,652894
1.59596,1.62,656238
1.61616,1.62,661276
1.63636,1.62,667994
1.65657,1.62,676366
1.67677,1.62,686252
1.69697,1.62,702896
1.71717,1.62,719613
1.73737,1.62,736405
1.75758,1.62,753270
1.77778,1.62,770208
1.79798,1.62,787220
1.81818,1.62,804306
1.83838,1.62,821464
1.85859,1.62,838696
1.87879,1.62,856001
1.89899,1.62,832100
1.91919,1.62,811668
1.93939,1.62,799801
1.9596,1.62,794452
1.9798,1.62,793670
2,1.62,795601
0,1.64,519125
0.020202,1.64,541478
0.040404,1.64,564806
0.0606061,1.64,588807
0.0808081,1.64,613224
0.10101,1.64,637847
0.121212,1.64,662512
0.141414,1.64,736476
0.161616,1.64,729032
0.181818,1.64,721497
0.20202,1.64,713885
0.222222,1.64,706228
0.242424,1.64,698568
0.262626,1.64,690965
0.282828,1.64,683494
0.30303,1.64,676243
0.323232,1.64,525556
0.343434,1.64,516687
0.363636,1.64,510926
0.383838,1.64,508309
0.40404,1.64,508842
0.424242,1.64,512501
0.444444,1.64,519230
0.464646,1.64,528942
0.484848,1.64,541520
0.505051,1.64,681563
0.525253,1.64,692561
0.545455,1.64,703622
0.565657,1.64,714800
0.585859,1.64,726168
0.606061,1.64,737826
0.626263,1.64,749896
0.646465,1.64,762523
0.666667,1.64,1.43039e+06
0.686869,1.64,1.37892e+06
0.707071,1.64,1.33603e+06
0.727273,1.64,1.30182e+06
0.747475,1.64,1.13874e+06
0.767677,1.64,1.07856e+06
0.787879,1.64,1.01894e+06
0.808081,1.64,959904
0.828283,1.64,901532
0.848485,1.64,843979
0.868687,1.64,787473
0.888889,1.64,732314
0.909091,1.64,678874
0.929293,1.64,627596
0.949495,1.64,897373
0.969697,1.64,791754
0.989899,1.64,139924
1.0101,1.64,134607
1.0303,1.64,179419
1.05051,1.64,261948
1.07071,1.64,369328
1.09091,1.64,488242
1.11111,1.64,480701
1.13131,1.64,558080
1.15152,1.64,462282
1.17172,1.64,512120
1.19192,1.64,563356
1.21212,1.64,615649
1.23232,1.64,668739
1.25253,1.64,722444
1.27273,1.64,776661
1.29293,1.64,818858
1.31313,1.64,813412
1.33333,1.64,776628
1.35354,1.64,769928
1.37374,1.64,763814
1.39394,1.64,758289
1.41414,1.64,753354
1.43434,1.64,749009
1.45455,1.64,745255
1.47475,1.64,742088
1.49495,1.64,739508
1.51515,1.64,737509
1.53535,1.64,736088
1.55556,1.64,647157
1.57576,1.64,648858
1.59596,1.64,652261
1.61616,1.64,657357
1.63636,1.64,664124
1.65657,1.64,672527
1.67677,1.64,682516
1.69697,1.64,710236
1.71717,1.64,727790
1.73737,1.64,745460
1.75758,1.64,763247
1.77778,1.64,781149
1.79798,1.64,799167
1.81818,1.64,817301
1.83838,1.64,835550
1.85859,1.64,853916
1.87879,1.64,826342
1.89899,1.64,805966
1.91919,1.64,793898
1.93939,1.64,788188
1.9596,1.64,786988
1.9798,1.64,788546
2,1.64,791206
0,1.66,566956
0.020202,1.66,589513
0.040404,1.66,612746
0.0606061,1.66,636396
0.0808081,1.66,660248
0.10101,1.66,684135
0.121212,1.66,707935
0.141414,1.66,731570
0.161616,1.66,793832
0.181818,1.66,784773
0.20202,1.66,775402
0.222222,1.66,765757
0.242424,1.66,755891
0.262626,1.66,745871
0.282828,1.66,735780
0.30303,1.66,561281
0.323232,1.66,550294
0.343434,1.66,542189
0.363636,1.66,537038
0.383838,1.66,534884
0.40404,1.66,535740
0.424242,1.66,539586
0.444444,1.66,546372
0.464646,1.66,556016
0.484848,1.66,568406
0.505051,1.66,583398
0.525253,1.66,689838
0.545455,1.66,701531
0.565657,1.66,713303
0.585859,1.66,725257
0.606061,1.66,737524
0.626263,1.66,750255
0.646465,1.66,1.47339e+06
0.666667,1.66,1.42561e+06
0.686869,1.66,1.38622e+06
0.707071,1.66,1.35531e+06
0.727273,1.66,1.33293e+06
0.747475,1.66,1.12692e+06
0.767677,1.66,1.06971e+06
0.787879,1.66,1.01312e+06
0.808081,1.66,957113
0.828283,1.66,901713
0.848485,1.66,847021
0.868687,1.66,793207
0.888889,1.66,740515
0.909091,1.66,689261
0.929293,1.66,639834
0.949495,1.66,858510
0.969697,1.66,743295
0.989899,1.66,146841
1.0101,1.66,151299
1.0303,1.66,201560
1.05051,1.66,285777
1.07071,1.66,391655
1.09091,1.66,506445
1.11111,1.66,616944
1.13131,1.66,683183
1.15152,1.66,571962
1.17172,1.66,625123
1.19192,1.66,679589
1.21212,1.66,735087
1.23232,1.66,791394
1.25253,1.66,848344
1.27273,1.66,905822
1.29293,1.66,963768
1.31313,1.66,808340
1.33333,1.66,801000
1.35354,1.66,794295
1.37374,1.66,788225
1.39394,1.66,782789
1.41414,1.66,777985
1.43434,1.66,773809
1.45455,1.66,770258
1.47475,1.66,767325
1.49495,1.66,765006
1.51515,1.66,763292
1.53535,1.66,762176
1.55556,1.66,638481
1.57576,1.66,640275
1.59596,1.66,643810
1.61616,1.66,649068
1.63636,1.66,656018
1.65657,1.66,664615
1.67677,1.66,674802
1.69697,1.66,686508
1.71717,1.66,732084
1.73737,1.66,750428
1.75758,1.66,768940
1.77778,1.66,787620
1.79798,1.66,806467
1.81818,1.66,825483
1.83838,1.66,844666
1.85859,1.66,814383
1.87879,1.66,794083
1.89899,1.66,781805
1.91919,1.66,775705
1.93939,1.66,774032
1.9596,1.66,775137
1.9798,1.66,777465
2,1.66,779561
0,1.68,609232
0.020202,1.68,631724
0.040404,1.68,654639
0.0606061,1.68,677758
0.0808081,1.68,700910
0.10101,1.68,723969
0.121212,1.68,746856
0.141414,1.68,769537
0.161616,1.68,792023
0.181818,1.68,844276
0.20202,1.68,833441
0.222222,1.68,822048
0.242424,1.68,810157
0.262626,1.68,797844
0.282828,1.68,596745
0.30303,1.68,583579
0.323232,1.68,573057
0.343434,1.68,565288
0.363636,1.68,560352
0.383838,1.68,558297
0.40404,1.68,559140
0.424242,1.68,562868
0.444444,1.68,569434
0.464646,1.68,578763
0.484848,1.68,590749
0.505051,1.68,605252
0.525253,1.68,622104
0.545455,1.68,688205
0.565657,1.68,700631
0.585859,1.68,713260
0.606061,1.68,726252
0.626263,1.68,739789
0.646465,1.68,1.46365e+06
0.666667,1.68,1.42693e+06
0.686869,1.68,1.39857e+06
0.707071,1.68,1.3786e+06
0.727273,1.68,1.36701e+06
0.747475,1.68,1.36373e+06
0.767677,1.68,1.05263e+06
0.787879,1.68,999115
0.808081,1.68,946247
0.828283,1.68,893995
0.848485,1.68,842402
0.868687,1.68,791583
0.888889,1.68,741726
0.909091,1.68,693090
0.929293,1.68,971079
0.949495,1.68,821738
0.969697,1.68,697852
0.989899,1.68,617685
1.0101,1.68,164797
1.0303,1.68,219889
1.05051,1.68,305380
1.07071,1.68,409543
1.09091,1.68,520196
1.11111,1.68,624707
1.13131,1.68,773818
1.15152,1.68,605645
1.17172,1.68,655783
1.19192,1.68,707382
1.21212,1.68,760158
1.23232,1.68,813877
1.25253,1.68,868361
1.27273,1.68,923483
1.29293,1.68,1.50703e+06
1.31313,1.68,1.13098e+06
1.33333,1.68,1.0972e+06
1.35354,1.68,812924
1.37374,1.68,806733
1.39394,1.68,801249
1.41414,1.68,796465
1.43434,1.68,792375
1.45455,1.68,788971
1.47475,1.68,786243
1.49495,1.68,784183
1.51515,1.68,782779
1.53535,1.68,782019
1.55556,1.68,625082
1.57576,1.68,626954
1.59596,1.68,630636
1.61616,1.68,636102
1.63636,1.68,643310
1.65657,1.68,652207
1.67677,1.68,662727
1.69697,1.68,674791
1.71717,1.68,688305
1.73737,1.68,751547
1.75758,1.68,770583
1.77778,1.68,789847
1.79798,1.68,809341
1.81818,1.68,829064
1.83838,1.68,849016
1.85859,1.68,776196
1.87879,1.68,763707
1.89899,1.68,757188
1.91919,1.68,754992
1.93939,1.68,755569
1.9596,1.68,757467
1.9798,1.68,759329
2,1.68,759899
0,1.7,645619
0.020202,1.7,667821
0.040404,1.7,690234
0.0606061,1.7,712684
0.0808081,1.7,735042
0.10101,1.7,757224
0.121212,1.7,779194
0.141414,1.7,800959
0.161616,1.7,822573
0.181818,1.7,844136
0.20202,1.7,887963
0.222222,1.7,875048
0.242424,1.7,861301
0.262626,1.7,846807
0.282828,1.7,616759
0.30303,1.7,603794
0.323232,1.7,593369
0.343434,1.7,585600
0.363636,1.7,580571
0.383838,1.7,578336
0.40404,1.7,578918
0.424242,1.7,582308
0.444444,1.7,588467
0.464646,1.7,597323
0.484848,1.7,608776
0.505051,1.7,622691
0.525253,1.7,638907
0.545455,1.7,663666
0.565657,1.7,676796
0.585859,1.7,690179
0.606061,1.7,704003
0.626263,1.7,1.49225e+06
0.646465,1.7,1.45736e+06
0.666667,1.7,1.43073e+06
0.686869,1.7,1.4124e+06
0.707071,1.7,1.40238e+06
0.727273,1.7,1.40059e+06
0.747475,1.7,1.40692e+06
0.767677,1.7,1.42118e+06
0.787879,1.7,976505
0.808081,1.7,926826
0.828283,1.7,877835
0.848485,1.7,829518
0.868687,1.7,781937
0.888889,1.7,735221
0.909091,1.7,689575
0.929293,1.7,941236
0.949495,1.7,787509
0.969697,1.7,655824
0.989899,1.7,563546
1.0101,1.7,174489
1.0303,1.7,233845
1.05051,1.7,320247
1.07071,1.7,422533
1.09091,1.7,529091
1.11111,1.7,627856
1.13131,1.7,873050
1.15152,1.7,906395
1.17172,1.7,676673
1.19192,1.7,725704
1.21212,1.7,776033
1.23232,1.7,827416
1.25253,1.7,879663
1.27273,1.7,932634
1.29293,1.7,1.48286e+06
1.31313,1.7,1.15328e+06
1.33333,1.7,1.11768e+06
1.35354,1.7,1.08384e+06
1.37374,1.7,1.0519e+06
1.39394,1.7,1.02202e+06
1.41414,1.7,809144
1.43434,1.7,804950
1.45455,1.7,801530
1.47475,1.7,798871
1.49495,1.7,796962
1.51515,1.7,795786
1.53535,1.7,795328
1.55556,1.7,606960
1.57576,1.7,608838
1.59596,1.7,612626
1.61616,1.7,618286
1.63636,1.7,625770
1.65657,1.7,635015
1.67677,1.7,645946
1.69697,1.7,658474
1.71717,1.7,672498
1.73737,1.7,749141
1.75758,1.7,768491
1.77778,1.7,788141
1.79798,1.7,808091
1.81818,1.7,828341
1.83838,1.7,752518
1.85859,1.7,739819
1.87879,1.7,732859
1.89899,1.7,730094
1.91919,1.7,730072
1.93939,1.7,731444
1.9596,1.7,732954
1.9798,1.7,733446
2,1.7,731861
0,1.72,675845
0.020202,1.72,697570
0.040404,1.72,719341
0.0606061,1.72,741026
0.0808081,1.72,762537
0.10101,1.72,783834
0.121212,1.72,804922
0.141414,1.72,825851
0.161616,1.72,846718
0.181818,1.72,867664
0.20202,1.72,888878
0.222222,1.72,925148
0.242424,1.72,909702
0.262626,1.72,650175
0.282828,1.72,634786
0.30303,1.72,621712
0.323232,1.72,611105
0.343434,1.72,603086
0.363636,1.72,597745
0.383838,1.72,595141
0.40404,1.72,595302
0.424242,1.72,598224
0.444444,1.72,603875
0.464646,1.72,612187
0.484848,1.72,623066
0.505051,1.72,636383
0.525253,1.72,651980
0.545455,1.72,669669
0.565657,1.72,641833
0.585859,1.72,656037
0.606061,1.72,1.51119e+06
0.626263,1.72,1.47722e+06
0.646465,1.72,1.45146e+06
0.666667,1.72,1.43397e+06
0.686869,1.72,1.42475e+06
0.707071,1.72,1.42374e+06
0.727273,1.72,1.43082e+06
0.747475,1.72,1.44582e+06
0.767677,1.72,1.46849e+06
0.787879,1.72,944990
0.808081,1.72,898488
0.828283,1.72,852810
0.848485,1.72,807889
0.868687,1.72,763726
0.888889,1.72,720399
0.909091,1.72,1.08222e+06
0.929293,1.72,913311
0.949495,1.72,756330
0.969697,1.72,617664
0.989899,1.72,513778
1.0101,1.72,471220
1.0303,1.72,242945
1.05051,1.72,329946
1.07071,1.72,430245
1.09091,1.72,532801
1.11111,1.72,626116
1.13131,1.72,974844
1.15152,1.72,1.00809e+06
1.17172,1.72,686886
1.19192,1.72,733615
1.21212,1.72,781742
1.23232,1.72,831011
1.25253,1.72,881218
1.27273,1.72,932214
1.29293,1.72,1.46634e+06
1.31313,1.72,1.45805e+06
1.33333,1.72,1.13123e+06
1.35354,1.72,1.09599e+06
1.37374,1.72,1.06235e+06
1.39394,1.72,1.03047e+06
1.41414,1.72,1.00049e+06
1.43434,1.72,972580
1.45455,1.72,808473
1.47475,1.72,805642
1.49495,1.72,803667
1.51515,1.72,802532
1.53535,1.72,802215
1.55556,1.72,584253
1.57576,1.72,586006
1.59596,1.72,589798
1.61616,1.72,595583
1.63636,1.72,603302
1.65657,1.72,612885
1.67677,1.72,624246
1.69697,1.72,637289
1.71717,1.72,651903
1.73737,1.72,667963
1.75758,1.72,763066
1.77778,1.72,782895
1.79798,1.72,803104
1.81818,1.72,723298
1.83838,1.72,710393
1.85859,1.72,702974
1.87879,1.72,699596
1.89899,1.72,698910
1.91919,1.72,699665
1.93939,1.72,700708
1.9596,1.72,700984
1.9798,1.72,699534
2,1.72,695499
0,1.74,699695
0.020202,1.74,720799
0.040404,1.74,741828
0.0606061,1.74,762692
0.0808081,1.74,783346
0.10101,1.74,803792
0.121212,1.74,824076
0.141414,1.74,844291
0.161616,1.74,864577
0.181818,1.74,885117
0.20202,1.74,906142
0.222222,1.74,927928
0.242424,1.74,956185
0.262626,1.74,666548
0.282828,1.74,650878
0.30303,1.74,637473
0.323232,1.74,626492
0.343434,1.74,618062
0.363636,1.74,612276
0.383838,1.74,609201
0.40404,1.74,608869
0.424242,1.74,611281
0.444444,1.74,616411
0.464646,1.74,624197
0.484848,1.74,634549
0.505051,1.74,647344
0.525253,1.74,662431
0.545455,1.74,679624
0.565657,1.74,698708
0.585859,1.74,610881
0.606061,1.74,1.48676e+06
0.626263,1.74,1.46097e+06
0.646465,1.74,1.44346e+06
0.666667,1.74,1.43423e+06
0.686869,1.74,1.43323e+06
0.707071,1.74,1.44036e+06
0.727273,1.74,1.45542e+06
0.747475,1.74,1.47821e+06
0.767677,1.74,1.50842e+06
0.787879,1.74,1.54571e+06
0.808081,1.74,860995
0.828283,1.74,818624
0.848485,1.74,777154
0.868687,1.74,736533
0.888889,1.74,696779
0.909091,1.74,1.05586e+06
0.929293,1.74,887914
0.949495,1.74,728756
0.969697,1.74,583872
0.989899,1.74,468830
1.0101,1.74,409278
1.0303,1.74,246779
1.05051,1.74,334119
1.07071,1.74,432376
1.09091,1.74,531073
1.11111,1.74,1.04558e+06
1.13131,1.74,1.07438e+06
1.15152,1.74,1.1064e+06
1.17172,1.74,1.14143e+06
1.19192,1.74,730347
1.21212,1.74,776485
1.23232,1.74,823829
1.25253,1.74,872165
1.27273,1.74,1.47098e+06
1.29293,1.74,1.45451e+06
1.31313,1.74,1.44013e+06
1.33333,1.74,1.13609e+06
1.35354,1.74,1.1001e+06
1.37374,1.74,1.06545e+06
1.39394,1.74,1.03228e+06
1.41414,1.74,1.00072e+06
1.43434,1.74,970941
1.45455,1.74,943085
1.47475,1.74,917321
1.49495,1.74,893820
1.51515,1.74,803638
1.53535,1.74,803196
1.55556,1.74,557231
1.57576,1.74,558671
1.59596,1.74,562309
1.61616,1.74,568089
1.63636,1.74,575946
1.65657,1.74,585797
1.67677,1.74,597551
1.69697,1.74,611100
1.71717,1.74,626324
1.73737,1.74,643093
1.75758,1.74,661258
1.77778,1.74,774587
1.79798,1.74,688816
1.81818,1.74,675715
1.83838,1.74,667823
1.85859,1.74,663793
1.87879,1.74,662379
1.89899,1.74,662431
1.91919,1.74,662897
1.93939,1.74,662822
1.9596,1.74,661349
1.9798,1.74,657719
2,1.74,651269
0,1.76,717012
0.020202,1.76,737393
0.040404,1.76,757623
0.0606061,1.76,777652
0.0808081,1.76,797479
0.10101,1.76,817148
0.121212,1.76,836747
0.141414,1.76,856413
0.161616,1.76,876325
0.181818,1.76,896711
0.20202,1.76,917844
0.222222,1.76,940041
0.242424,1.76,676068
0.262626,1.76,644903
0.282828,1.76,631796
0.30303,1.76,621054
0.323232,1.76,612805
0.343434,1.76,607142
0.363636,1.76,604136
0.383838,1.76,603824
0.40404,1.76,606216
0.424242,1.76,611295
0.444444,1.76,619014
0.464646,1.76,629296
0.484848,1.76,642038
0.505051,1.76,657106
0.525253,1.76,674338
0.545455,1.76,693545
0.565657,1.76,707501
0.585859,1.76,1.48677e+06
0.606061,1.76,1.45999e+06
0.626263,1.76,1.44155e+06
0.646465,1.76,1.43146e+06
0.666667,1.76,1.42967e+06
0.686869,1.76,1.43607e+06
0.707071,1.76,1.4505e+06
0.727273,1.76,1.47274e+06
0.747475,1.76,1.50248e+06
0.767677,1.76,1.5394e+06
0.787879,1.76,1.5831e+06
0.808081,1.76,1.6331e+06
0.828283,1.76,775099
0.848485,1.76,737077
0.868687,1.76,700057
0.888889,1.76,664002
0.909091,1.76,1.03135e+06
0.929293,1.76,865706
0.949495,1.76,705396
0.969697,1.76,555006
0.989899,1.76,429205
1.0101,1.76,352743
1.0303,1.76,360453
1.05051,1.76,332487
1.07071,1.76,428694
1.09091,1.76,523730
1.11111,1.76,1.14124e+06
1.13131,1.76,1.16804e+06
1.15152,1.76,1.1979e+06
1.17172,1.76,1.23061e+06
1.19192,1.76,715295
1.21212,1.76,759628
1.23232,1.76,805208
1.25253,1.76,851808
1.27273,1.76,1.466e+06
1.29293,1.76,1.4447e+06
1.31313,1.76,1.42516e+06
1.33333,1.76,1.40748e+06
1.35354,1.76,1.09463e+06
1.37374,1.76,1.05954e+06
1.39394,1.76,1.02568e+06
1.41414,1.76,993197
1.43434,1.76,962220
1.45455,1.76,932898
1.47475,1.76,905382
1.49495,1.76,879834
1.51515,1.76,856421
1.53535,1.76,796754
1.55556,1.76,524185
1.57576,1.76,525344
1.59596,1.76,528851
1.61616,1.76,534636
1.63636,1.76,542617
1.65657,1.76,552698
1.67677,1.76,564775
1.69697,1.76,578727
1.71717,1.76,594425
1.73737,1.76,611725
1.75758,1.76,630471
1.77778,1.76,619343
1.79798,1.76,636106
1.81818,1.76,627729
1.83838,1.76,623013
1.85859,1.76,620813
1.87879,1.76,620079
1.89899,1.76,619861
1.91919,1.76,619305
1.93939,1.76,617654
1.9596,1.76,614251
1.9798,1.76,608533
2,1.76,600038
0,1.78,727700
0.020202,1.78,747298
0.040404,1.78,766711
0.0606061,1.78,785933
0.0808081,1.78,805005
0.10101,1.78,824013
0.121212,1.78,843088
0.141414,1.78,862408
0.161616,1.78,882197
0.181818,1.78,902722
0.20202,1.78,924300
0.222222,1.78,654562
0.242424,1.78,633903
0.262626,1.78,602164
0.282828,1.78,588988
0.30303,1.78,578179
0.323232,1.78,569857
0.343434,1.78,564113
0.363636,1.78,561009
0.383838,1.78,560579
0.40404,1.78,562829
0.424242,1.78,567734
0.444444,1.78,575243
0.464646,1.78,585273
0.484848,1.78,597717
0.505051,1.78,612435
0.525253,1.78,629260
0.545455,1.78,647997
0.565657,1.78,1.20129e+06
0.585859,1.78,1.56282e+06
0.606061,1.78,1.23691e+06
0.626263,1.78,1.29146e+06
0.646465,1.78,1.34599e+06
0.666667,1.78,1.41905e+06
0.686869,1.78,1.43209e+06
0.707071,1.78,1.45306e+06
0.727273,1.78,1.48168e+06
0.747475,1.78,1.51762e+06
0.767677,1.78,1.56048e+06
0.787879,1.78,1.60981e+06
0.808081,1.78,1.66508e+06
0.828283,1.78,722180
0.848485,1.78,687543
0.868687,1.78,654125
0.888889,1.78,1.17947e+06
0.909091,1.78,1.00946e+06
0.929293,1.78,847401
0.949495,1.78,686909
0.969697,1.78,531670
0.989899,1.78,395454
1.0101,1.78,302114
1.0303,1.78,285582
1.05051,1.78,324843
1.07071,1.78,419048
1.09091,1.78,510671
1.11111,1.78,1.22947e+06
1.13131,1.78,1.25346e+06
1.15152,1.78,1.28037e+06
1.17172,1.78,1.31003e+06
1.19192,1.78,1.34226e+06
1.21212,1.78,730707
1.23232,1.78,774652
1.25253,1.78,819623
1.27273,1.78,1.45982e+06
1.29293,1.78,1.43452e+06
1.31313,1.78,1.4107e+06
1.33333,1.78,1.38844e+06
1.35354,1.78,1.07838e+06
1.37374,1.78,1.04329e+06
1.39394,1.78,1.00925e+06
1.41414,1.78,976359
1.43434,1.78,944756
1.45455,1.78,914570
1.47475,1.78,885944
1.49495,1.78,955234
1.51515,1.78,862198
1.53535,1.78,780202
1.55556,1.78,473466
1.57576,1.78,474226
1.59596,1.78,477488
1.61616,1.78,483156
1.63636,1.78,491124
1.65657,1.78,501272
1.67677,1.78,513470
1.69697,1.78,527574
1.71717,1.78,543428
1.73737,1.78,560865
1.75758,1.78,557612
1.77778,1.78,549260
1.79798,1.78,583051
1.81818,1.78,577619
1.83838,1.78,574578
1.85859,1.78,572981
1.87879,1.78,571976
1.89899,1.78,570811
1.91919,1.78,568832
1.93939,1.78,565481
1.9596,1.78,560297
1.9798,1.78,552918
2,1.78,543079
0,1.8,731720
0.020202,1.8,750515
0.040404,1.8,769136
0.0606061,1.8,787621
0.0808081,1.8,806052
0.10101,1.8,824557
0.121212,1.8,843310
0.141414,1.8,862531
0.161616,1.8,882486
0.181818,1.8,903486
0.20202,1.8,631498
0.222222,1.8,610425
0.242424,1.8,592740
0.262626,1.8,562569
0.282828,1.8,548681
0.30303,1.8,537247
0.323232,1.8,528383
0.343434,1.8,522173
0.363636,1.8,518675
0.383838,1.8,517918
0.40404,1.8,519902
0.424242,1.8,524596
0.444444,1.8,531945
0.464646,1.8,541862
0.484848,1.8,554232
0.505051,1.8,568911
0.525253,1.8,585726
0.545455,1.8,1.04344e+06
0.565657,1.8,1.10733e+06
0.585859,1.8,1.41681e+06
0.606061,1.8,1.46628e+06
0.626263,1.8,1.2208e+06
0.646465,1.8,1.27551e+06
0.666667,1.8,1.33044e+06
0.686869,1.8,1.38554e+06
0.707071,1.8,1.44075e+06
0.727273,1.8,1.48178e+06
0.747475,1.8,1.5232e+06
0.767677,1.8,1.57129e+06
0.787879,1.8,1.62553e+06
0.808081,1.8,1.68537e+06
0.828283,1.8,1.75016e+06
0.848485,1.8,628559
0.868687,1.8,598683
0.888889,1.8,1.15302e+06
0.909091,1.8,991007
0.929293,1.8,833766
0.949495,1.8,674008
0.969697,1.8,514524
0.989899,1.8,368183
1.0101,1.8,257941
1.0303,1.8,216831
1.05051,1.8,287971
1.07071,1.8,403359
1.09091,1.8,491870
1.11111,1.8,1.30894e+06
1.13131,1.8,1.32945e+06
1.15152,1.8,1.3528e+06
1.17172,1.8,1.37885e+06
1.19192,1.8,1.40745e+06
1.21212,1.8,689425
1.23232,1.8,731834
1.25253,1.8,1.4801e+06
1.27273,1.8,1.45044e+06
1.29293,1.8,1.42192e+06
1.31313,1.8,1.39461e+06
1.33333,1.8,1.36858e+06
1.35354,1.8,1.05045e+06
1.37374,1.8,1.01572e+06
1.39394,1.8,981858
1.41414,1.8,948985
1.43434,1.8,917208
1.45455,1.8,886652
1.47475,1.8,1.01723e+06
1.49495,1.8,922830
1.51515,1.8,836571
1.53535,1.8,759436
1.55556,1.8,414294
1.57576,1.8,413809
1.59596,1.8,416128
1.61616,1.8,421134
1.63636,1.8,428693
1.65657,1.8,438663
1.67677,1.8,450887
1.69697,1.8,465198
1.71717,1.8,481415
1.73737,1.8,499345
1.75758,1.8,482233
1.77778,1.8,476918
1.79798,1.8,473017
1.81818,1.8,524076
1.83838,1.8,521540
1.85859,1.8,519650
1.87879,1.8,517755
1.89899,1.8,515301
1.91919,1.8,511831
1.93939,1.8,506986
1.9596,1.8,500505
1.9798,1.8,492223
2,1.8,482074
0,1.82,729094
0.020202,1.82,747107
0.040404,1.82,765004
0.0606061,1.82,782861
0.0808081,1.82,800805
0.10101,1.82,819006
0.121212,1.82,837681
0.141414,1.82,857091
0.161616,1.82,877545
0.181818,1.82,606695
0.20202,1.82,585378
0.222222,1.82,567015
0.242424,1.82,550445
0.262626,1.82,534610
0.282828,1.82,509171
0.30303,1.82,496902
0.323232,1.82,487372
0.343434,1.82,480660
0.363636,1.82,476819
0.383838,1.82,475871
0.40404,1.82,477813
0.424242,1.82,482608
0.444444,1.82,490195
0.464646,1.82,500482
0.484848,1.82,513349
0.505051,1.82,528647
0.525253,1.82,894334
0.545455,1.82,952700
0.565657,1.82,1.01635e+06
0.585859,1.82,1.28821e+06
0.606061,1.82,1.35922e+06
0.626263,1.82,1.45595e+06
0.646465,1.82,1.24084e+06
0.666667,1.82,1.2941e+06
0.686869,1.82,1.34786e+06
0.707071,1.82,1.40204e+06
0.727273,1.82,1.45659e+06
0.747475,1.82,1.51146e+06
0.767677,1.82,1.56661e+06
0.787879,1.82,1.622e+06
0.808081,1.82,1.69428e+06
0.828283,1.82,1.76256e+06
0.848485,1.82,560255
0.868687,1.82,1.30147e+06
0.888889,1.82,1.12939e+06
0.909091,1.82,976866
0.929293,1.82,825618
0.949495,1.82,667458
0.969697,1.82,504277
0.989899,1.82,348049
1.0101,1.82,220829
1.0303,1.82,154751
1.05051,1.82,192035
1.07071,1.82,381627
1.09091,1.82,1.36591e+06
1.11111,1.82,1.37953e+06
1.13131,1.82,1.39607e+06
1.15152,1.82,1.41542e+06
1.17172,1.82,1.43747e+06
1.19192,1.82,1.4621e+06
1.21212,1.82,1.48916e+06
1.23232,1.82,676594
1.25253,1.82,1.46812e+06
1.27273,1.82,1.43618e+06
1.29293,1.82,1.40514e+06
1.31313,1.82,1.37506e+06
1.33333,1.82,1.34601e+06
1.35354,1.82,1.31804e+06
1.37374,1.82,976123
1.39394,1.82,942725
1.41414,1.82,910171
1.43434,1.82,1.16381e+06
1.45455,1.82,1.0652e+06
1.47475,1.82,972384
1.49495,1.82,885392
1.51515,1.82,804854
1.53535,1.82,731987
1.55556,1.82,354573
1.57576,1.82,351764
1.59596,1.82,352213
1.61616,1.82,355778
1.63636,1.82,362302
1.65657,1.82,371616
1.67677,1.82,383540
1.69697,1.82,397882
1.71717,1.82,414435
1.73737,1.82,410678
1.75758,1.82,406019
1.77778,1.82,402264
1.79798,1.82,399763
1.81818,1.82,398863
1.83838,1.82,463327
1.85859,1.82,460584
1.87879,1.82,457512
1.89899,1.82,453758
1.91919,1.82,449062
1.93939,1.82,443263
1.9596,1.82,436300
1.9798,1.82,428206
2,1.82,419113
0,1.84,719901
0.020202,1.84,737196
0.040404,1.84,754475
0.0606061,1.84,771858
0.0808081,1.84,789511
0.10101,1.84,807650
0.121212,1.84,826530
0.141414,1.84,846459
0.161616,1.84,580027
0.181818,1.84,558596
0.20202,1.84,539706
0.222222,1.84,522325
0.242424,1.84,505520
0.262626,1.84,488460
0.282828,1.84,469440
0.30303,1.84,456473
0.323232,1.84,446501
0.343434,1.84,439598
0.363636,1.84,435811
0.383838,1.84,435158
0.40404,1.84,437628
0.424242,1.84,443182
0.444444,1.84,451752
0.464646,1.84,463241
0.484848,1.84,477523
0.505051,1.84,749873
0.525253,1.84,804885
0.545455,1.84,863624
0.565657,1.84,926183
