Distance[um],dz[um],Mag_Ey
0.646465,1.58,1.24545e+06
0.666667,1.58,1.37026e+06
0.686869,1.58,2.09738e+06
0.707071,1.58,2.73458e+06
0.727273,1.58,2.81666e+06
0.747475,1.58,2.8998e+06
0.767677,1.58,1.96569e+06
0.787879,1.58,2.02279e+06
0.808081,1.58,2.07874e+06
0.828283,1.58,2.13316e+06
0.848485,1.58,2.18574e+06
0.868687,1.58,2.23623e+06
0.888889,1.58,2.28443e+06
0.909091,1.58,2.33021e+06
0.929293,1.58,2.37349e+06
0.949495,1.58,2.29784e+06
0.969697,1.58,2.13967e+06
0.989899,1.58,2.11161e+06
1.0101,1.58,2.32294e+06
1.0303,1.58,2.28345e+06
1.05051,1.58,2.24027e+06
1.07071,1.58,2.19346e+06
1.09091,1.58,2.14312e+06
1.11111,1.58,2.08935e+06
1.13131,1.58,2.0323e+06
1.15152,1.58,1.97211e+06
1.17172,1.58,1.74176e+06
1.19192,1.58,1.69609e+06
1.21212,1.58,1.653e+06
1.23232,1.58,1.61292e+06
1.25253,1.58,1.57638e+06
1.27273,1.58,1.54394e+06
1.29293,1.58,1.49072e+06
1.31313,1.58,1.40045e+06
1.33333,1.58,1.31495e+06
1.35354,1.58,1.23521e+06
1.37374,1.58,1.1621e+06
1.39394,1.58,1.09639e+06
1.41414,1.58,1.03871e+06
1.43434,1.58,945148
1.45455,1.58,913665
1.47475,1.58,893891
1.49495,1.58,885870
1.51515,1.58,889542
1.53535,1.58,904737
1.55556,1.58,931178
1.57576,1.58,931626
1.59596,1.58,926827
1.61616,1.58,921938
1.63636,1.58,916411
1.65657,1.58,917486
1.67677,1.58,846442
1.69697,1.58,781117
1.71717,1.58,719521
1.73737,1.58,660032
1.75758,1.58,601399
1.77778,1.58,542736
1.79798,1.58,483531
1.81818,1.58,423637
1.83838,1.58,363277
1.85859,1.58,303042
1.87879,1.58,243894
1.89899,1.58,187161
1.91919,1.58,134543
1.93939,1.58,163169
1.9596,1.58,109532
1.9798,1.58,55150.4
2,1.58,0
0,1.6,0
0.020202,1.6,77209.7
0.040404,1.6,154124
0.0606061,1.6,230767
0.0808081,1.6,307164
0.10101,1.6,380505
0.121212,1.6,442883
0.141414,1.6,503349
0.161616,1.6,561739
0.181818,1.6,617997
0.20202,1.6,672179
0.222222,1.6,724450
0.242424,1.6,775086
0.262626,1.6,824470
0.282828,1.6,873100
0.30303,1.6,921578
0.323232,1.6,970622
0.343434,1.6,962364
0.363636,1.6,943971
0.383838,1.6,923448
0.40404,1.6,901341
0.424242,1.6,878208
0.444444,1.6,854622
0.464646,1.6,831169
0.484848,1.6,948678
0.505051,1.6,895299
0.525253,1.6,868296
0.545455,1.6,868258
0.565657,1.6,894949
0.585859,1.6,947300
0.606061,1.6,1.02342e+06
0.626263,1.6,1.12058e+06
0.646465,1.6,1.23524e+06
0.666667,1.6,1.36301e+06
0.686869,1.6,2.02351e+06
0.707071,1.6,2.10059e+06
0.727273,1.6,2.62722e+06
0.747475,1.6,2.72195e+06
0.767677,1.6,2.81559e+06
0.787879,1.6,2.90739e+06
0.808081,1.6,2.99667e+06
0.828283,1.6,3.08287e+06
0.848485,1.6,3.16547e+06
0.868687,1.6,3.24409e+06
0.888889,1.6,3.31838e+06
0.909091,1.6,2.41198e+06
0.929293,1.6,2.46004e+06
0.949495,1.6,2.40988e+06
0.969697,1.6,2.47165e+06
0.989899,1.6,2.43503e+06
1.0101,1.6,2.39464e+06
1.0303,1.6,2.35047e+06
1.05051,1.6,2.30252e+06
1.07071,1.6,2.25082e+06
1.09091,1.6,2.19542e+06
1.11111,1.6,2.13638e+06
1.13131,1.6,2.0738e+06
1.15152,1.6,2.00779e+06
1.17172,1.6,1.80933e+06
1.19192,1.6,1.75493e+06
1.21212,1.6,1.70282e+06
1.23232,1.6,1.65345e+06
1.25253,1.6,1.60729e+06
1.27273,1.6,1.56491e+06
1.29293,1.6,1.53228e+06
1.31313,1.6,1.43557e+06
1.33333,1.6,1.34262e+06
1.35354,1.6,1.25459e+06
1.37374,1.6,1.17248e+06
1.39394,1.6,1.09722e+06
1.41414,1.6,1.01961e+06
1.43434,1.6,968824
1.45455,1.6,929685
1.47475,1.6,902529
1.49495,1.6,887587
1.51515,1.6,884985
1.53535,1.6,894739
1.55556,1.6,916759
1.57576,1.6,902888
1.59596,1.6,896218
1.61616,1.6,890046
1.63636,1.6,883844
1.65657,1.6,877067
1.67677,1.6,843072
1.69697,1.6,774323
1.71717,1.6,710671
1.73737,1.6,650258
1.75758,1.6,591593
1.77778,1.6,533556
1.79798,1.6,475395
1.81818,1.6,416727
1.83838,1.6,357537
1.85859,1.6,298180
1.87879,1.6,239379
1.89899,1.6,182226
1.91919,1.6,210760
1.93939,1.6,159103
1.9596,1.6,106776
1.9798,1.6,53750.9
2,1.6,0
0,1.62,0
0.020202,1.62,75311.5
0.040404,1.62,150372
0.0606061,1.62,225206
0.0808081,1.62,299839
0.10101,1.62,374296
0.121212,1.62,432208
0.141414,1.62,492328
0.161616,1.62,550331
0.181818,1.62,606232
0.20202,1.62,660154
0.222222,1.62,712332
0.242424,1.62,763111
0.262626,1.62,812944
0.282828,1.62,862396
0.30303,1.62,912140
0.323232,1.62,952132
0.343434,1.62,935406
0.363636,1.62,916478
0.383838,1.62,895880
0.40404,1.62,874159
0.424242,1.62,851877
0.444444,1.62,829608
0.464646,1.62,807942
0.484848,1.62,787480
0.505051,1.62,889060
0.525253,1.62,857399
0.545455,1.62,854495
0.565657,1.62,879938
0.585859,1.62,932491
0.606061,1.62,1.01009e+06
0.626263,1.62,1.10984e+06
0.646465,1.62,1.22801e+06
0.666667,1.62,1.89922e+06
0.686869,1.62,1.97063e+06
0.707071,1.62,2.0684e+06
0.727273,1.62,2.50848e+06
0.747475,1.62,2.61469e+06
0.767677,1.62,2.71862e+06
0.787879,1.62,2.81957e+06
0.808081,1.62,2.91693e+06
0.828283,1.62,3.01015e+06
0.848485,1.62,3.09879e+06
0.868687,1.62,3.18247e+06
0.888889,1.62,3.26093e+06
0.909091,1.62,3.33397e+06
0.929293,1.62,3.40148e+06
0.949495,1.62,3.5586e+06
0.969697,1.62,3.86706e+06
0.989899,1.62,3.87461e+06
1.0101,1.62,3.87489e+06
1.0303,1.62,2.43918e+06
1.05051,1.62,2.38697e+06
1.07071,1.62,2.33089e+06
1.09091,1.62,2.27097e+06
1.11111,1.62,2.20722e+06
1.13131,1.62,2.1397e+06
1.15152,1.62,1.95677e+06
1.17172,1.62,1.89262e+06
1.19192,1.62,1.83008e+06
1.21212,1.62,1.76951e+06
1.23232,1.62,1.7113e+06
1.25253,1.62,1.65592e+06
1.27273,1.62,1.60391e+06
1.29293,1.62,1.58747e+06
1.31313,1.62,1.48546e+06
1.33333,1.62,1.38601e+06
1.35354,1.62,1.29041e+06
1.37374,1.62,1.20652e+06
1.39394,1.62,1.12716e+06
1.41414,1.62,1.05802e+06
1.43434,1.62,999819
1.45455,1.62,953203
1.47475,1.62,918693
1.49495,1.62,896708
1.51515,1.62,887559
1.53535,1.62,891448
1.55556,1.62,908471
1.57576,1.62,881353
1.59596,1.62,872226
1.61616,1.62,864148
1.63636,1.62,856614
1.65657,1.62,849099
1.67677,1.62,845932
1.69697,1.62,772697
1.71717,1.62,706073
1.73737,1.62,643964
1.75758,1.62,584643
1.77778,1.62,526752
1.79798,1.62,469301
1.81818,1.62,411670
1.83838,1.62,353607
1.85859,1.62,295230
1.87879,1.62,237023
1.89899,1.62,255820
1.91919,1.62,205887
1.93939,1.62,155370
1.9596,1.62,104237
1.9798,1.62,52457.4
2,1.62,0
0,1.64,0
0.020202,1.64,73520.6
0.040404,1.64,146837
0.0606061,1.64,219976
0.0808081,1.64,292963
0.10101,1.64,365824
0.121212,1.64,438584
0.141414,1.64,484950
0.161616,1.64,542502
0.181818,1.64,598024
0.20202,1.64,651709
0.222222,1.64,703861
0.242424,1.64,754893
0.262626,1.64,805328
0.282828,1.64,855800
0.30303,1.64,907051
0.323232,1.64,929333
0.343434,1.64,911984
0.363636,1.64,892884
0.383838,1.64,872570
0.40404,1.64,851589
0.424242,1.64,830506
0.444444,1.64,809898
0.464646,1.64,790357
0.484848,1.64,772487
0.505051,1.64,883393
0.525253,1.64,846795
0.545455,1.64,840984
0.565657,1.64,865381
0.585859,1.64,918576
0.606061,1.64,998333
0.626263,1.64,1.10159e+06
0.646465,1.64,1.22444e+06
0.666667,1.64,1.84451e+06
0.686869,1.64,1.93866e+06
0.707071,1.64,2.05666e+06
0.727273,1.64,2.19277e+06
0.747475,1.64,2.57354e+06
0.767677,1.64,2.68756e+06
0.787879,1.64,2.79755e+06
0.808081,1.64,2.90296e+06
0.828283,1.64,3.00327e+06
0.848485,1.64,3.09809e+06
0.868687,1.64,3.1871e+06
0.888889,1.64,3.27006e+06
0.909091,1.64,3.34682e+06
0.929293,1.64,3.41733e+06
0.949495,1.64,3.53593e+06
0.969697,1.64,3.52789e+06
0.989899,1.64,3.82488e+06
1.0101,1.64,3.81714e+06
1.0303,1.64,3.80191e+06
1.05051,1.64,3.77927e+06
1.07071,1.64,3.74934e+06
1.09091,1.64,3.71222e+06
1.11111,1.64,2.29918e+06
1.13131,1.64,2.22754e+06
1.15152,1.64,2.06e+06
1.17172,1.64,1.989e+06
1.19192,1.64,1.91921e+06
1.21212,1.64,1.85098e+06
1.23232,1.64,1.78467e+06
1.25253,1.64,1.72073e+06
1.27273,1.64,1.65968e+06
1.29293,1.64,1.65454e+06
1.31313,1.64,1.54867e+06
1.33333,1.64,1.45911e+06
1.35354,1.64,1.35773e+06
1.37374,1.64,1.26379e+06
1.39394,1.64,1.17844e+06
1.41414,1.64,1.10272e+06
1.43434,1.64,1.03754e+06
1.45455,1.64,983731
1.47475,1.64,942002
1.49495,1.64,912957
1.51515,1.64,897091
1.53535,1.64,894796
1.55556,1.64,881579
1.57576,1.64,867451
1.59596,1.64,855356
1.61616,1.64,844828
1.63636,1.64,835380
1.65657,1.64,826509
1.67677,1.64,817689
1.69697,1.64,776846
1.71717,1.64,706260
1.73737,1.64,641610
1.75758,1.64,580933
1.77778,1.64,522634
1.79798,1.64,465485
1.81818,1.64,408628
1.83838,1.64,351575
1.85859,1.64,294205
1.87879,1.64,298954
1.89899,1.64,250458
1.91919,1.64,201478
1.93939,1.64,151977
1.9596,1.64,101921
1.9798,1.64,51272.6
2,1.64,0
0,1.66,0
0.020202,1.66,71842.7
0.040404,1.66,143533
0.0606061,1.66,215097
0.0808081,1.66,286561
0.10101,1.66,357952
0.121212,1.66,429297
0.141414,1.66,500621
0.161616,1.66,538379
0.181818,1.66,593507
0.20202,1.66,646984
0.222222,1.66,699182
0.242424,1.66,750583
0.262626,1.66,801779
0.282828,1.66,853474
0.30303,1.66,925891
0.323232,1.66,910096
0.343434,1.66,892473
0.363636,1.66,873547
0.383838,1.66,853854
0.40404,1.66,833948
0.424242,1.66,814393
0.444444,1.66,795770
0.464646,1.66,778672
0.484848,1.66,763707
0.505051,1.66,751496
0.525253,1.66,836590
0.545455,1.66,827915
0.565657,1.66,851548
0.585859,1.66,905909
0.606061,1.66,988589
0.626263,1.66,1.09635e+06
0.646465,1.66,1.72264e+06
0.666667,1.66,1.81104e+06
0.686869,1.66,1.92732e+06
0.707071,1.66,2.06499e+06
0.727273,1.66,2.21862e+06
0.747475,1.66,2.59396e+06
0.767677,1.66,2.71769e+06
0.787879,1.66,2.83644e+06
0.808081,1.66,2.94969e+06
0.828283,1.66,3.05698e+06
0.848485,1.66,3.15797e+06
0.868687,1.66,3.25236e+06
0.888889,1.66,3.33999e+06
0.909091,1.66,3.42073e+06
0.929293,1.66,3.49458e+06
0.949495,1.66,3.5775e+06
0.969697,1.66,3.56839e+06
0.989899,1.66,3.84104e+06
1.0101,1.66,3.82572e+06
1.0303,1.66,3.8027e+06
1.05051,1.66,3.77202e+06
1.07071,1.66,3.73373e+06
1.09091,1.66,3.68792e+06
1.11111,1.66,3.63466e+06
1.13131,1.66,3.49093e+06
1.15152,1.66,3.22404e+06
1.17172,1.66,3.15909e+06
1.19192,1.66,3.09397e+06
1.21212,1.66,3.02889e+06
1.23232,1.66,2.96412e+06
1.25253,1.66,2.89996e+06
1.27273,1.66,2.83673e+06
1.29293,1.66,2.7748e+06
1.31313,1.66,1.63712e+06
1.33333,1.66,1.52772e+06
1.35354,1.66,1.42321e+06
1.37374,1.66,1.32505e+06
1.39394,1.66,1.23455e+06
1.41414,1.66,1.15294e+06
1.43434,1.66,1.08132e+06
1.45455,1.66,1.02071e+06
1.47475,1.66,972004
1.49495,1.66,935986
1.51515,1.66,913343
1.53535,1.66,904650
1.55556,1.66,879442
1.57576,1.66,861455
1.59596,1.66,845960
1.61616,1.66,832512
1.63636,1.66,820646
1.65657,1.66,809878
1.67677,1.66,799704
1.69697,1.66,789602
1.71717,1.66,711763
1.73737,1.66,643654
1.75758,1.66,580848
1.77778,1.66,521512
1.79798,1.66,464182
1.81818,1.66,407763
1.83838,1.66,351528
1.85859,1.66,340820
1.87879,1.66,293448
1.89899,1.66,245704
1.91919,1.66,197546
1.93939,1.66,148935
1.9596,1.66,99832.3
1.9798,1.66,50199.6
2,1.66,0
0,1.68,0
0.020202,1.68,70283.8
0.040404,1.68,140469
0.0606061,1.68,210584
0.0808081,1.68,280655
0.10101,1.68,350710
0.121212,1.68,420775
0.141414,1.68,490878
0.161616,1.68,561046
0.181818,1.68,592780
0.20202,1.68,646082
0.222222,1.68,698403
0.242424,1.68,750295
0.262626,1.68,802418
0.282828,1.68,925225
0.30303,1.68,910947
0.323232,1.68,894768
0.343434,1.68,877201
0.363636,1.68,858772
0.383838,1.68,840021
0.40404,1.68,821503
0.424242,1.68,803786
0.444444,1.68,787452
0.464646,1.68,773096
0.484848,1.68,761329
0.505051,1.68,752775
0.525253,1.68,748072
0.545455,1.68,815389
0.565657,1.68,838623
0.585859,1.68,894755
0.606061,1.68,981205
0.626263,1.68,1.09457e+06
0.646465,1.68,1.68593e+06
0.666667,1.68,1.79839e+06
0.686869,1.68,1.9361e+06
0.707071,1.68,2.09283e+06
0.727273,1.68,2.26342e+06
0.747475,1.68,2.44371e+06
0.767677,1.68,2.80423e+06
0.787879,1.68,2.93127e+06
0.808081,1.68,3.05199e+06
0.828283,1.68,3.16598e+06
0.848485,1.68,3.27294e+06
0.868687,1.68,3.37262e+06
0.888889,1.68,3.4649e+06
0.909091,1.68,3.5497e+06
0.929293,1.68,3.67968e+06
0.949495,1.68,3.67788e+06
0.969697,1.68,3.66817e+06
0.989899,1.68,3.65059e+06
1.0101,1.68,3.89569e+06
1.0303,1.68,3.86535e+06
1.05051,1.68,3.82725e+06
1.07071,1.68,3.78139e+06
1.09091,1.68,3.7278e+06
1.11111,1.68,3.66653e+06
1.13131,1.68,3.48993e+06
1.15152,1.68,3.1871e+06
1.17172,1.68,3.1133e+06
1.19192,1.68,3.03942e+06
1.21212,1.68,2.9657e+06
1.23232,1.68,2.89244e+06
1.25253,1.68,2.81993e+06
1.27273,1.68,2.74854e+06
1.29293,1.68,2.42836e+06
1.31313,1.68,2.17598e+06
1.33333,1.68,2.05679e+06
1.35354,1.68,1.49054e+06
1.37374,1.68,1.38925e+06
1.39394,1.68,1.29455e+06
1.41414,1.68,1.20785e+06
1.43434,1.68,1.13044e+06
1.45455,1.68,1.06353e+06
1.47475,1.68,1.00818e+06
1.49495,1.68,965385
1.51515,1.68,936007
1.53535,1.68,920808
1.55556,1.68,885646
1.57576,1.68,863480
1.59596,1.68,844229
1.61616,1.68,827469
1.63636,1.68,812757
1.65657,1.68,799628
1.67677,1.68,787601
1.69697,1.68,776172
1.71717,1.68,764820
1.73737,1.68,650553
1.75758,1.68,584771
1.77778,1.68,523696
1.79798,1.68,465629
1.81818,1.68,409236
1.83838,1.68,353553
1.85859,1.68,335542
1.87879,1.68,288704
1.89899,1.68,241572
1.91919,1.68,194102
1.93939,1.68,146251
1.9596,1.68,97978.2
1.9798,1.68,49241.2
2,1.68,0
0,1.7,0
0.020202,1.7,68849.6
0.040404,1.7,137659
0.0606061,1.7,206456
0.0808081,1.7,275269
0.10101,1.7,344126
0.121212,1.7,413054
0.141414,1.7,482082
0.161616,1.7,551236
0.181818,1.7,620545
0.20202,1.7,649069
0.222222,1.7,701597
0.242424,1.7,754106
0.262626,1.7,807326
0.282828,1.7,914671
0.30303,1.7,899892
0.323232,1.7,883644
0.343434,1.7,866443
0.363636,1.7,848816
0.383838,1.7,831307
0.40404,1.7,814472
0.424242,1.7,798882
0.444444,1.7,785120
0.464646,1.7,773786
0.484848,1.7,765492
0.505051,1.7,760863
0.525253,1.7,760541
0.545455,1.7,803423
0.565657,1.7,826704
0.585859,1.7,885294
0.606061,1.7,976442
0.626263,1.7,1.56427e+06
0.646465,1.7,1.67029e+06
0.666667,1.7,1.80596e+06
0.686869,1.7,1.96431e+06
0.707071,1.7,2.1394e+06
0.727273,1.7,2.32632e+06
0.747475,1.7,2.52118e+06
0.767677,1.7,2.72113e+06
0.787879,1.7,3.07702e+06
0.808081,1.7,3.20466e+06
0.828283,1.7,3.3249e+06
0.848485,1.7,3.43746e+06
0.868687,1.7,3.54215e+06
0.888889,1.7,3.63889e+06
0.909091,1.7,3.72765e+06
0.929293,1.7,3.83268e+06
0.949495,1.7,3.83157e+06
0.969697,1.7,3.82167e+06
0.989899,1.7,3.80303e+06
1.0101,1.7,4.02205e+06
1.0303,1.7,3.98475e+06
1.05051,1.7,3.93973e+06
1.07071,1.7,3.88695e+06
1.09091,1.7,3.82641e+06
1.11111,1.7,3.75807e+06
1.13131,1.7,3.53648e+06
1.15152,1.7,3.38244e+06
1.17172,1.7,3.09202e+06
1.19192,1.7,3.00852e+06
1.21212,1.7,2.92521e+06
1.23232,1.7,2.8424e+06
1.25253,1.7,2.76042e+06
1.27273,1.7,2.67965e+06
1.29293,1.7,2.37675e+06
1.31313,1.7,2.16958e+06
1.33333,1.7,2.04343e+06
1.35354,1.7,1.92418e+06
1.37374,1.7,1.81272e+06
1.39394,1.7,1.70988e+06
1.41414,1.7,1.26654e+06
1.43434,1.7,1.18409e+06
1.45455,1.7,1.11148e+06
1.47475,1.7,1.04995e+06
1.49495,1.7,1.00067e+06
1.51515,1.7,964708
1.53535,1.7,943001
1.55556,1.7,900074
1.57576,1.7,873484
1.59596,1.7,850198
1.61616,1.7,829812
1.63636,1.7,811902
1.65657,1.7,796026
1.67677,1.7,781722
1.69697,1.7,768508
1.71717,1.7,755883
1.73737,1.7,662764
1.75758,1.7,593083
1.77778,1.7,529494
1.79798,1.7,470058
1.81818,1.7,413207
1.83838,1.7,377479
1.85859,1.7,331190
1.87879,1.7,284738
1.89899,1.7,238076
1.91919,1.7,191157
1.93939,1.7,143935
1.9596,1.7,96364.1
1.9798,1.7,48400.3
2,1.7,0
0,1.72,0
0.020202,1.72,67545.9
0.040404,1.72,135113
0.0606061,1.72,202730
0.0808081,1.72,270426
0.10101,1.72,338230
0.121212,1.72,406169
0.141414,1.72,474272
0.161616,1.72,542568
0.181818,1.72,611085
0.20202,1.72,679851
0.222222,1.72,708796
0.242424,1.72,762055
0.262626,1.72,921407
0.282828,1.72,907973
0.30303,1.72,892994
0.323232,1.72,876973
0.343434,1.72,860427
0.363636,1.72,843888
0.383838,1.72,827900
0.40404,1.72,813023
0.424242,1.72,799829
0.444444,1.72,788905
0.464646,1.72,780851
0.484848,1.72,776283
0.505051,1.72,775829
0.525253,1.72,780131
0.545455,1.72,789846
0.565657,1.72,815803
0.585859,1.72,877620
0.606061,1.72,1.4475e+06
0.626263,1.72,1.54394e+06
0.646465,1.72,1.675e+06
0.666667,1.72,1.83294e+06
0.686869,1.72,2.01107e+06
0.707071,1.72,2.20372e+06
0.727273,1.72,2.40625e+06
0.747475,1.72,2.61504e+06
0.767677,1.72,2.82753e+06
0.787879,1.72,3.26861e+06
0.808081,1.72,3.40246e+06
0.828283,1.72,3.5283e+06
0.848485,1.72,3.64592e+06
0.868687,1.72,3.75517e+06
0.888889,1.72,3.85601e+06
0.909091,1.72,4.02373e+06
0.929293,1.72,4.03314e+06
0.949495,1.72,4.03299e+06
0.969697,1.72,4.02328e+06
0.989899,1.72,4.00405e+06
1.0101,1.72,3.97531e+06
1.0303,1.72,4.15571e+06
1.05051,1.72,4.10416e+06
1.07071,1.72,4.04502e+06
1.09091,1.72,3.9782e+06
1.11111,1.72,3.90366e+06
1.13131,1.72,3.62747e+06
1.15152,1.72,3.45241e+06
1.17172,1.72,3.09564e+06
1.19192,1.72,3.00189e+06
1.21212,1.72,2.90828e+06
1.23232,1.72,2.81514e+06
1.25253,1.72,2.72281e+06
1.27273,1.72,2.63168e+06
1.29293,1.72,2.33769e+06
1.31313,1.72,2.27628e+06
1.33333,1.72,2.03701e+06
1.35354,1.72,1.91046e+06
1.37374,1.72,1.79196e+06
1.39394,1.72,1.68267e+06
1.41414,1.72,1.58367e+06
1.43434,1.72,1.49592e+06
1.45455,1.72,1.1638e+06
1.47475,1.72,1.09665e+06
1.49495,1.72,1.0413e+06
1.51515,1.72,999003
1.53535,1.72,970891
1.55556,1.72,922450
1.57576,1.72,891271
1.59596,1.72,863747
1.61616,1.72,839495
1.63636,1.72,818113
1.65657,1.72,799179
1.67677,1.72,782252
1.69697,1.72,766870
1.71717,1.72,752554
1.73737,1.72,738803
1.75758,1.72,606165
1.77778,1.72,539211
1.79798,1.72,477703
1.81818,1.72,420056
1.83838,1.72,373929
1.85859,1.72,327784
1.87879,1.72,281569
1.89899,1.72,235232
1.91919,1.72,188724
1.93939,1.72,141995
1.9596,1.72,94995.8
1.9798,1.72,47679.8
2,1.72,0
0,1.74,0
0.020202,1.74,66378.7
0.040404,1.74,132844
0.0606061,1.74,199424
0.0808081,1.74,266150
0.10101,1.74,333050
0.121212,1.74,400154
0.141414,1.74,467491
0.161616,1.74,535089
0.181818,1.74,602978
0.20202,1.74,671187
0.222222,1.74,739745
0.242424,1.74,774146
0.262626,1.74,919140
0.282828,1.74,905367
0.30303,1.74,890468
0.323232,1.74,874949
0.343434,1.74,859330
0.363636,1.74,844144
0.383838,1.74,829937
0.40404,1.74,817273
0.424242,1.74,806725
0.444444,1.74,798882
0.464646,1.74,794349
0.484848,1.74,793742
0.505051,1.74,797691
0.525253,1.74,806842
0.545455,1.74,821854
0.565657,1.74,843399
0.585859,1.74,871740
0.606061,1.74,1.42078e+06
0.626263,1.74,1.54412e+06
0.646465,1.74,1.69911e+06
0.666667,1.74,1.87831e+06
0.686869,1.74,2.07527e+06
0.707071,1.74,2.28461e+06
0.727273,1.74,2.50196e+06
0.747475,1.74,2.72396e+06
0.767677,1.74,2.94832e+06
0.787879,1.74,3.17376e+06
0.808081,1.74,3.64004e+06
0.828283,1.74,3.77068e+06
0.848485,1.74,3.89265e+06
0.868687,1.74,4.00583e+06
0.888889,1.74,4.11022e+06
0.909091,1.74,4.26421e+06
0.929293,1.74,4.27547e+06
0.949495,1.74,4.2765e+06
0.969697,1.74,4.26731e+06
0.989899,1.74,4.24792e+06
1.0101,1.74,4.21836e+06
1.0303,1.74,4.37298e+06
1.05051,1.74,4.31519e+06
1.07071,1.74,4.2501e+06
1.09091,1.74,4.1776e+06
1.11111,1.74,3.9512e+06
1.13131,1.74,3.75946e+06
1.15152,1.74,3.5655e+06
1.17172,1.74,3.37067e+06
1.19192,1.74,3.01964e+06
1.21212,1.74,2.91528e+06
1.23232,1.74,2.81126e+06
1.25253,1.74,2.70795e+06
1.27273,1.74,2.3948e+06
1.29293,1.74,2.31182e+06
1.31313,1.74,2.23813e+06
1.33333,1.74,2.03747e+06
1.35354,1.74,1.90328e+06
1.37374,1.74,1.77722e+06
1.39394,1.74,1.66079e+06
1.41414,1.74,1.55542e+06
1.43434,1.74,1.46242e+06
1.45455,1.74,1.383e+06
1.47475,1.74,1.31829e+06
1.49495,1.74,1.26932e+06
1.51515,1.74,1.03838e+06
1.53535,1.74,1.00407e+06
1.55556,1.74,952342
1.57576,1.74,916484
1.59596,1.74,884597
1.61616,1.74,856318
1.63636,1.74,831266
1.65657,1.74,809040
1.67677,1.74,789220
1.69697,1.74,771365
1.71717,1.74,755016
1.73737,1.74,739693
1.75758,1.74,724898
1.77778,1.74,553155
1.79798,1.74,464121
1.81818,1.74,417744
1.83838,1.74,371504
1.85859,1.74,325345
1.87879,1.74,279214
1.89899,1.74,233054
1.91919,1.74,186814
1.93939,1.74,140439
1.9596,1.74,93879
1.9798,1.74,47082.6
2,1.74,0
0,1.76,0
0.020202,1.76,65353.8
0.040404,1.76,130862
0.0606061,1.76,196555
0.0808081,1.76,262464
0.10101,1.76,328617
0.121212,1.76,395045
0.141414,1.76,461778
0.161616,1.76,528846
0.181818,1.76,596277
0.20202,1.76,664103
0.222222,1.76,732352
0.242424,1.76,1.05865e+06
0.262626,1.76,1.10759e+06
0.282828,1.76,1.15016e+06
0.30303,1.76,1.19057e+06
0.323232,1.76,1.22909e+06
0.343434,1.76,1.2661e+06
0.363636,1.76,1.30203e+06
0.383838,1.76,1.33738e+06
0.40404,1.76,1.37275e+06
0.424242,1.76,1.4088e+06
0.444444,1.76,1.44627e+06
0.464646,1.76,1.48597e+06
0.484848,1.76,1.5288e+06
0.505051,1.76,1.57573e+06
0.525253,1.76,1.62781e+06
0.545455,1.76,1.68615e+06
0.565657,1.76,888617
0.585859,1.76,1.30276e+06
0.606061,1.76,1.41476e+06
0.626263,1.76,1.56374e+06
0.646465,1.76,1.7415e+06
0.666667,1.76,1.94085e+06
0.686869,1.76,2.15562e+06
0.707071,1.76,2.3807e+06
0.727273,1.76,2.61198e+06
0.747475,1.76,2.84639e+06
0.767677,1.76,3.08189e+06
0.787879,1.76,3.31748e+06
0.808081,1.76,3.55318e+06
0.828283,1.76,4.04649e+06
0.848485,1.76,4.1719e+06
0.868687,1.76,4.28821e+06
0.888889,1.76,4.39546e+06
0.909091,1.76,4.5408e+06
0.929293,1.76,4.55399e+06
0.949495,1.76,4.55639e+06
0.969697,1.76,4.54801e+06
0.989899,1.76,4.52886e+06
1.0101,1.76,4.49895e+06
1.0303,1.76,4.45831e+06
1.05051,1.76,4.56736e+06
1.07071,1.76,4.49665e+06
1.09091,1.76,4.41893e+06
1.11111,1.76,4.1358e+06
1.13131,1.76,3.92873e+06
1.15152,1.76,3.71785e+06
1.17172,1.76,3.50433e+06
1.19192,1.76,3.06135e+06
1.21212,1.76,2.94605e+06
1.23232,1.76,2.83087e+06
1.25253,1.76,2.71621e+06
1.27273,1.76,2.39598e+06
1.29293,1.76,2.29953e+06
1.31313,1.76,2.21269e+06
1.33333,1.76,2.13674e+06
1.35354,1.76,1.90263e+06
1.37374,1.76,1.76857e+06
1.39394,1.76,1.64439e+06
1.41414,1.76,1.53185e+06
1.43434,1.76,1.43263e+06
1.45455,1.76,1.34827e+06
1.47475,1.76,1.28027e+06
1.49495,1.76,1.22998e+06
1.51515,1.76,1.1987e+06
1.53535,1.76,997368
1.55556,1.76,925044
1.57576,1.76,902779
1.59596,1.76,880947
1.61616,1.76,859202
1.63636,1.76,837245
1.65657,1.76,814814
1.67677,1.76,791692
1.69697,1.76,767704
1.71717,1.76,742714
1.73737,1.76,716630
1.75758,1.76,689403
1.77778,1.76,639091
1.79798,1.76,463509
1.81818,1.76,416744
1.83838,1.76,370225
1.85859,1.76,323893
1.87879,1.76,277689
1.89899,1.76,231556
1.91919,1.76,185437
1.93939,1.76,139277
1.9596,1.76,93019.6
1.9798,1.76,46611.7
2,1.76,0
0,1.78,0
0.020202,1.78,64477
0.040404,1.78,129181
0.0606061,1.78,194142
0.0808081,1.78,259391
0.10101,1.78,324959
0.121212,1.78,390877
0.141414,1.78,457175
0.161616,1.78,523884
0.181818,1.78,591034
0.20202,1.78,658656
0.222222,1.78,992534
