Distance[um],dz[um],Mag_E[V_per_meter]
1.19192,1.44,3.18264e+06
1.21212,1.44,3.3434e+06
1.23232,1.44,3.39485e+06
1.25253,1.44,3.28952e+06
1.27273,1.44,3.22131e+06
1.29293,1.44,3.15709e+06
1.31313,1.44,3.09566e+06
1.33333,1.44,3.03607e+06
1.35354,1.44,2.97761e+06
1.37374,1.44,2.91984e+06
1.39394,1.44,2.86254e+06
1.41414,1.44,2.80575e+06
1.43434,1.44,2.74977e+06
1.45455,1.44,2.69511e+06
1.47475,1.44,2.64257e+06
1.49495,1.44,2.59317e+06
1.51515,1.44,2.54818e+06
1.53535,1.44,2.50913e+06
1.55556,1.44,2.47777e+06
1.57576,1.44,2.41407e+06
1.59596,1.44,2.22851e+06
1.61616,1.44,2.07062e+06
1.63636,1.44,1.93594e+06
1.65657,1.44,1.81465e+06
1.67677,1.44,1.71618e+06
1.69697,1.44,1.64422e+06
1.71717,1.44,1.60168e+06
1.73737,1.44,1.59067e+06
1.75758,1.44,1.61248e+06
1.77778,1.44,1.66761e+06
1.79798,1.44,1.75575e+06
1.81818,1.44,1.87579e+06
1.83838,1.44,2.02583e+06
1.85859,1.44,2.20313e+06
1.87879,1.44,2.4042e+06
1.89899,1.44,2.6247e+06
1.91919,1.44,2.85951e+06
1.93939,1.44,3.10271e+06
1.9596,1.44,3.31776e+06
1.9798,1.44,3.51627e+06
2,1.44,3.72363e+06
0,1.46,3.0075e+06
0.020202,1.46,2.73551e+06
0.040404,1.46,2.51935e+06
0.0606061,1.46,2.33089e+06
0.0808081,1.46,2.14476e+06
0.10101,1.46,1.9704e+06
0.121212,1.46,1.8159e+06
0.141414,1.46,1.68795e+06
0.161616,1.46,1.59191e+06
0.181818,1.46,1.53173e+06
0.20202,1.46,1.51e+06
0.222222,1.46,1.52794e+06
0.242424,1.46,1.58539e+06
0.262626,1.46,1.68082e+06
0.282828,1.46,1.81133e+06
0.30303,1.46,1.97264e+06
0.323232,1.46,2.15911e+06
0.343434,1.46,2.36371e+06
0.363636,1.46,2.57804e+06
0.383838,1.46,2.78575e+06
0.40404,1.46,2.90833e+06
0.424242,1.46,2.93866e+06
0.444444,1.46,2.97438e+06
0.464646,1.46,3.00956e+06
0.484848,1.46,3.0431e+06
0.505051,1.46,3.07403e+06
0.525253,1.46,3.10148e+06
0.545455,1.46,3.12468e+06
0.565657,1.46,3.14294e+06
0.585859,1.46,3.15567e+06
0.606061,1.46,3.16238e+06
0.626263,1.46,3.16268e+06
0.646465,1.46,3.15628e+06
0.666667,1.46,3.14296e+06
0.686869,1.46,3.12263e+06
0.707071,1.46,3.09526e+06
0.727273,1.46,3.04499e+06
0.747475,1.46,2.90833e+06
0.767677,1.46,2.72521e+06
0.787879,1.46,2.53337e+06
0.808081,1.46,2.35277e+06
0.828283,1.46,2.1856e+06
0.848485,1.46,2.01623e+06
0.868687,1.46,1.91602e+06
0.888889,1.46,1.95893e+06
0.909091,1.46,1.99711e+06
0.929293,1.46,2.03116e+06
0.949495,1.46,2.06196e+06
0.969697,1.46,2.09063e+06
0.989899,1.46,2.11857e+06
1.0101,1.46,2.14746e+06
1.0303,1.46,2.22903e+06
1.05051,1.46,2.2183e+06
1.07071,1.46,2.15905e+06
1.09091,1.46,2.10823e+06
1.11111,1.46,2.10512e+06
1.13131,1.46,2.17135e+06
1.15152,1.46,2.31088e+06
1.17172,1.46,2.50999e+06
1.19192,1.46,2.73731e+06
1.21212,1.46,2.93281e+06
1.23232,1.46,3.16919e+06
1.25253,1.46,3.08007e+06
1.27273,1.46,3.06184e+06
1.29293,1.46,3.04441e+06
1.31313,1.46,3.02768e+06
1.33333,1.46,3.01179e+06
1.35354,1.46,2.99574e+06
1.37374,1.46,2.94778e+06
1.39394,1.46,2.89996e+06
1.41414,1.46,2.85222e+06
1.43434,1.46,2.80477e+06
1.45455,1.46,2.75807e+06
1.47475,1.46,2.71281e+06
1.49495,1.46,2.66994e+06
1.51515,1.46,2.63065e+06
1.53535,1.46,2.59638e+06
1.55556,1.46,2.56882e+06
1.57576,1.46,2.52846e+06
1.59596,1.46,2.33671e+06
1.61616,1.46,2.18202e+06
1.63636,1.46,2.05197e+06
1.65657,1.46,1.93397e+06
1.67677,1.46,1.83322e+06
1.69697,1.46,1.75415e+06
1.71717,1.46,1.70039e+06
1.73737,1.46,1.67475e+06
1.75758,1.46,1.67923e+06
1.77778,1.46,1.71507e+06
1.79798,1.46,1.78265e+06
1.81818,1.46,1.88159e+06
1.83838,1.46,2.01069e+06
1.85859,1.46,2.16795e+06
1.87879,1.46,2.35056e+06
1.89899,1.46,2.55493e+06
1.91919,1.46,2.77664e+06
1.93939,1.46,3.01048e+06
1.9596,1.46,3.25044e+06
1.9798,1.46,3.4519e+06
2,1.46,3.64814e+06
0,1.48,2.91265e+06
0.020202,1.48,2.66382e+06
0.040404,1.48,2.47427e+06
0.0606061,1.48,2.28327e+06
0.0808081,1.48,2.10079e+06
0.10101,1.48,1.9354e+06
0.121212,1.48,1.79431e+06
0.141414,1.48,1.68338e+06
0.161616,1.48,1.60705e+06
0.181818,1.48,1.56842e+06
0.20202,1.48,1.56922e+06
0.222222,1.48,1.60978e+06
0.242424,1.48,1.68908e+06
0.262626,1.48,1.80472e+06
0.282828,1.48,1.95293e+06
0.30303,1.48,2.12856e+06
0.323232,1.48,2.32509e+06
0.343434,1.48,2.53439e+06
0.363636,1.48,2.74289e+06
0.383838,1.48,2.9429e+06
0.40404,1.48,3.03303e+06
0.424242,1.48,3.04633e+06
0.444444,1.48,3.06019e+06
0.464646,1.48,3.07348e+06
0.484848,1.48,3.08515e+06
0.505051,1.48,3.09426e+06
0.525253,1.48,3.09994e+06
0.545455,1.48,3.10143e+06
0.565657,1.48,3.09809e+06
0.585859,1.48,3.08932e+06
0.606061,1.48,3.07468e+06
0.626263,1.48,3.05377e+06
0.646465,1.48,3.02633e+06
0.666667,1.48,2.99216e+06
0.686869,1.48,2.95118e+06
0.707071,1.48,2.90339e+06
0.727273,1.48,2.83681e+06
0.747475,1.48,2.6823e+06
0.767677,1.48,2.48136e+06
0.787879,1.48,2.27252e+06
0.808081,1.48,2.07652e+06
0.828283,1.48,1.8963e+06
0.848485,1.48,1.71704e+06
0.868687,1.48,1.50613e+06
0.888889,1.48,1.48103e+06
0.909091,1.48,1.52206e+06
0.929293,1.48,1.56079e+06
0.949495,1.48,1.59827e+06
0.969697,1.48,1.63582e+06
0.989899,1.48,1.67503e+06
1.0101,1.48,1.75147e+06
1.0303,1.48,1.83562e+06
1.05051,1.48,1.79204e+06
1.07071,1.48,1.69845e+06
1.09091,1.48,1.61493e+06
1.11111,1.48,1.5839e+06
1.13131,1.48,1.63009e+06
1.15152,1.48,1.76058e+06
1.17172,1.48,1.9648e+06
1.19192,1.48,2.01417e+06
1.21212,1.48,2.27915e+06
1.23232,1.48,2.59055e+06
1.25253,1.48,2.84889e+06
1.27273,1.48,2.85757e+06
1.29293,1.48,2.86287e+06
1.31313,1.48,2.86444e+06
1.33333,1.48,2.86213e+06
1.35354,1.48,2.85604e+06
1.37374,1.48,2.84647e+06
1.39394,1.48,2.83395e+06
1.41414,1.48,2.81924e+06
1.43434,1.48,2.80331e+06
1.45455,1.48,2.78735e+06
1.47475,1.48,2.77279e+06
1.49495,1.48,2.7503e+06
1.51515,1.48,2.71661e+06
1.53535,1.48,2.68711e+06
1.55556,1.48,2.66339e+06
1.57576,1.48,2.64731e+06
1.59596,1.48,2.46971e+06
1.61616,1.48,2.34162e+06
1.63636,1.48,2.21302e+06
1.65657,1.48,2.09067e+06
1.67677,1.48,1.9805e+06
1.69697,1.48,1.88765e+06
1.71717,1.48,1.81645e+06
1.73737,1.48,1.77043e+06
1.75758,1.48,1.75233e+06
1.77778,1.48,1.76406e+06
1.79798,1.48,1.80676e+06
1.81818,1.48,1.88074e+06
1.83838,1.48,1.98552e+06
1.85859,1.48,2.11981e+06
1.87879,1.48,2.28153e+06
1.89899,1.48,2.46779e+06
1.91919,1.48,2.67489e+06
1.93939,1.48,2.89833e+06
1.9596,1.48,3.13283e+06
1.9798,1.48,3.37228e+06
2,1.48,3.56384e+06
0,1.5,2.81177e+06
0.020202,1.5,2.60788e+06
0.040404,1.5,2.4032e+06
0.0606061,1.5,2.20731e+06
0.0808081,1.5,2.02847e+06
0.10101,1.5,1.87363e+06
0.121212,1.5,1.74844e+06
0.141414,1.5,1.65724e+06
0.161616,1.5,1.60304e+06
0.181818,1.5,1.58755e+06
0.20202,1.5,1.61118e+06
0.222222,1.5,1.67302e+06
0.242424,1.5,1.77083e+06
0.262626,1.5,1.90109e+06
0.282828,1.5,2.05895e+06
0.30303,1.5,2.23826e+06
0.323232,1.5,2.43155e+06
0.343434,1.5,2.63003e+06
0.363636,1.5,2.82362e+06
0.383838,1.5,2.94558e+06
0.40404,1.5,2.8464e+06
0.424242,1.5,2.93697e+06
0.444444,1.5,3.02788e+06
0.464646,1.5,3.09105e+06
0.484848,1.5,3.08051e+06
0.505051,1.5,3.06751e+06
0.525253,1.5,3.05123e+06
0.545455,1.5,3.03091e+06
0.565657,1.5,3.00593e+06
0.585859,1.5,2.97573e+06
0.606061,1.5,2.93985e+06
0.626263,1.5,2.89794e+06
0.646465,1.5,2.84974e+06
0.666667,1.5,2.79508e+06
0.686869,1.5,2.7339e+06
0.707071,1.5,2.66622e+06
0.727273,1.5,2.58678e+06
0.747475,1.5,2.41086e+06
0.767677,1.5,2.19273e+06
0.787879,1.5,1.97167e+06
0.808081,1.5,1.76921e+06
0.828283,1.5,1.58908e+06
0.848485,1.5,1.41723e+06
0.868687,1.5,1.22183e+06
0.888889,1.5,1.00714e+06
0.909091,1.5,1.05927e+06
0.929293,1.5,1.11143e+06
0.949495,1.5,1.16485e+06
0.969697,1.5,1.22105e+06
0.989899,1.5,1.2818e+06
1.0101,1.5,1.43829e+06
1.0303,1.5,1.47311e+06
1.05051,1.5,1.3773e+06
1.07071,1.5,1.23172e+06
1.09091,1.5,1.09957e+06
1.11111,1.5,1.02639e+06
1.13131,1.5,1.04004e+06
1.15152,1.5,1.01795e+06
1.17172,1.5,1.03114e+06
1.19192,1.5,1.21897e+06
1.21212,1.5,1.60712e+06
1.23232,1.5,1.99023e+06
1.25253,1.5,2.52709e+06
1.27273,1.5,2.63072e+06
1.29293,1.5,2.67349e+06
1.31313,1.5,2.70993e+06
1.33333,1.5,2.73961e+06
1.35354,1.5,2.76237e+06
1.37374,1.5,2.77823e+06
1.39394,1.5,2.78746e+06
1.41414,1.5,2.79054e+06
1.43434,1.5,2.78818e+06
1.45455,1.5,2.78129e+06
1.47475,1.5,2.77103e+06
1.49495,1.5,2.75877e+06
1.51515,1.5,2.7461e+06
1.53535,1.5,2.73483e+06
1.55556,1.5,2.72701e+06
1.57576,1.5,2.72616e+06
1.59596,1.5,2.63878e+06
1.61616,1.5,2.51534e+06
1.63636,1.5,2.38484e+06
1.65657,1.5,2.25479e+06
1.67677,1.5,2.13188e+06
1.69697,1.5,2.02201e+06
1.71717,1.5,1.93025e+06
1.73737,1.5,1.86089e+06
1.75758,1.5,1.81741e+06
1.77778,1.5,1.80246e+06
1.79798,1.5,1.8179e+06
1.81818,1.5,1.8648e+06
1.83838,1.5,1.94338e+06
1.85859,1.5,2.05311e+06
1.87879,1.5,2.1926e+06
1.89899,1.5,2.35969e+06
1.91919,1.5,2.55139e+06
1.93939,1.5,2.76392e+06
1.9596,1.5,2.99269e+06
1.9798,1.5,3.2323e+06
2,1.5,3.47655e+06
0,1.52,2.4682e+06
0.020202,1.52,2.39014e+06
0.040404,1.52,2.2108e+06
0.0606061,1.52,2.0424e+06
0.0808081,1.52,1.89255e+06
0.10101,1.52,1.76757e+06
0.121212,1.52,1.67245e+06
0.141414,1.52,1.6109e+06
0.161616,1.52,1.58528e+06
0.181818,1.52,1.59667e+06
0.20202,1.52,1.64482e+06
0.222222,1.52,1.72817e+06
0.242424,1.52,1.84386e+06
0.262626,1.52,1.98772e+06
0.282828,1.52,2.15425e+06
0.30303,1.52,2.33666e+06
0.323232,1.52,2.52683e+06
0.343434,1.52,2.71534e+06
0.363636,1.52,2.89146e+06
0.383838,1.52,2.86385e+06
0.40404,1.52,2.74542e+06
0.424242,1.52,2.64857e+06
0.444444,1.52,2.74995e+06
0.464646,1.52,2.82121e+06
0.484848,1.52,2.87029e+06
0.505051,1.52,2.90763e+06
0.525253,1.52,2.94617e+06
0.545455,1.52,2.91245e+06
0.565657,1.52,2.86604e+06
0.585859,1.52,2.81469e+06
0.606061,1.52,2.75796e+06
0.626263,1.52,2.69551e+06
0.646465,1.52,2.62709e+06
0.666667,1.52,2.55256e+06
0.686869,1.52,2.47187e+06
0.707071,1.52,2.39948e+06
0.727273,1.52,2.29333e+06
0.747475,1.52,2.09546e+06
0.767677,1.52,1.86375e+06
0.787879,1.52,1.63827e+06
0.808081,1.52,1.44133e+06
0.828283,1.52,1.27743e+06
0.848485,1.52,1.13331e+06
0.868687,1.52,977912
0.888889,1.52,762387
0.909091,1.52,659281
0.929293,1.52,735773
0.949495,1.52,816560
0.969697,1.52,903330
0.989899,1.52,1.00981e+06
1.0101,1.52,1.205e+06
1.0303,1.52,1.16675e+06
1.05051,1.52,996689
1.07071,1.52,778816
1.09091,1.52,579448
1.11111,1.52,450831
1.13131,1.52,381543
1.15152,1.52,373193
1.17172,1.52,463259
1.19192,1.52,693004
1.21212,1.52,1.05205e+06
1.23232,1.52,1.437e+06
1.25253,1.52,2.00124e+06
1.27273,1.52,2.32693e+06
1.29293,1.52,2.41272e+06
1.31313,1.52,2.49139e+06
1.33333,1.52,2.56228e+06
1.35354,1.52,2.62492e+06
1.37374,1.52,2.6791e+06
1.39394,1.52,2.7248e+06
1.41414,1.52,2.76222e+06
1.43434,1.52,2.79182e+06
1.45455,1.52,2.81423e+06
1.47475,1.52,2.83034e+06
1.49495,1.52,2.84125e+06
1.51515,1.52,2.84828e+06
1.53535,1.52,2.84054e+06
1.55556,1.52,2.76912e+06
1.57576,1.52,2.75384e+06
1.59596,1.52,2.7152e+06
1.61616,1.52,2.60611e+06
1.63636,1.52,2.47871e+06
1.65657,1.52,2.34539e+06
1.67677,1.52,2.21364e+06
1.69697,1.52,2.09017e+06
1.71717,1.52,1.98086e+06
1.73737,1.52,1.89079e+06
1.75758,1.52,1.82423e+06
1.77778,1.52,1.78465e+06
1.79798,1.52,1.77472e+06
1.81818,1.52,1.79628e+06
1.83838,1.52,1.85039e+06
1.85859,1.52,1.93728e+06
1.87879,1.52,2.05639e+06
1.89899,1.52,2.20635e+06
1.91919,1.52,2.38499e+06
1.93939,1.52,2.58931e+06
1.9596,1.52,2.81554e+06
1.9798,1.52,3.05906e+06
2,1.52,3.01294e+06
0,1.54,2.12969e+06
0.020202,1.54,2.02578e+06
0.040404,1.54,2.01022e+06
0.0606061,1.54,1.87151e+06
0.0808081,1.54,1.75252e+06
0.10101,1.54,1.65891e+06
0.121212,1.54,1.59503e+06
0.141414,1.54,1.56393e+06
0.161616,1.54,1.56736e+06
0.181818,1.54,1.60572e+06
0.20202,1.54,1.67814e+06
0.222222,1.54,1.78242e+06
0.242424,1.54,1.91504e+06
0.262626,1.54,2.07119e+06
0.282828,1.54,2.24474e+06
0.30303,1.54,2.42824e+06
0.323232,1.54,2.61294e+06
0.343434,1.54,2.78878e+06
0.363636,1.54,2.87718e+06
0.383838,1.54,2.77805e+06
0.40404,1.54,2.64415e+06
0.424242,1.54,2.47598e+06
0.444444,1.54,2.42691e+06
0.464646,1.54,2.4825e+06
0.484848,1.54,2.51675e+06
0.505051,1.54,2.53318e+06
0.525253,1.54,2.53778e+06
0.545455,1.54,2.53908e+06
0.565657,1.54,2.5481e+06
0.585859,1.54,2.57837e+06
0.606061,1.54,2.52961e+06
0.626263,1.54,2.44731e+06
0.646465,1.54,2.35946e+06
0.666667,1.54,2.26593e+06
0.686869,1.54,2.16668e+06
0.707071,1.54,2.09416e+06
0.727273,1.54,1.95675e+06
0.747475,1.54,1.7394e+06
0.767677,1.54,1.50075e+06
0.787879,1.54,1.28167e+06
0.808081,1.54,1.10522e+06
0.828283,1.54,976715
0.848485,1.54,883650
0.868687,1.54,795750
0.888889,1.54,664954
0.909091,1.54,425414
0.929293,1.54,496915
0.949495,1.54,618621
0.969697,1.54,750030
0.989899,1.54,983752
1.0101,1.54,1.08205e+06
1.0303,1.54,944325
1.05051,1.54,675340
1.07071,1.54,383216
1.09091,1.54,350437
1.11111,1.54,300396
1.13131,1.54,257773
1.15152,1.54,251032
1.17172,1.54,312418
1.19192,1.54,492791
1.21212,1.54,723504
1.23232,1.54,992257
1.25253,1.54,1.45053e+06
1.27273,1.54,1.93257e+06
1.29293,1.54,2.05768e+06
1.31313,1.54,2.17676e+06
1.33333,1.54,2.28885e+06
1.35354,1.54,2.39324e+06
1.37374,1.54,2.4894e+06
1.39394,1.54,2.57708e+06
1.41414,1.54,2.6562e+06
1.43434,1.54,2.72694e+06
1.45455,1.54,2.78967e+06
1.47475,1.54,2.84501e+06
1.49495,1.54,2.89379e+06
1.51515,1.54,2.86458e+06
1.53535,1.54,2.8109e+06
1.55556,1.54,2.77394e+06
1.57576,1.54,2.76943e+06
1.59596,1.54,2.74178e+06
1.61616,1.54,2.68788e+06
1.63636,1.54,2.56757e+06
1.65657,1.54,2.43431e+06
1.67677,1.54,2.29641e+06
1.69697,1.54,2.16137e+06
1.71717,1.54,2.03586e+06
1.73737,1.54,1.92577e+06
1.75758,1.54,1.83618e+06
1.77778,1.54,1.77136e+06
1.79798,1.54,1.73477e+06
1.81818,1.54,1.72906e+06
1.83838,1.54,1.75609e+06
1.85859,1.54,1.8169e+06
1.87879,1.54,1.91172e+06
1.89899,1.54,2.03999e+06
1.91919,1.54,2.20033e+06
1.93939,1.54,2.39056e+06
1.9596,1.54,2.60768e+06
1.9798,1.54,2.53325e+06
2,1.54,2.5722e+06
0,1.56,1.8063e+06
0.020202,1.56,1.68559e+06
0.040404,1.56,1.65952e+06
0.0606061,1.56,1.69982e+06
0.0808081,1.56,1.61305e+06
0.10101,1.56,1.55182e+06
0.121212,1.56,1.51985e+06
0.141414,1.56,1.51952e+06
0.161616,1.56,1.55195e+06
0.181818,1.56,1.6169e+06
0.20202,1.56,1.71285e+06
0.222222,1.56,1.83696e+06
0.242424,1.56,1.98507e+06
0.262626,1.56,2.15173e+06
0.282828,1.56,2.33015e+06
0.30303,1.56,2.51224e+06
0.323232,1.56,2.68863e+06
0.343434,1.56,2.84859e+06
0.363636,1.56,2.80301e+06
0.383838,1.56,2.69046e+06
0.40404,1.56,2.54466e+06
0.424242,1.56,2.36673e+06
0.444444,1.56,2.15939e+06
0.464646,1.56,2.14283e+06
0.484848,1.56,2.14611e+06
0.505051,1.56,2.1377e+06
0.525253,1.56,2.11669e+06
0.545455,1.56,2.08466e+06
0.565657,1.56,2.04568e+06
0.585859,1.56,2.00636e+06
0.606061,1.56,1.9758e+06
0.626263,1.56,1.9656e+06
