Distance[um],dz[um],Mag_E[V_per_meter]
0.343434,1.58,1.2241e+06
0.363636,1.58,1.27335e+06
0.383838,1.58,1.32177e+06
0.40404,1.58,1.36862e+06
0.424242,1.58,1.41327e+06
0.444444,1.58,1.4552e+06
0.464646,1.58,1.4966e+06
0.484848,1.58,1.55016e+06
0.505051,1.58,1.61062e+06
0.525253,1.58,1.67763e+06
0.545455,1.58,1.75088e+06
0.565657,1.58,1.83007e+06
0.585859,1.58,1.91496e+06
0.606061,1.58,2.0053e+06
0.626263,1.58,2.10089e+06
0.646465,1.58,2.20155e+06
0.666667,1.58,2.30713e+06
0.686869,1.58,2.39754e+06
0.707071,1.58,2.43067e+06
0.727273,1.58,2.5342e+06
0.747475,1.58,2.64558e+06
0.767677,1.58,2.7037e+06
0.787879,1.58,2.7229e+06
0.808081,1.58,2.72976e+06
0.828283,1.58,2.72422e+06
0.848485,1.58,2.70628e+06
0.868687,1.58,2.67596e+06
0.888889,1.58,2.63336e+06
0.909091,1.58,2.5786e+06
0.929293,1.58,2.51184e+06
0.949495,1.58,2.49716e+06
0.969697,1.58,2.49229e+06
0.989899,1.58,2.43914e+06
1.0101,1.58,2.3656e+06
1.0303,1.58,2.28379e+06
1.05051,1.58,2.21891e+06
1.07071,1.58,2.1708e+06
1.09091,1.58,2.13923e+06
1.11111,1.58,2.12392e+06
1.13131,1.58,2.12448e+06
1.15152,1.58,2.14047e+06
1.17172,1.58,2.1593e+06
1.19192,1.58,2.16683e+06
1.21212,1.58,2.1875e+06
1.23232,1.58,2.2211e+06
1.25253,1.58,2.26737e+06
1.27273,1.58,2.32601e+06
1.29293,1.58,2.27751e+06
1.31313,1.58,2.21715e+06
1.33333,1.58,2.15841e+06
1.35354,1.58,2.10135e+06
1.37374,1.58,2.04613e+06
1.39394,1.58,1.99299e+06
1.41414,1.58,1.94218e+06
1.43434,1.58,1.89214e+06
1.45455,1.58,1.83282e+06
1.47475,1.58,1.77103e+06
1.49495,1.58,1.70672e+06
1.51515,1.58,1.63993e+06
1.53535,1.58,1.57081e+06
1.55556,1.58,1.49961e+06
1.57576,1.58,1.42951e+06
1.59596,1.58,1.35892e+06
1.61616,1.58,1.28619e+06
1.63636,1.58,1.21182e+06
1.65657,1.58,1.13355e+06
1.67677,1.58,1.05951e+06
1.69697,1.58,991897
1.71717,1.58,930476
1.73737,1.58,875003
1.75758,1.58,825229
1.77778,1.58,780897
1.79798,1.58,741744
1.81818,1.58,707501
1.83838,1.58,677891
1.85859,1.58,652630
1.87879,1.58,631430
1.89899,1.58,613993
1.91919,1.58,600017
1.93939,1.58,590631
1.9596,1.58,586753
1.9798,1.58,586455
2,1.58,588677
0,1.6,613116
0.020202,1.6,628554
0.040404,1.6,645730
0.0606061,1.6,664761
0.0808081,1.6,685781
0.10101,1.6,708425
0.121212,1.6,727821
0.141414,1.6,750624
0.161616,1.6,777234
0.181818,1.6,808004
0.20202,1.6,843248
0.222222,1.6,883234
0.242424,1.6,928185
0.262626,1.6,978286
0.282828,1.6,1.03367e+06
0.30303,1.6,1.09444e+06
0.323232,1.6,1.16064e+06
0.343434,1.6,1.20662e+06
0.363636,1.6,1.24934e+06
0.383838,1.6,1.29025e+06
0.40404,1.6,1.32875e+06
0.424242,1.6,1.36436e+06
0.444444,1.6,1.39668e+06
0.464646,1.6,1.42544e+06
0.484848,1.6,1.46065e+06
0.505051,1.6,1.5077e+06
0.525253,1.6,1.56067e+06
0.545455,1.6,1.61938e+06
0.565657,1.6,1.68368e+06
0.585859,1.6,1.75345e+06
0.606061,1.6,1.82859e+06
0.626263,1.6,1.90903e+06
0.646465,1.6,1.99472e+06
0.666667,1.6,2.08566e+06
0.686869,1.6,2.00375e+06
0.707071,1.6,1.96226e+06
0.727273,1.6,2.00911e+06
0.747475,1.6,2.04865e+06
0.767677,1.6,2.08463e+06
0.787879,1.6,2.1209e+06
0.808081,1.6,2.16077e+06
0.828283,1.6,2.20704e+06
0.848485,1.6,2.26199e+06
0.868687,1.6,2.32736e+06
0.888889,1.6,2.40438e+06
0.909091,1.6,2.45877e+06
0.929293,1.6,2.3856e+06
0.949495,1.6,2.30461e+06
0.969697,1.6,2.25496e+06
0.989899,1.6,2.15183e+06
1.0101,1.6,2.06625e+06
1.0303,1.6,1.99808e+06
1.05051,1.6,1.94708e+06
1.07071,1.6,1.91296e+06
1.09091,1.6,1.89534e+06
1.11111,1.6,1.89377e+06
1.13131,1.6,1.90773e+06
1.15152,1.6,1.93662e+06
1.17172,1.6,1.94952e+06
1.19192,1.6,1.97027e+06
1.21212,1.6,2.00356e+06
1.23232,1.6,2.04938e+06
1.25253,1.6,2.10767e+06
1.27273,1.6,2.17838e+06
1.29293,1.6,2.17085e+06
1.31313,1.6,2.11621e+06
1.33333,1.6,2.06351e+06
1.35354,1.6,2.01284e+06
1.37374,1.6,1.96437e+06
1.39394,1.6,1.9183e+06
1.41414,1.6,1.87469e+06
1.43434,1.6,1.82905e+06
1.45455,1.6,1.78092e+06
1.47475,1.6,1.73023e+06
1.49495,1.6,1.67705e+06
1.51515,1.6,1.62152e+06
1.53535,1.6,1.56389e+06
1.55556,1.6,1.50451e+06
1.57576,1.6,1.44237e+06
1.59596,1.6,1.37703e+06
1.61616,1.6,1.30904e+06
1.63636,1.6,1.23881e+06
1.65657,1.6,1.16681e+06
1.67677,1.6,1.09077e+06
1.69697,1.6,1.02079e+06
1.71717,1.6,957026
1.73737,1.6,899262
1.75758,1.6,847268
1.77778,1.6,800809
1.79798,1.6,759643
1.81818,1.6,723523
1.83838,1.6,692195
1.85859,1.6,665397
1.87879,1.6,642861
1.89899,1.6,624313
1.91919,1.6,610336
1.93939,1.6,602335
1.9596,1.6,598586
1.9798,1.6,598115
2,1.6,599915
0,1.62,653312
0.020202,1.62,666169
0.040404,1.62,680919
0.0606061,1.62,697656
0.0808081,1.62,716492
0.10101,1.62,737552
0.121212,1.62,760243
0.141414,1.62,779146
0.161616,1.62,802109
0.181818,1.62,829420
0.20202,1.62,861324
0.222222,1.62,898022
0.242424,1.62,939672
0.262626,1.62,986388
0.282828,1.62,1.03824e+06
0.30303,1.62,1.09526e+06
0.323232,1.62,1.14642e+06
0.343434,1.62,1.18451e+06
0.363636,1.62,1.22061e+06
0.383838,1.62,1.25413e+06
0.40404,1.62,1.28462e+06
0.424242,1.62,1.3117e+06
0.444444,1.62,1.33513e+06
0.464646,1.62,1.35475e+06
0.484848,1.62,1.37051e+06
0.505051,1.62,1.40366e+06
0.525253,1.62,1.44369e+06
0.545455,1.62,1.48874e+06
0.565657,1.62,1.5388e+06
0.585859,1.62,1.59389e+06
0.606061,1.62,1.65404e+06
0.626263,1.62,1.71932e+06
0.646465,1.62,1.78982e+06
0.666667,1.62,1.78582e+06
0.686869,1.62,1.60477e+06
0.707071,1.62,1.55583e+06
0.727273,1.62,1.59684e+06
0.747475,1.62,1.61009e+06
0.767677,1.62,1.60781e+06
0.787879,1.62,1.59443e+06
0.808081,1.62,1.57388e+06
0.828283,1.62,1.54958e+06
0.848485,1.62,1.52438e+06
0.868687,1.62,1.50066e+06
0.888889,1.62,1.48023e+06
0.909091,1.62,1.4644e+06
0.929293,1.62,1.45395e+06
0.949495,1.62,1.44231e+06
0.969697,1.62,1.45227e+06
0.989899,1.62,1.56079e+06
1.0101,1.62,1.71078e+06
1.0303,1.62,1.67626e+06
1.05051,1.62,1.63996e+06
1.07071,1.62,1.6205e+06
1.09091,1.62,1.61736e+06
1.11111,1.62,1.62994e+06
1.13131,1.62,1.65756e+06
1.15152,1.62,1.68658e+06
1.17172,1.62,1.70883e+06
1.19192,1.62,1.74311e+06
1.21212,1.62,1.78966e+06
1.23232,1.62,1.84867e+06
1.25253,1.62,1.92032e+06
1.27273,1.62,2.00475e+06
1.29293,1.62,2.04301e+06
1.31313,1.62,1.9926e+06
1.33333,1.62,1.94454e+06
1.35354,1.62,1.89893e+06
1.37374,1.62,1.86292e+06
1.39394,1.62,1.83179e+06
1.41414,1.62,1.79834e+06
1.43434,1.62,1.76243e+06
1.45455,1.62,1.724e+06
1.47475,1.62,1.68311e+06
1.49495,1.62,1.63992e+06
1.51515,1.62,1.59467e+06
1.53535,1.62,1.54773e+06
1.55556,1.62,1.49954e+06
1.57576,1.62,1.44339e+06
1.59596,1.62,1.3835e+06
1.61616,1.62,1.32059e+06
1.63636,1.62,1.25499e+06
1.65657,1.62,1.18707e+06
1.67677,1.62,1.11616e+06
1.69697,1.62,1.04394e+06
1.71717,1.62,977994
1.73737,1.62,918115
1.75758,1.62,864098
1.77778,1.62,815730
1.79798,1.62,772792
1.81818,1.62,735059
1.83838,1.62,702296
1.85859,1.62,674267
1.87879,1.62,650723
1.89899,1.62,631982
1.91919,1.62,619925
1.93939,1.62,612763
1.9596,1.62,609614
1.9798,1.62,609556
2,1.62,611628
0,1.64,686478
0.020202,1.64,696686
0.040404,1.64,708979
0.0606061,1.64,723425
0.0808081,1.64,740113
0.10101,1.64,759147
0.121212,1.64,780648
0.141414,1.64,803787
0.161616,1.64,822871
0.181818,1.64,846534
0.20202,1.64,874953
0.222222,1.64,908263
0.242424,1.64,946554
0.262626,1.64,989874
0.282828,1.64,1.03823e+06
0.30303,1.64,1.09157e+06
0.323232,1.64,1.12639e+06
0.343434,1.64,1.15881e+06
0.363636,1.64,1.18853e+06
0.383838,1.64,1.21511e+06
0.40404,1.64,1.23821e+06
0.424242,1.64,1.25761e+06
0.444444,1.64,1.27318e+06
0.464646,1.64,1.2849e+06
0.484848,1.64,1.29286e+06
0.505051,1.64,1.30284e+06
0.525253,1.64,1.33118e+06
0.545455,1.64,1.36361e+06
0.565657,1.64,1.40025e+06
0.585859,1.64,1.44126e+06
0.606061,1.64,1.4868e+06
0.626263,1.64,1.53709e+06
0.646465,1.64,1.59235e+06
0.666667,1.64,1.40286e+06
0.686869,1.64,1.26088e+06
0.707071,1.64,1.22658e+06
0.727273,1.64,1.28484e+06
0.747475,1.64,1.32742e+06
0.767677,1.64,1.32354e+06
0.787879,1.64,1.30039e+06
0.808081,1.64,1.26251e+06
0.828283,1.64,1.21389e+06
0.848485,1.64,1.15801e+06
0.868687,1.64,1.09785e+06
0.888889,1.64,1.03583e+06
0.909091,1.64,973855
0.929293,1.64,913316
0.949495,1.64,849134
0.969697,1.64,795710
0.989899,1.64,774783
1.0101,1.64,796036
1.0303,1.64,855387
1.05051,1.64,950373
1.07071,1.64,1.08012e+06
1.09091,1.64,1.24536e+06
1.11111,1.64,1.33525e+06
1.13131,1.64,1.37682e+06
1.15152,1.64,1.40351e+06
1.17172,1.64,1.43986e+06
1.19192,1.64,1.48809e+06
1.21212,1.64,1.54866e+06
1.23232,1.64,1.62197e+06
1.25253,1.64,1.7084e+06
1.27273,1.64,1.80832e+06
1.29293,1.64,1.89998e+06
1.31313,1.64,1.85207e+06
1.33333,1.64,1.8128e+06
1.35354,1.64,1.7936e+06
1.37374,1.64,1.77241e+06
1.39394,1.64,1.74899e+06
1.41414,1.64,1.7232e+06
1.43434,1.64,1.69498e+06
1.45455,1.64,1.66441e+06
1.47475,1.64,1.63162e+06
1.49495,1.64,1.59688e+06
1.51515,1.64,1.56056e+06
1.53535,1.64,1.5231e+06
1.55556,1.64,1.48412e+06
1.57576,1.64,1.43305e+06
1.59596,1.64,1.37859e+06
1.61616,1.64,1.3209e+06
1.63636,1.64,1.2602e+06
1.65657,1.64,1.19677e+06
1.67677,1.64,1.13097e+06
1.69697,1.64,1.06119e+06
1.71717,1.64,993100
1.73737,1.64,931167
1.75758,1.64,875211
1.77778,1.64,825040
1.79798,1.64,780457
1.81818,1.64,741259
1.83838,1.64,707234
1.85859,1.64,678165
1.87879,1.64,654165
1.89899,1.64,637901
1.91919,1.64,627150
1.93939,1.64,621117
1.9596,1.64,618970
1.9798,1.64,619838
2,1.64,622809
0,1.66,712340
0.020202,1.66,719883
0.040404,1.66,729733
0.0606061,1.66,741938
0.0808081,1.66,756563
0.10101,1.66,773689
0.121212,1.66,793415
0.141414,1.66,815853
0.161616,1.66,839937
0.181818,1.66,859825
0.20202,1.66,884678
0.222222,1.66,914562
0.242424,1.66,949501
0.262626,1.66,989474
0.282828,1.66,1.03442e+06
0.30303,1.66,1.07412e+06
0.323232,1.66,1.10402e+06
0.343434,1.66,1.13113e+06
0.363636,1.66,1.15504e+06
0.383838,1.66,1.17543e+06
0.40404,1.66,1.19211e+06
0.424242,1.66,1.20497e+06
0.444444,1.66,1.21404e+06
0.464646,1.66,1.21941e+06
0.484848,1.66,1.22131e+06
0.505051,1.66,1.22007e+06
0.525253,1.66,1.2297e+06
0.545455,1.66,1.25072e+06
0.565657,1.66,1.27493e+06
0.585859,1.66,1.30263e+06
0.606061,1.66,1.33411e+06
0.626263,1.66,1.36974e+06
0.646465,1.66,1.29593e+06
0.666667,1.66,1.10606e+06
0.686869,1.66,1.01727e+06
0.707071,1.66,1.01534e+06
0.727273,1.66,1.08608e+06
0.747475,1.66,1.20346e+06
0.767677,1.66,1.22262e+06
0.787879,1.66,1.21752e+06
0.808081,1.66,1.1933e+06
0.828283,1.66,1.15458e+06
0.848485,1.66,1.10543e+06
0.868687,1.66,1.04943e+06
0.888889,1.66,989603
0.909091,1.66,928476
0.929293,1.66,868033
0.949495,1.66,801514
0.969697,1.66,744626
0.989899,1.66,673014
1.0101,1.66,593885
1.0303,1.66,551018
1.05051,1.66,540359
1.07071,1.66,559447
1.09091,1.66,607412
1.11111,1.66,684975
1.13131,1.66,868896
1.15152,1.66,985613
1.17172,1.66,1.0448e+06
1.19192,1.66,1.12181e+06
1.21212,1.66,1.21551e+06
1.23232,1.66,1.32445e+06
1.25253,1.66,1.44687e+06
1.27273,1.66,1.58071e+06
1.29293,1.66,1.72357e+06
1.31313,1.66,1.73452e+06
1.33333,1.66,1.72221e+06
1.35354,1.66,1.70806e+06
1.37374,1.66,1.69183e+06
1.39394,1.66,1.67337e+06
1.41414,1.66,1.65265e+06
1.43434,1.66,1.62971e+06
1.45455,1.66,1.60473e+06
1.47475,1.66,1.57796e+06
1.49495,1.66,1.54977e+06
1.51515,1.66,1.52062e+06
1.53535,1.66,1.49107e+06
1.55556,1.66,1.45814e+06
1.57576,1.66,1.41224e+06
1.59596,1.66,1.36297e+06
1.61616,1.66,1.3104e+06
1.63636,1.66,1.25464e+06
1.65657,1.66,1.19589e+06
1.67677,1.66,1.13441e+06
1.69697,1.66,1.07052e+06
1.71717,1.66,1.00234e+06
1.73737,1.66,938305
1.75758,1.66,880380
1.77778,1.66,828399
1.79798,1.66,782186
1.81818,1.66,741559
1.83838,1.66,706329
1.85859,1.66,676306
1.87879,1.66,655469
1.89899,1.66,640733
1.91919,1.66,631396
1.93939,1.66,626713
1.9596,1.66,625902
1.9798,1.66,628140
2,1.66,632563
0,1.68,730700
0.020202,1.68,735605
0.040404,1.68,743076
0.0606061,1.68,753137
0.0808081,1.68,765830
0.10101,1.68,781215
0.121212,1.68,799364
0.141414,1.68,820371
0.161616,1.68,844342
0.181818,1.68,869954
0.20202,1.68,891221
0.222222,1.68,917704
0.242424,1.68,949360
0.262626,1.68,986101
0.282828,1.68,1.02691e+06
0.30303,1.68,1.05547e+06
0.323232,1.68,1.08119e+06
0.343434,1.68,1.10367e+06
0.363636,1.68,1.12264e+06
0.383838,1.68,1.13792e+06
0.40404,1.68,1.14945e+06
0.424242,1.68,1.15726e+06
0.444444,1.68,1.16149e+06
0.464646,1.68,1.16239e+06
0.484848,1.68,1.16031e+06
0.505051,1.68,1.1557e+06
0.525253,1.68,1.14913e+06
0.545455,1.68,1.15886e+06
0.565657,1.68,1.1718e+06
0.585859,1.68,1.18712e+06
0.606061,1.68,1.20527e+06
0.626263,1.68,1.22673e+06
0.646465,1.68,1.03862e+06
0.666667,1.68,929871
0.686869,1.68,904023
0.707071,1.68,947812
0.727273,1.68,1.048e+06
0.747475,1.68,1.19137e+06
0.767677,1.68,1.30114e+06
0.787879,1.68,1.32986e+06
0.808081,1.68,1.33826e+06
0.828283,1.68,1.33158e+06
0.848485,1.68,1.31451e+06
0.868687,1.68,1.2912e+06
0.888889,1.68,1.26532e+06
0.909091,1.68,1.23997e+06
0.929293,1.68,1.20555e+06
0.949495,1.68,1.15039e+06
0.969697,1.68,1.09683e+06
0.989899,1.68,1.04509e+06
1.0101,1.68,908330
1.0303,1.68,787474
1.05051,1.68,694471
1.07071,1.68,625269
1.09091,1.68,577408
1.11111,1.68,550019
1.13131,1.68,631919
1.15152,1.68,782186
1.17172,1.68,800756
1.19192,1.68,845418
1.21212,1.68,916849
1.23232,1.68,1.01541e+06
1.25253,1.68,1.14115e+06
1.27273,1.68,1.2938e+06
1.29293,1.68,1.43589e+06
1.31313,1.68,1.47239e+06
1.33333,1.68,1.56587e+06
1.35354,1.68,1.64018e+06
1.37374,1.68,1.6256e+06
1.39394,1.68,1.60896e+06
1.41414,1.68,1.59033e+06
1.43434,1.68,1.56987e+06
1.45455,1.68,1.54785e+06
1.47475,1.68,1.52463e+06
1.49495,1.68,1.50068e+06
1.51515,1.68,1.47656e+06
1.53535,1.68,1.45294e+06
1.55556,1.68,1.42355e+06
1.57576,1.68,1.38221e+06
1.59596,1.68,1.33766e+06
1.61616,1.68,1.28988e+06
1.63636,1.68,1.23889e+06
1.65657,1.68,1.18479e+06
1.67677,1.68,1.12774e+06
1.69697,1.68,1.06797e+06
1.71717,1.68,1.00577e+06
1.73737,1.68,939699
1.75758,1.68,879663
1.77778,1.68,825751
1.79798,1.68,777808
1.81818,1.68,735675
1.83838,1.68,699185
1.85859,1.68,672658
1.87879,1.68,653328
1.89899,1.68,640049
1.91919,1.68,632166
1.93939,1.68,628984
1.9596,1.68,629771
1.9798,1.68,633751
2,1.68,640112
0,1.7,741429
0.020202,1.7,743772
0.040404,1.7,748973
0.0606061,1.7,757034
0.0808081,1.7,767975
0.10101,1.7,781830
0.121212,1.7,798652
0.141414,1.7,818508
0.161616,1.7,841484
0.181818,1.7,867682
0.20202,1.7,895481
0.222222,1.7,918652
0.242424,1.7,947157
0.262626,1.7,980842
0.282828,1.7,1.01245e+06
0.30303,1.7,1.03799e+06
0.323232,1.7,1.06032e+06
0.343434,1.7,1.07917e+06
0.363636,1.7,1.0944e+06
0.383838,1.7,1.10598e+06
0.40404,1.7,1.11395e+06
0.424242,1.7,1.1185e+06
0.444444,1.7,1.11989e+06
0.464646,1.7,1.1185e+06
0.484848,1.7,1.11482e+06
0.505051,1.7,1.10944e+06
0.525253,1.7,1.10305e+06
0.545455,1.7,1.09891e+06
0.565657,1.7,1.1019e+06
0.585859,1.7,1.10595e+06
0.606061,1.7,1.11165e+06
0.626263,1.7,1.02601e+06
0.646465,1.7,919472
0.666667,1.7,893623
0.686869,1.7,936110
0.707071,1.7,1.03461e+06
0.727273,1.7,1.17683e+06
0.747475,1.7,1.35049e+06
0.767677,1.7,1.54338e+06
0.787879,1.7,1.62678e+06
0.808081,1.7,1.67471e+06
0.828283,1.7,1.71017e+06
0.848485,1.7,1.73845e+06
0.868687,1.7,1.76433e+06
0.888889,1.7,1.79206e+06
0.909091,1.7,1.82536e+06
0.929293,1.7,1.81e+06
0.949495,1.7,1.7716e+06
0.969697,1.7,1.7269e+06
0.989899,1.7,1.67608e+06
1.0101,1.7,1.57666e+06
1.0303,1.7,1.39885e+06
1.05051,1.7,1.2436e+06
1.07071,1.7,1.10529e+06
1.09091,1.7,979843
1.11111,1.7,864820
1.13131,1.7,835074
1.15152,1.7,877942
1.17172,1.7,862661
1.19192,1.7,848166
1.21212,1.7,864331
1.23232,1.7,913327
1.25253,1.7,997006
1.27273,1.7,1.11691e+06
1.29293,1.7,1.23101e+06
1.31313,1.7,1.30039e+06
1.33333,1.7,1.32737e+06
1.35354,1.7,1.37819e+06
1.37374,1.7,1.44807e+06
1.39394,1.7,1.53244e+06
1.41414,1.7,1.54017e+06
1.43434,1.7,1.51899e+06
1.45455,1.7,1.4969e+06
1.47475,1.7,1.47437e+06
1.49495,1.7,1.45197e+06
1.51515,1.7,1.43036e+06
1.53535,1.7,1.41032e+06
1.55556,1.7,1.38221e+06
1.57576,1.7,1.34459e+06
1.59596,1.7,1.30407e+06
1.61616,1.7,1.26053e+06
1.63636,1.7,1.2139e+06
1.65657,1.7,1.16419e+06
1.67677,1.7,1.11146e+06
1.69697,1.7,1.05585e+06
1.71717,1.7,997547
1.73737,1.7,935802
1.75758,1.7,873399
1.77778,1.7,817321
1.79798,1.7,767437
1.81818,1.7,723608
1.83838,1.7,690328
1.85859,1.7,665576
1.87879,1.7,647500
1.89899,1.7,635535
1.91919,1.7,629075
1.93939,1.7,627475
1.9596,1.7,630051
1.9798,1.7,636078
2,1.7,644791
0,1.72,744468
0.020202,1.72,744372
0.040404,1.72,747461
0.0606061,1.72,753715
0.0808081,1.72,763129
0.10101,1.72,775715
0.121212,1.72,791503
0.141414,1.72,810538
0.161616,1.72,832882
0.181818,1.72,858614
0.20202,1.72,887830
0.222222,1.72,918544
0.242424,1.72,944094
0.262626,1.72,974302
0.282828,1.72,1.00092e+06
0.30303,1.72,1.02438e+06
0.323232,1.72,1.04443e+06
0.343434,1.72,1.06097e+06
0.363636,1.72,1.07399e+06
0.383838,1.72,1.08357e+06
0.40404,1.72,1.0899e+06
0.424242,1.72,1.0933e+06
0.444444,1.72,1.09416e+06
0.464646,1.72,1.093e+06
0.484848,1.72,1.09043e+06
0.505051,1.72,1.08718e+06
0.525253,1.72,1.08408e+06
0.545455,1.72,1.08205e+06
0.565657,1.72,1.07833e+06
0.585859,1.72,1.07238e+06
0.606061,1.72,1.05588e+06
0.626263,1.72,961369
0.646465,1.72,947072
0.666667,1.72,1.00155e+06
0.686869,1.72,1.1134e+06
0.707071,1.72,1.27123e+06
0.727273,1.72,1.4637e+06
0.747475,1.72,1.67948e+06
0.767677,1.72,1.90729e+06
0.787879,1.72,2.10301e+06
0.808081,1.72,2.1853e+06
0.828283,1.72,2.26092e+06
0.848485,1.72,2.33579e+06
0.868687,1.72,2.41528e+06
0.888889,1.72,2.50424e+06
0.909091,1.72,2.59003e+06
0.929293,1.72,2.58426e+06
0.949495,1.72,2.56589e+06
0.969697,1.72,2.53429e+06
0.989899,1.72,2.4896e+06
1.0101,1.72,2.43277e+06
1.0303,1.72,2.25252e+06
1.05051,1.72,2.05194e+06
1.07071,1.72,1.86048e+06
1.09091,1.72,1.67251e+06
1.11111,1.72,1.48397e+06
1.13131,1.72,1.34182e+06
1.15152,1.72,1.24263e+06
1.17172,1.72,1.1691e+06
1.19192,1.72,1.08379e+06
1.21212,1.72,1.02684e+06
1.23232,1.72,1.00223e+06
1.25253,1.72,1.01363e+06
1.27273,1.72,1.06438e+06
1.29293,1.72,1.1504e+06
1.31313,1.72,1.25031e+06
1.33333,1.72,1.26177e+06
1.35354,1.72,1.25403e+06
1.37374,1.72,1.26879e+06
1.39394,1.72,1.302e+06
1.41414,1.72,1.34979e+06
1.43434,1.72,1.40853e+06
1.45455,1.72,1.45531e+06
1.47475,1.72,1.43022e+06
1.49495,1.72,1.40628e+06
1.51515,1.72,1.38426e+06
1.53535,1.72,1.36505e+06
1.55556,1.72,1.33635e+06
1.57576,1.72,1.30139e+06
1.59596,1.72,1.26398e+06
1.61616,1.72,1.2239e+06
1.63636,1.72,1.18101e+06
1.65657,1.72,1.1352e+06
1.67677,1.72,1.08646e+06
1.69697,1.72,1.03481e+06
1.71717,1.72,980352
1.73737,1.72,923255
1.75758,1.72,862210
1.77778,1.72,803620
1.79798,1.72,751468
1.81818,1.72,710162
1.83838,1.72,678944
1.85859,1.72,655000
1.87879,1.72,637855
1.89899,1.72,626991
1.91919,1.72,621854
1.93939,1.72,621846
1.9596,1.72,626333
1.9798,1.72,634639
2,1.72,646049
0,1.74,739832
0.020202,1.74,737467
0.040404,1.74,738649
0.0606061,1.74,743334
0.0808081,1.74,751494
0.10101,1.74,763119
0.121212,1.74,778215
0.141414,1.74,796805
0.161616,1.74,818927
0.181818,1.74,844638
0.20202,1.74,874011
0.222222,1.74,907133
0.242424,1.74,941550
0.262626,1.74,969404
0.282828,1.74,995283
0.30303,1.74,1.01788e+06
0.323232,1.74,1.03711e+06
0.343434,1.74,1.05298e+06
0.363636,1.74,1.06562e+06
0.383838,1.74,1.07523e+06
0.40404,1.74,1.08216e+06
0.424242,1.74,1.08684e+06
0.444444,1.74,1.0898e+06
0.464646,1.74,1.0917e+06
0.484848,1.74,1.09327e+06
0.505051,1.74,1.09537e+06
0.525253,1.74,1.09898e+06
0.545455,1.74,1.10513e+06
0.565657,1.74,1.11502e+06
0.585859,1.74,1.10176e+06
0.606061,1.74,1.05106e+06
0.626263,1.74,1.04751e+06
0.646465,1.74,1.11491e+06
0.666667,1.74,1.24278e+06
0.686869,1.74,1.42064e+06
0.707071,1.74,1.63806e+06
0.727273,1.74,1.88463e+06
0.747475,1.74,2.14999e+06
0.767677,1.74,2.42378e+06
0.787879,1.74,2.69568e+06
0.808081,1.74,2.85799e+06
0.828283,1.74,2.95977e+06
0.848485,1.74,3.07039e+06
0.868687,1.74,3.19585e+06
0.888889,1.74,3.34161e+06
0.909091,1.74,3.43303e+06
0.929293,1.74,3.45524e+06
0.949495,1.74,3.45892e+06
0.969697,1.74,3.44339e+06
0.989899,1.74,3.40875e+06
1.0101,1.74,3.35596e+06
1.0303,1.74,3.24917e+06
1.05051,1.74,3.01696e+06
1.07071,1.74,2.78514e+06
1.09091,1.74,2.54648e+06
1.11111,1.74,2.29333e+06
1.13131,1.74,2.04539e+06
1.15152,1.74,1.83218e+06
1.17172,1.74,1.65416e+06
1.19192,1.74,1.50232e+06
1.21212,1.74,1.36957e+06
1.23232,1.74,1.26249e+06
1.25253,1.74,1.18654e+06
1.27273,1.74,1.15484e+06
1.29293,1.74,1.19542e+06
1.31313,1.74,1.27345e+06
1.33333,1.74,1.32246e+06
1.35354,1.74,1.26136e+06
1.37374,1.74,1.22499e+06
1.39394,1.74,1.20978e+06
1.41414,1.74,1.21239e+06
1.43434,1.74,1.22966e+06
1.45455,1.74,1.2587e+06
1.47475,1.74,1.29678e+06
1.49495,1.74,1.34142e+06
1.51515,1.74,1.3408e+06
1.53535,1.74,1.31928e+06
1.55556,1.74,1.28858e+06
1.57576,1.74,1.25498e+06
1.59596,1.74,1.21954e+06
1.61616,1.74,1.18194e+06
1.63636,1.74,1.14192e+06
1.65657,1.74,1.09931e+06
1.67677,1.74,1.05398e+06
1.69697,1.74,1.00588e+06
1.71717,1.74,954996
1.73737,1.74,901412
1.75758,1.74,845255
1.77778,1.74,785437
1.79798,1.74,734670
1.81818,1.74,695724
1.83838,1.74,664625
1.85859,1.74,640985
1.87879,1.74,624377
1.89899,1.74,614333
1.91919,1.74,610347
1.93939,1.74,611871
1.9596,1.74,618321
1.9798,1.74,629069
2,1.74,643449
0,1.76,727606
0.020202,1.76,723190
0.040404,1.76,722716
0.0606061,1.76,726118
0.0808081,1.76,733345
0.10101,1.76,744364
0.121212,1.76,759157
0.141414,1.76,777725
0.161616,1.76,800083
0.181818,1.76,826265
0.20202,1.76,856320
0.222222,1.76,890315
0.242424,1.76,922199
0.262626,1.76,952705
0.282828,1.76,982169
0.30303,1.76,1.00853e+06
0.323232,1.76,1.03166e+06
0.343434,1.76,1.05159e+06
0.363636,1.76,1.06844e+06
0.383838,1.76,1.08252e+06
0.40404,1.76,1.09424e+06
0.424242,1.76,1.10414e+06
0.444444,1.76,1.11291e+06
0.464646,1.76,1.12139e+06
0.484848,1.76,1.13051e+06
0.505051,1.76,1.14138e+06
0.525253,1.76,1.15521e+06
0.545455,1.76,1.17337e+06
0.565657,1.76,1.19722e+06
0.585859,1.76,1.20426e+06
0.606061,1.76,1.19829e+06
0.626263,1.76,1.26718e+06
0.646465,1.76,1.40137e+06
